Gene = GLYCTK
index = 600
Annotated 5SS: [  21 2864 3256 4067]
Annotated 3SS: [2447 3103 3890 4403]
SMsplice 5SS: [  21 3256]
SMsplice 3SS: [3103 4403]
top_k =  100
Partition function (log Z): -7.61887726435196

Sorted 5' Splice Sites (High to Low Probability):
Position 21: 0.9554669450291687
Position 3256: 0.8940143484546277
Position 5337: 0.17535210819119573
Position 4286: 0.17061806409636787
Position 2694: 0.1648415568632345
Position 5319: 0.1110718463457186
Position 4067: 0.049392045504380665
Position 2279: 0.02320589406356686
Position 2761: 0.02173936860396063
Position 4714: 0.021581169401921754
Position 2864: 0.018618694048161133
Position 253: 0.015929202777158095
Position 2622: 0.013640928642216946
Position 2736: 0.013239995852204386
Position 214: 0.011010626071521019
Position 4266: 0.008726998066526066
Position 1372: 0.008628615571072478
Position 3353: 0.004175371917308693
Position 3138: 0.0036572469690167586
Position 1110: 0.0036240675563482465
Position 3330: 0.003411108402285963
Position 590: 0.003136617598286847
Position 634: 0.002935452536950804
Position 2626: 0.0028728829222080545
Position 4233: 0.0026398011315361537
Position 4249: 0.0023541720554277746
Position 1134: 0.0023238406580655354
Position 2505: 0.0022722382561470894
Position 3261: 0.0021109703897317224
Position 672: 0.0015893961979955489
Position 712: 0.000975283205519963
Position 2011: 0.0007860661764543532
Position 1579: 0.0006262460962713458
Position 296: 0.0005573873665191745
Position 2056: 0.00011971980453126323
Position 3377: 6.145138146413729e-05
Position 3314: 5.532931109054744e-05
Position 3282: 3.5861033043742365e-05
Position 85: 5.806676943742859e-06
Position 695: 2.9884576518942873e-06
Position 661: 1.31007893214114e-06
Position 91: 4.684765735167947e-07
Position 656: 2.6764854577271264e-07
Position 62: 1.660953666728161e-07
Position 13: 3.871912295310829e-08
Position 25: 2.8520822612703592e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3103: 0.9571266767216153
Position 4403: 0.4735429503365518
Position 5189: 0.41998447145496576
Position 5450: 0.23600636003204528
Position 2447: 0.2265749260548116
Position 4088: 0.1851362608200744
Position 5420: 0.08961569888171837
Position 3940: 0.027426421128276028
Position 2202: 0.013006363078617416
Position 5454: 0.010419467767524173
Position 3946: 0.010047331478400605
Position 3655: 0.00945173677788444
Position 2714: 0.005965670170747984
Position 2233: 0.005961242946376488
Position 3797: 0.005793839247508986
Position 3890: 0.004778305958032785
Position 4066: 0.004750846078155481
Position 2578: 0.004118845796316246
Position 793: 0.003823529941566853
Position 3949: 0.003307298203308837
Position 2145: 0.002924378281990101
Position 1038: 0.0026274645588959793
Position 4477: 0.0024690605954516285
Position 2683: 0.0020807502438391448
Position 2597: 0.0017102125673054463
Position 198: 0.0015549948897998894
Position 3526: 0.0014163816527659409
Position 2451: 0.001277450415715388
Position 2198: 0.0010279678983433898
Position 3477: 0.0009168674947855928
Position 1880: 0.0007851170490000153
Position 1458: 0.000626246096271345
Position 154: 0.0005576758459596482
Position 100: 0.00045310920642691553
Position 1905: 8.471620975984427e-05
Position 1744: 3.5952722225755394e-05
Position 1243: 2.340462013087185e-05
