Gene = SELENBP1
index = 1242
Annotated 5SS: [  96 3021 3292 3730 4535 6012 6459 6966 7171 7545 7808]
Annotated 3SS: [2963 3178 3543 4413 5828 6279 6886 7048 7451 7688 8027]
SMsplice 5SS: [  96 3021 3292 4535 6012 6459 6966 7171 7545 7808]
SMsplice 3SS: [2897 3178 4413 5828 6279 6886 7048 7451 7688 8027]
top_k =  100
Partition function (log Z): 8.207471964134452

Sorted 5' Splice Sites (High to Low Probability):
Position 4535: 0.9999999999999993
Position 96: 0.9999978611226824
Position 7808: 0.964085872552093
Position 6966: 0.9626610546490194
Position 7545: 0.9039884152557034
Position 3021: 0.8700838645249741
Position 3292: 0.649742664493866
Position 6459: 0.6432880168605409
Position 7171: 0.6379139537588037
Position 6012: 0.5443412564851364
Position 3623: 0.20537509818881186
Position 3652: 0.2027759758632754
Position 7128: 0.18327737032727207
Position 7271: 0.11930648320849938
Position 3784: 0.06103928511877209
Position 3865: 0.04956269712864838
Position 6797: 0.041482743968181746
Position 3636: 0.034167528140784414
Position 3921: 0.020909814802236904
Position 494: 0.015821950257357904
Position 3694: 0.013596197826188912
Position 5920: 0.013343999961296926
Position 4996: 0.013074606222752324
Position 4186: 0.00839574566314161
Position 5718: 0.007420357809892097
Position 2901: 0.004847482209244535
Position 6284: 0.004090594888302122
Position 3273: 0.0038622914953187616
Position 2632: 0.001327524268686324
Position 370: 0.0009336581683295933
Position 3282: 0.00024429242466644655
Position 4868: 0.00015945153566003924
Position 108: 1.3484823734938454e-06
Position 77: 4.18834578747768e-07
Position 185: 1.3516802221769732e-07
Position 75: 8.758245658186588e-08
Position 204: 8.36602542849624e-08
Position 134: 5.590310515462998e-08
Position 83: 9.243418694148653e-09
Position 207: 3.1070065500526937e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4413: 0.9939171904628632
Position 7688: 0.9795794304592191
Position 7048: 0.9424990810860525
Position 7451: 0.8862951122936513
Position 6886: 0.8829534042429832
Position 8027: 0.8492267484014265
Position 3178: 0.5989776541179574
Position 6279: 0.5592481371100483
Position 5828: 0.5576852564464332
Position 3543: 0.5180369591183995
Position 2897: 0.37374147770670774
Position 2754: 0.26891537293998846
Position 2799: 0.11723715087931405
Position 2963: 0.0875178766636768
Position 8049: 0.08495743387444965
Position 6393: 0.07506715724143716
Position 6796: 0.07339488815046609
Position 3751: 0.05568077829545271
Position 3118: 0.0536089541776638
Position 6595: 0.04779550622375235
Position 2926: 0.026063953124886644
Position 7912: 0.019836760407906873
Position 3783: 0.013525030219970776
Position 4800: 0.013212695109955078
Position 6110: 0.013063317397357551
Position 7100: 0.009502296059018972
Position 7972: 0.00879832049464994
Position 231: 0.008511932786792666
Position 4056: 0.00839574566314161
Position 5557: 0.007420357809892097
Position 272: 0.006849695073569332
Position 4284: 0.006048030037446777
Position 7877: 0.005064513418702137
Position 7149: 0.004126250518180625
Position 8032: 0.003952975978287366
Position 7305: 0.0038747893520950233
Position 7950: 0.0023780393904853678
Position 2574: 0.002097969414920403
Position 7715: 0.0018034401741088412
Position 7645: 0.001783089243935465
Position 8286: 0.0017149982367106326
Position 7724: 0.0013551442805043378
Position 7854: 0.001180547652792074
Position 383: 0.0007775413112737785
Position 2447: 0.0006850702734108977
Position 3226: 0.0006465833919812973
Position 3185: 0.000616056726248098
Position 8386: 0.00043910134766576956
Position 352: 0.0003372443368437136
Position 355: 0.00024779248445199094
Position 8171: 0.00020402243252913655
Position 3576: 0.00014784397795062748
Position 3368: 3.5985456944270015e-05
Position 277: 3.14024327560206e-05
Position 4309: 2.1427721182921507e-05
Position 4745: 2.1362648457279877e-05
Position 4248: 1.3351778506797874e-05
