Gene = LAPTM5
index = 761
Annotated 5SS: [  162 15365 16181 18012 18881 20217 22648]
Annotated 3SS: [15270 16103 17882 18757 20120 22554 23902]
SMsplice 5SS: [  162  9128 15365 16181 18012 18881 20217 22648 23987]
SMsplice 3SS: [ 8903 15270 16103 17882 18757 20120 22554 23902 24105]
top_k =  100
Partition function (log Z): 17.654364963743056

Sorted 5' Splice Sites (High to Low Probability):
Position 16181: 0.9999857365989155
Position 18881: 0.9999561859027192
Position 20217: 0.9998767987867757
Position 15365: 0.9844190339013048
Position 162: 0.9282650789444455
Position 23987: 0.8027850799906199
Position 22648: 0.7363933933325971
Position 9128: 0.6865622099357275
Position 18012: 0.5696752135653231
Position 10316: 0.5672539532972283
Position 2330: 0.3173962468652076
Position 22664: 0.25802825390782846
Position 9042: 0.22917870265060114
Position 22241: 0.21300558726354232
Position 18055: 0.14642397339249372
Position 23624: 0.11090489729959609
Position 5623: 0.11045735341345954
Position 15613: 0.10629049574356333
Position 2316: 0.08999759590943014
Position 23007: 0.08871709977887522
Position 776: 0.08350295342942705
Position 15619: 0.07657953796080685
Position 24289: 0.07363084799484194
Position 19070: 0.06968228046194495
Position 6024: 0.06429156428654743
Position 181: 0.05993011285556056
Position 19996: 0.05436396945575603
Position 18675: 0.050729326641477654
Position 23117: 0.04492116978672688
Position 8987: 0.04448070714524373
Position 6540: 0.04007381914532163
Position 22398: 0.03964734421829522
Position 23163: 0.027868292845173292
Position 20023: 0.026184277883252467
Position 20036: 0.024453474025008463
Position 17752: 0.019909289089804494
Position 19507: 0.019887092451014974
Position 18113: 0.01699754308844848
Position 19156: 0.013225660351832036
Position 20025: 0.009548569755724151
Position 203: 0.008181375833457561
Position 19115: 0.006790691102727087
Position 23033: 0.005948461556733993
Position 20525: 0.004738993053038739
Position 18410: 0.0033207813367401723
Position 25056: 0.0027295665808769022
Position 187: 0.0015934234704739376
Position 16590: 0.0015804071958468052
Position 191: 0.0009166930936082305
Position 579: 0.0006250198729774319
Position 17376: 0.00046469647775720344
Position 24079: 0.0003557995565992846
Position 7501: 0.00026067539356234865
Position 574: 0.00017003091854008877
Position 481: 0.00011372075936602593
Position 20254: 0.00011065570123866707
Position 168: 9.896627516947804e-05
Position 377: 6.333172622550029e-05
Position 183: 4.2246250172846416e-05
Position 1425: 3.259204294858104e-05
Position 1784: 2.3429135690288292e-05
Position 16276: 1.1314259881612341e-05
Position 16363: 3.6082861260868227e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 16103: 0.9999997372954778
Position 23902: 0.9952491374700208
Position 20120: 0.9855771874210949
Position 15270: 0.9844190339013039
Position 22554: 0.9835897163627768
Position 8903: 0.9602216197315727
Position 18757: 0.9417378253523163
Position 17882: 0.7119217178401999
Position 24105: 0.6246930117468186
Position 10171: 0.34455601612964115
Position 2220: 0.27556049484638284
Position 22157: 0.25283709020362843
Position 10147: 0.22269793716758698
Position 24149: 0.1790611008554472
Position 2095: 0.1318333479282554
Position 19938: 0.11857735613538015
Position 15566: 0.1138359779688777
Position 18967: 0.08968402898361698
Position 23534: 0.08943380628872893
Position 5515: 0.08850737179438758
Position 678: 0.0834903956914472
Position 22858: 0.0833729722149325
Position 15514: 0.0690340557354924
Position 5801: 0.06429156428654743
Position 23006: 0.057088210108706836
Position 18790: 0.05529056248301102
Position 18631: 0.05338790155017279
Position 6474: 0.04007381914532163
Position 5567: 0.021949981619072065
Position 23455: 0.02147109101086723
Position 24742: 0.019734534257216826
Position 17849: 0.01706172805411633
Position 24777: 0.016197613237529312
Position 25191: 0.014858478284386367
Position 22831: 0.013239378694403066
Position 25318: 0.011003877770309745
Position 17505: 0.010896918861384252
Position 22589: 0.010647772155857254
Position 22875: 0.009733598732984454
Position 17474: 0.009012370228420242
Position 19308: 0.008598026053532581
Position 20134: 0.0070578244107161285
Position 19256: 0.006218103951950136
Position 24926: 0.005522574691234943
Position 19407: 0.005070962445532258
Position 24843: 0.004764154535186252
Position 22913: 0.004020864216482464
Position 20088: 0.003325377640563345
Position 18338: 0.0033207813367401727
Position 25055: 0.0031094846013241936
Position 17733: 0.0028859751729916777
Position 20368: 0.0028349552030295195
Position 24501: 0.0028227158203424814
Position 24249: 0.0024846108531207667
Position 20341: 0.001904037850009212
Position 16477: 0.001580407195846803
Position 17990: 0.0012273089789585937
Position 17243: 0.000339903103639336
Position 18828: 0.00026922315869537885
Position 7360: 0.0002606753935623489
Position 17299: 6.894021311559108e-05
Position 17088: 5.5853161002276366e-05
Position 1614: 2.0507311407162262e-05
Position 1146: 1.9010457243515433e-05
Position 706: 1.2557737979841623e-05
Position 18972: 1.2053651189432075e-05
Position 1360: 8.830793782037498e-06
Position 1680: 2.9218242831260163e-06
Position 19026: 2.5492816977054826e-06
Position 1230: 2.4515475357921206e-06
Position 1267: 2.2992443872360064e-06
Position 16247: 6.591449252240064e-07
Position 15799: 2.6270451952856325e-07
