Gene = GNL2
index = 605
Annotated 5SS: [  163  2160  3210  5216  8611 12055 13144 13699 19494 20327 21257 21579
 27071 27647 28249]
Annotated 3SS: [ 2074  3114  5075  8425 11987 12984 13584 19364 20221 21097 21464 26618
 27563 28156 28913]
SMsplice 5SS: [  163  2160  3210  8611 12055 12228 13144 13699 19494 20327 21579 27647
 28249]
SMsplice 3SS: [ 2074  3114  8425 11987 12139 12984 13584 19364 20221 21464 27563 28156
 28913]
top_k =  100
Partition function (log Z): 6.88924968673799

Sorted 5' Splice Sites (High to Low Probability):
Position 20327: 1.0000000000000013
Position 21579: 1.000000000000001
Position 163: 0.9989307224595748
Position 13144: 0.98409115573688
Position 27647: 0.9742601523672985
Position 2160: 0.9650674041164355
Position 8611: 0.7799925215362714
Position 28249: 0.7646159723094775
Position 13699: 0.7091849295392547
Position 3210: 0.6865106254186195
Position 15753: 0.5152546318798548
Position 22218: 0.3356917503819702
Position 8309: 0.28534946167024766
Position 21257: 0.20180586141848833
Position 8588: 0.1851451423573985
Position 5216: 0.16879433990375478
Position 1612: 0.1629926519298642
Position 2823: 0.13049703800888862
Position 26698: 0.12325868309549916
Position 3302: 0.12086901694643225
Position 27302: 0.06524776946995879
Position 22663: 0.06401151408902511
Position 3564: 0.05260497505320386
Position 13739: 0.050990963124166774
Position 8355: 0.03506279213978896
Position 6962: 0.030856362651217266
Position 26803: 0.025176409400588746
Position 2294: 0.024873871014636874
Position 3947: 0.021535422481642565
Position 1527: 0.018089917672738702
Position 2577: 0.01576205128302446
Position 27677: 0.01170563101415967
Position 2827: 0.008704277975183958
Position 13190: 0.006052634222920307
Position 23280: 0.005935818993044855
Position 488: 0.0057979886558912
Position 3017: 0.005648998182132324
Position 671: 0.0052623282156502625
Position 28374: 0.004948358451122622
Position 1616: 0.0034808280317461565
Position 23285: 0.00278460048393026
Position 2290: 0.0025457950233749613
Position 903: 0.002239877757993949
Position 1643: 0.0020994038124816008
Position 2639: 0.0019825509279990847
Position 601: 0.0013215021068366994
Position 1707: 0.0012557191835574932
Position 1690: 0.0011839858744879402
Position 739: 0.0009153371582797425
Position 648: 0.0006768272394691055
Position 695: 0.0006451031625828477
Position 452: 0.0004855726716339527
Position 1150: 0.00043202671945933446
Position 957: 0.00042243411541686033
Position 1477: 0.00037318265008690364
Position 471: 0.00034686232826138853
Position 204: 4.735818462356705e-06
Position 102: 2.262051378040721e-06
Position 57: 2.1022310101114962e-06
Position 113: 2.081875775768955e-06
Position 245: 3.0769078793217127e-07
Position 188: 1.9656681798166898e-07
Position 79: 9.772058698030275e-09
Position 85: 9.417584937012372e-09
Position 13: 1.1008902667932673e-09
Position 43: 1.0528225053030117e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 21464: 1.0000000000000013
Position 20221: 1.0000000000000009
Position 27563: 0.9999294483636472
Position 12984: 0.9901437899597999
Position 2074: 0.9750604413903191
Position 8425: 0.9651376638936701
Position 28913: 0.853654342007134
Position 3114: 0.8012574592391414
Position 28156: 0.5778493229870006
Position 13584: 0.5595781252064851
Position 15629: 0.4895171695125021
Position 22098: 0.3356917503819702
Position 8208: 0.32041225381003646
Position 21097: 0.20180586141848833
Position 13611: 0.20059776745693642
Position 1474: 0.1881857338722571
Position 5075: 0.16879433990375478
Position 26618: 0.14843509249608783
Position 28109: 0.13320309736013403
Position 2673: 0.09543315347820608
Position 28440: 0.066459669809673
Position 27210: 0.06524776946995878
Position 22526: 0.06408206572537894
Position 28170: 0.05190049072791068
Position 28867: 0.04390567862883205
Position 6838: 0.03085636265121728
Position 3289: 0.027784572968739655
Position 15527: 0.025737462367352842
Position 2730: 0.02416799308004689
Position 3512: 0.022689009095441803
Position 3838: 0.018435324597696808
Position 27832: 0.016626347187310393
Position 2646: 0.014370760068067397
Position 343: 0.011156771607477495
Position 2047: 0.010970388783522937
Position 2403: 0.00885876347004342
Position 22867: 0.008720419476975116
Position 3292: 0.008253576114932985
Position 2524: 0.007510811079147341
Position 27960: 0.006456528387697267
Position 2264: 0.0041304263301051095
Position 2740: 0.0036739619478590056
Position 3872: 0.0031000978839457643
Position 2009: 0.0030242955584947437
Position 2899: 0.0024634595061705936
Position 776: 0.0023401295781132984
Position 28483: 0.0021030302495444065
Position 28406: 0.0017062581198642659
Position 2847: 0.001697648971228786
Position 28780: 0.001665348676957828
Position 2715: 0.0013908796278978097
Position 452: 0.0011065345052736302
Position 2471: 0.0009057775673034724
Position 606: 0.0008638065032570875
Position 2437: 0.0008145646899548281
Position 1481: 0.0007432079702333076
Position 648: 0.0006152991258443355
Position 2332: 0.000519868856936369
Position 564: 0.00040017402002445876
Position 800: 0.0003073716382355557
Position 1553: 0.0002949923383330307
Position 1579: 0.00025175497413960446
Position 1052: 0.00025131744965947185
Position 541: 0.0002458874951466778
Position 1027: 0.0001807092697998626
Position 1908: 3.8307920521370024e-05
Position 2214: 2.9698622180903517e-05
Position 2307: 1.8621980369687676e-05
Position 902: 5.571193399457887e-06
Position 379: 4.558407477664677e-06
Position 491: 4.037751902797206e-06
Position 738: 3.3516796378728325e-06
Position 859: 2.7699433870922943e-06
Position 1743: 1.0866083502165574e-06
Position 1873: 9.051505136259636e-07
Position 1815: 1.7184443594924405e-07
