Gene = CCL19
index = 313
Annotated 5SS: [ 187 1068 1348]
Annotated 3SS: [ 934 1253 1437]
SMsplice 5SS: [ 187  493 1068 1348]
SMsplice 3SS: [ 404  934 1253 1437]
top_k =  100
Partition function (log Z): -3.277645473018336

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9569925762630244
Position 1068: 0.7964305205489286
Position 493: 0.6322197994953865
Position 1600: 0.04972120318983773
Position 1012: 0.016806870000031317
Position 285: 0.014409372322028026
Position 321: 0.01377912159346713
Position 1005: 0.012368209721576932
Position 1054: 0.004641060976986628
Position 1606: 0.0017443776160599117
Position 352: 0.0017214109768511523
Position 643: 0.0015233425366114855
Position 210: 0.0008920822272996211
Position 273: 0.0008020501581660817
Position 1602: 0.0005367968605855787
Position 238: 0.0005286499646205964
Position 307: 0.0004998791000444428
Position 334: 9.866174488144057e-05
Position 1254: 5.644313403961529e-05
Position 234: 3.8137541822431374e-05
Position 1187: 3.5494380029443775e-05
Position 392: 3.284152942089935e-05
Position 1063: 1.829508682552801e-05
Position 204: 5.668784205317243e-06
Position 289: 5.102995528097676e-06
Position 168: 4.036052368639985e-06
Position 358: 1.0959961137446747e-06
Position 220: 1.063763309873467e-12
Position 127: 5.115352025681925e-13
Position 113: 9.120697302659516e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 934: 0.7935932930399433
Position 1437: 0.7602377586088268
Position 404: 0.6070153450640058
Position 1294: 0.07527508065771575
Position 1253: 0.07519239025679283
Position 1665: 0.06714832931661092
Position 990: 0.04123001375324312
Position 1109: 0.01828120631196179
Position 1155: 0.017329244515967054
Position 471: 0.014390680871123027
Position 1170: 0.01142598527576843
Position 897: 0.005035217779373814
Position 853: 0.004263770276587937
Position 967: 0.003388230649373883
Position 333: 0.002652927745199351
Position 807: 0.002509162967622057
Position 1686: 0.002175577530338622
Position 356: 0.0015228223266167645
Position 947: 0.0014332630540620857
Position 442: 0.0009689095474138326
Position 277: 0.00033921929380255
Position 542: 0.00020055738621648026
Position 475: 0.00015434191428196844
Position 306: 5.509487475784996e-05
Position 708: 5.184822807863074e-05
Position 294: 2.5186624551050683e-05
Position 873: 1.5826026227014e-05
Position 1473: 1.7027672405243329e-06
Position 255: 8.668631725286275e-08
Position 325: 2.6956445232185554e-08
Position 478: 4.919443733765194e-10
