Gene = IQCE
index = 714
Annotated 5SS: [  220  8166 10002 12657 13329 14491 19358 19529 23653 24712 25288 27374
 28880 31109 34129 35979 39635 42467 45994 47000 48230]
Annotated 3SS: [ 8117  9955 12527 13193 14419 19243 19477 23581 24638 25237 27209 28823
 30908 34023 35887 39466 42442 45882 46877 48125 51045]
SMsplice 5SS: [  220   523  3578  8166 10002 14491 19358 23494 23653 24712 28880 34129
 35979 36212 39635 47000 48230]
SMsplice 3SS: [  406  3479  8117  9955 14419 19243 23294 23581 24638 28823 34023 35887
 36059 39466 46877 48125 51386]
top_k =  100
Partition function (log Z): 10.236959715024268

Sorted 5' Splice Sites (High to Low Probability):
Position 47000: 0.9999999999999992
Position 24712: 0.9995614594390434
Position 35979: 0.9990401472631728
Position 34129: 0.9892756580117773
Position 14491: 0.9646822021412974
Position 19358: 0.9435997286035486
Position 10002: 0.938354630770614
Position 23653: 0.9379322067299265
Position 220: 0.9370833605224462
Position 28880: 0.929803657844648
Position 39635: 0.869304080814393
Position 48230: 0.7585098439250114
Position 36212: 0.7198615919437011
Position 23494: 0.6785703353921565
Position 523: 0.6708679568743616
Position 8166: 0.670043653658125
Position 3578: 0.6220769498445716
Position 12657: 0.5361277546181344
Position 16579: 0.49042059625999973
Position 19529: 0.45346684401688653
Position 31109: 0.41386435455272175
Position 506: 0.3067052184994002
Position 39387: 0.24491660807435756
Position 34553: 0.12146463513418829
Position 23489: 0.11306765451299247
Position 27374: 0.10927340120907558
Position 20937: 0.10552834478661342
Position 3661: 0.0954263335825073
Position 10069: 0.06040913338614974
Position 47207: 0.041332517541414246
Position 14502: 0.03531779785870167
Position 23772: 0.031197161257881613
Position 32: 0.030371789334931024
Position 11921: 0.02939172685682363
Position 6074: 0.02558301697190784
Position 11960: 0.019211492577265375
Position 12886: 0.01846686077902262
Position 10406: 0.01839152175510727
Position 25372: 0.01722684902051298
Position 25368: 0.015645683477162872
Position 8080: 0.015394011382009467
Position 34424: 0.013646443888627086
Position 6430: 0.007954085846674633
Position 47974: 0.005854496244041511
Position 16495: 0.005850074870833512
Position 323: 0.0018957072648237816
Position 13329: 0.0018896927896728452
Position 36: 0.0008039536792907076
Position 10090: 0.000695584582681286
Position 15: 0.0005939152912993383
Position 346: 0.00024068362968587812
Position 25152: 0.00019059665437725336
Position 273: 0.0001420104825966879
Position 36012: 0.00013529901829883502
Position 254: 1.0507696618863473e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 46877: 0.9999999999999988
Position 24638: 0.9995614594390426
Position 9955: 0.9994593487394464
Position 35887: 0.9987831286173311
Position 34023: 0.9892756580117779
Position 19243: 0.973818320420617
Position 23294: 0.9674650008621296
Position 14419: 0.8803853380880109
Position 39466: 0.8693040808143916
Position 48125: 0.8223208639229352
Position 23581: 0.7933023570308284
Position 28823: 0.7379411321257119
Position 36059: 0.712618188304661
Position 3479: 0.6708251645372375
Position 8117: 0.6700436536581246
Position 406: 0.5641220803463745
Position 19477: 0.4232482521998176
Position 12527: 0.40010782357484087
Position 16494: 0.39693408409664754
Position 30908: 0.3513927498925518
Position 430: 0.3103579504776598
Position 39202: 0.24491660807435747
Position 51386: 0.24431044583131767
Position 28710: 0.18896816012083567
Position 51045: 0.17067634958919561
Position 12628: 0.15448679182231606
Position 14384: 0.11961466191198798
Position 51060: 0.11767935220948215
Position 27209: 0.10927340120907557
Position 20770: 0.10552834478661344
Position 16237: 0.09933658703418564
Position 34466: 0.08590759943063786
Position 48095: 0.07746725540133109
Position 48578: 0.06534302061183082
Position 50047: 0.06523304920667726
Position 30948: 0.06247160466017003
Position 49898: 0.04963702152589431
Position 11819: 0.04860321943408898
Position 34390: 0.04151479387921734
Position 49164: 0.036887031529787916
Position 289: 0.03512387571397379
Position 51068: 0.03417438783356836
Position 25237: 0.032872532497675855
Position 47123: 0.031790916805558116
Position 48477: 0.027542121111439197
Position 5879: 0.02558301697190784
Position 3482: 0.02372285265910634
Position 3527: 0.022765064151308835
Position 10325: 0.018391521755107266
Position 50581: 0.01720995625065945
Position 47592: 0.01713221661493045
Position 8023: 0.015394011382009467
Position 51670: 0.011908797264644897
Position 432: 0.009936369901840145
Position 376: 0.009405123909895112
Position 47082: 0.008185452717759722
Position 446: 0.007971730979598786
Position 6218: 0.007954085846674633
Position 34342: 0.007688685712960157
Position 36075: 0.006739488831912536
Position 505: 0.0064536309935386595
Position 47893: 0.0034302036300983296
Position 48616: 0.002955209492157881
Position 378: 0.0029282868304082517
Position 28515: 0.0028943655981002745
Position 307: 0.0024160541221662692
Position 13193: 0.0014686829490043482
Position 47145: 0.0012782609937919739
Position 36143: 0.0005039148071277592
Position 48092: 0.0004570581431015871
Position 13280: 0.0004210098406684971
Position 35719: 0.00039231766414038054
Position 3421: 0.0001902020794257646
Position 25054: 9.662103775126802e-05
Position 25095: 9.397561662598533e-05
Position 47106: 7.788702430442822e-05
