Gene = FBXW5
index = 548
Annotated 5SS: [  57  760 1302 1882 2104 2605 3114 3400]
Annotated 3SS: [ 543 1143 1706 1954 2183 2965 3186 3478]
SMsplice 5SS: [  57  760 1302 1882 2104 2262 3114 3308]
SMsplice 3SS: [ 601 1143 1706 1954 2183 2965 3186 3478]
top_k =  100
Partition function (log Z): 5.586286637654293

Sorted 5' Splice Sites (High to Low Probability):
Position 2104: 0.9924921984511155
Position 760: 0.9885608070192291
Position 1882: 0.9150984055838177
Position 3114: 0.9063783281962392
Position 57: 0.7453999274338438
Position 1302: 0.7394835768894557
Position 2262: 0.45453596504829513
Position 2317: 0.4490655937282875
Position 3308: 0.43811025943586535
Position 3400: 0.26812376030204743
Position 2896: 0.1942152985228023
Position 2373: 0.045080513708222136
Position 1157: 0.042331410140726465
Position 291: 0.041100258805881036
Position 410: 0.03834011394792068
Position 463: 0.03612398021820058
Position 1233: 0.03168603956460421
Position 1316: 0.026008270691557905
Position 1262: 0.02008897431009277
Position 1203: 0.019730324453161217
Position 533: 0.017188944356131386
Position 3724: 0.016544587830383997
Position 283: 0.013719455641171888
Position 1383: 0.007087537797920514
Position 732: 0.005508547827719909
Position 2077: 0.0041942939672028855
Position 1401: 0.00412076569560029
Position 1188: 0.0037587943958551024
Position 1356: 0.0028454841328187856
Position 61: 0.002569525741839739
Position 392: 0.0025383150659073093
Position 8: 0.0020001805605621877
Position 139: 0.001547365115362609
Position 399: 0.000868405001709954
Position 2108: 0.0005324566891312964
Position 266: 0.00036436639365055305
Position 660: 1.26634069229025e-05
Position 14: 2.1374241400950697e-06
Position 825: 1.6943372434893823e-06
Position 156: 1.3786401308035676e-07
Position 82: 4.7455263698319616e-08
Position 116: 2.752738961298047e-08
Position 54: 4.2693878909377257e-10
Position 92: 1.225598269673957e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2183: 0.9784495238018047
Position 1954: 0.9643377393593398
Position 1143: 0.8591814895020286
Position 601: 0.7094085681340477
Position 3478: 0.5831642620604549
Position 2965: 0.497276425260118
Position 1706: 0.4680099281327652
Position 3186: 0.44879674267791875
Position 2991: 0.3239182172413447
Position 1676: 0.30611495775568504
Position 3998: 0.26730294457906145
Position 3247: 0.22173036174906322
Position 543: 0.14137368634887978
Position 2824: 0.14028235749870058
Position 1744: 0.1333242397994244
Position 3538: 0.09785642695855772
Position 3204: 0.06323972137918718
Position 2844: 0.043411657829011956
Position 2876: 0.03577478236485069
Position 3004: 0.03510187813064542
Position 1989: 0.0238277885779245
Position 677: 0.01794505376075836
Position 1042: 0.016145735769089616
Position 2642: 0.01530065437767104
Position 614: 0.014421292999019078
Position 2938: 0.010247856687236018
Position 3295: 0.00952128229989454
Position 430: 0.007188929136191282
Position 1928: 0.007146604490927847
Position 1268: 0.006102064836507129
Position 1649: 0.00553376050684694
Position 1032: 0.004473209609131381
Position 557: 0.004075416594373813
Position 1063: 0.0027960467151021814
Position 1246: 0.0025913107045782767
Position 995: 0.0020849302777925256
Position 1689: 0.0017976162714892657
Position 1120: 0.0013005675406961422
Position 1652: 0.0011849642710158581
Position 1646: 0.001039755525849038
Position 334: 0.0009853281582705728
Position 1208: 0.0008665957200710888
Position 1202: 0.0007854980219778471
Position 1010: 0.0006230728512529523
Position 2600: 0.0005280467698573778
Position 731: 0.00025483274558512145
Position 1227: 0.00018795361239171872
Position 167: 9.809282333881158e-05
Position 2196: 7.583396012363757e-05
Position 2216: 7.516463196216566e-05
Position 179: 4.3379309166300016e-05
Position 244: 2.0181019056788694e-05
Position 121: 1.522668986390673e-05
Position 337: 8.889729659829635e-06
Position 198: 4.828484470443603e-06
Position 227: 2.4027344954031036e-06
Position 891: 1.4948913137553715e-06
Position 1104: 1.2080198598239291e-06
Position 384: 6.267520215505884e-07
Position 2248: 1.6651467806948624e-07
Position 190: 1.6627440325717255e-07
