Gene = PEX19
index = 1016
Annotated 5SS: [  92 1617 2203 2730 3108 5077 5346]
Annotated 3SS: [1506 2036 2643 2945 4899 5300 5511]
SMsplice 5SS: [  92 2203 2730 3108 5077]
SMsplice 3SS: [2036 2643 2945 4899 6984]
top_k =  100
Partition function (log Z): -0.4696757482834144

Sorted 5' Splice Sites (High to Low Probability):
Position 5077: 0.9853615128678942
Position 92: 0.8629005913206703
Position 2730: 0.8315919287761009
Position 2203: 0.8089332369496207
Position 3108: 0.8086665209193085
Position 5346: 0.5448486026820616
Position 5853: 0.459884654637566
Position 1735: 0.3532415565621496
Position 3961: 0.2379889853755883
Position 5564: 0.15833814685585323
Position 1617: 0.1192315022138696
Position 2321: 0.07096564470089829
Position 131: 0.0698976367059967
Position 2199: 0.06023545503198655
Position 7016: 0.05237643296437541
Position 1115: 0.04446046907529965
Position 4193: 0.02465365698674199
Position 7182: 0.024033126461824122
Position 1016: 0.022923553631742952
Position 5427: 0.017984648549673642
Position 2368: 0.015804602368050747
Position 1676: 0.011978116538040503
Position 437: 0.011110662057872584
Position 5350: 0.007893896074495883
Position 4991: 0.006797368404566621
Position 4736: 0.0062856571141462194
Position 786: 0.005852617191295645
Position 909: 0.005693295736877536
Position 199: 0.0048612153893839655
Position 14: 0.0032723228768158103
Position 1818: 0.003056589680045538
Position 1716: 0.002845147649063882
Position 952: 0.002003653811377533
Position 1321: 0.0014295327490666686
Position 150: 0.0013487791572490645
Position 129: 0.001141767135942619
Position 3775: 0.0007593364925066327
Position 814: 0.0006494265744937448
Position 3510: 0.0006056025501211473
Position 494: 0.0005802666235998536
Position 742: 0.00028320277395543
Position 155: 9.876316953064385e-06
Position 49: 3.2494992561333766e-06
Position 105: 1.654655466882435e-06
Position 44: 1.2752684027271685e-06
Position 307: 5.099615426931497e-07
Position 296: 2.8625711443076965e-07
Position 249: 2.3678350794806703e-07
Position 370: 1.4522547406105607e-07
Position 304: 2.5755734774312436e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4899: 0.9898244701105061
Position 2643: 0.8296634054199898
Position 2036: 0.7254021214670245
Position 2945: 0.6460273240582776
Position 5767: 0.5794863932515681
Position 5300: 0.5144735116360256
Position 1506: 0.480321398937237
Position 6984: 0.44495903317388247
Position 3850: 0.25620843272071553
Position 2058: 0.21502228675206644
Position 7365: 0.21472851167877738
Position 5511: 0.20710483314958414
Position 6954: 0.12119962098816209
Position 3041: 0.08446823682486779
Position 2852: 0.07774451911410139
Position 5203: 0.07211472950955344
Position 6228: 0.0680549694430026
Position 6200: 0.022547350306463477
Position 765: 0.015584161745803618
Position 2271: 0.009501484418207352
Position 5413: 0.009218525241421863
Position 4692: 0.0068221485117913525
Position 573: 0.006615106398842742
Position 5563: 0.006487715602982199
Position 3846: 0.006434209641614645
Position 331: 0.006322176890889004
Position 2063: 0.005999028876101296
Position 369: 0.00500902096168363
Position 5206: 0.004953541652343114
Position 1589: 0.0036606006803910664
Position 1545: 0.0035537365768169805
Position 924: 0.0030885086439114847
Position 1530: 0.0027443383352388348
Position 4906: 0.0018162138644594284
Position 3431: 0.001364939042627781
Position 2687: 0.0012702682481395085
Position 2422: 0.0010846960300333664
Position 1258: 0.0005812830329999141
Position 740: 0.00039475099772166394
Position 1181: 0.00031087995581897303
Position 1105: 0.00024953902496388557
Position 605: 0.0002121615830081159
Position 635: 0.0001315014129339658
Position 1977: 1.4017537156727011e-05
Position 5118: 1.2478491933836055e-05
