Gene = RPAP2
index = 1192
Annotated 5SS: [  182  1275  2626  5111  5385  8312 21670 25411 34509 37463 46950 81909]
Annotated 3SS: [ 1228  2510  5011  5318  8222 21633 24479 34425 37381 46880 81758 88045]
SMsplice 5SS: [  182  1275  2626  5111  5385  8312  8682 30071 34509 37544 41375 46950
 56853 81909]
SMsplice 3SS: [ 1228  2510  5011  5318  8222  8528 29904 34425 37381 41283 46880 56694
 81758 88045]
top_k =  100
Partition function (log Z): -35.876922387981146

Sorted 5' Splice Sites (High to Low Probability):
Position 5111: 0.9938536144595551
Position 182: 0.9389093620617761
Position 8312: 0.9321608023939103
Position 5385: 0.9194877882199091
Position 1275: 0.8986188997728478
Position 2626: 0.732931708884069
Position 8682: 0.6530773858899009
Position 1538: 0.08066579752756904
Position 1123: 0.0579499501887951
Position 2622: 0.039538837637693114
Position 4612: 0.03197714268197075
Position 300: 0.027706309322443296
Position 4524: 0.021258479329945547
Position 2833: 0.015122437695765205
Position 4273: 0.015027689635971665
Position 8389: 0.014693003151663369
Position 568: 0.008462100184103934
Position 2845: 0.007833360071341357
Position 1034: 0.006019028398601676
Position 5115: 0.004632355647279042
Position 1004: 0.003871716345375136
Position 619: 0.0036952408758001913
Position 827: 0.0025514935830132034
Position 4371: 0.0020780508836134594
Position 1330: 0.0019485628200903032
Position 1321: 0.0019120328974360612
Position 2288: 0.001562860802390355
Position 8661: 0.0012533626500010589
Position 1515: 0.0010826426943840936
Position 2338: 0.0009513061835387743
Position 2053: 0.0007546082019811965
Position 632: 0.0007362486400207158
Position 2425: 0.0006491576223140487
Position 7816: 0.00044138997660249146
Position 1244: 0.00043049450446732627
Position 305: 0.0004289497613090543
Position 43: 0.0004241420088097471
Position 2075: 0.0004178920017187215
Position 850: 0.0003026819467424588
Position 660: 0.0002895776058147548
Position 485: 0.0002637803786973141
Position 735: 0.0002617589656727288
Position 1585: 9.392312931211534e-05
Position 473: 7.536249283270318e-05
Position 290: 3.8694593812261156e-07
Position 239: 1.4676337175109124e-07
Position 87: 4.415453078733491e-08
Position 465: 2.504403126324343e-08
Position 79: 1.9470891285526893e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5011: 0.967786729465818
Position 1228: 0.9377150523230797
Position 24479: 0.9058389058851054
Position 5318: 0.9042516375613951
Position 2510: 0.7926220891157224
Position 8528: 0.6692668493255937
Position 8222: 0.5812740512732866
Position 8233: 0.34436596822812127
Position 4394: 0.045471717162211565
Position 1453: 0.03081260138298037
Position 11656: 0.028031371003417214
Position 4929: 0.02383012888498422
Position 1000: 0.016877764587263408
Position 4234: 0.015027689635971652
Position 12222: 0.014253184205977827
Position 8173: 0.013262806757721771
Position 1371: 0.011182934253027247
Position 5298: 0.009529053286615647
Position 911: 0.008758201947512713
Position 4272: 0.00751673344982312
Position 10125: 0.006956926328850315
Position 541: 0.006675917929333937
Position 8560: 0.0064922068239155455
Position 853: 0.006308366384379077
Position 1025: 0.006305551743873265
Position 12907: 0.0058455292656082805
Position 13877: 0.0052142069237464785
Position 8250: 0.00508837556592618
Position 5243: 0.004497719260592133
Position 7944: 0.0036582731458796483
Position 5040: 0.003617460136152978
Position 4982: 0.003251664695378671
Position 2197: 0.0031633246082431784
Position 11281: 0.00305918715739687
Position 2708: 0.002804255173150777
Position 381: 0.0027629187965783537
Position 4512: 0.002325222283495029
Position 1204: 0.0022772789045583824
Position 9556: 0.0022612962968125354
Position 885: 0.0019111287511584362
Position 13561: 0.0018821421612990415
Position 5199: 0.00170962195344477
Position 943: 0.001409536517298557
Position 1117: 0.0012503762225986581
Position 1430: 0.0011537033008728066
Position 10145: 0.0011131878166098384
Position 9459: 0.0009009069573614416
Position 9667: 0.0008106809829336902
Position 1843: 0.0006108435616932118
Position 1869: 0.0005616566420067066
Position 592: 0.0005521027882917495
Position 7648: 0.0004413899766024946
Position 8847: 0.00035501894921378816
Position 9155: 0.0003462557446519115
Position 9342: 0.00031106609408298216
Position 1053: 0.0002918543410172223
Position 1373: 0.00021138398665954803
Position 418: 0.00011042581999286126
Position 5567: 6.764359328113076e-05
Position 390: 6.090071332271204e-05
Position 348: 4.8017419957419274e-05
Position 8576: 2.006616322312276e-05
Position 1156: 1.494752263427689e-05
Position 1239: 9.712848270572753e-06
Position 8546: 5.120490552514991e-06
Position 5179: 3.000685763495526e-06
Position 5330: 2.8652079252961635e-08
Position 5213: 2.816500859511413e-08
Position 5185: 1.2524417911367415e-08
