Gene = GLMP
index = 598
Annotated 5SS: [ 147  914 1308 1655 2353]
Annotated 3SS: [ 655 1106 1435 2095 2462]
SMsplice 5SS: [ 147 1308 1514 1683]
SMsplice 3SS: [1106 1435 1609 2462]
top_k =  100
Partition function (log Z): -1.344106608862681

Sorted 5' Splice Sites (High to Low Probability):
Position 147: 0.970807961544526
Position 1308: 0.931571001739273
Position 2353: 0.5599227833816363
Position 1683: 0.5522429399286013
Position 1514: 0.42973648644539947
Position 1655: 0.35454507014226805
Position 1037: 0.19968203318582942
Position 997: 0.1531999272550696
Position 776: 0.0786149417477651
Position 1692: 0.07195614236208349
Position 914: 0.05593137588307792
Position 1912: 0.02486326689253503
Position 1030: 0.018488585898142052
Position 25: 0.008629623236881219
Position 863: 0.006074374850717626
Position 1503: 0.004054752397056839
Position 326: 0.0039862316523007185
Position 656: 0.003928021980347421
Position 431: 0.0036497032891761078
Position 1315: 0.003413633459983678
Position 922: 0.0030941009412249957
Position 1001: 0.0028134436755827353
Position 370: 0.002773862830993252
Position 1696: 0.0024446054154334484
Position 1453: 0.0013245666237566896
Position 1568: 0.0012327822088731577
Position 1356: 0.000523621536981288
Position 668: 0.0004318997042337147
Position 1048: 5.848359226687893e-05
Position 275: 5.331155902560891e-05
Position 315: 5.281800153345538e-05
Position 332: 3.856706278301429e-06
Position 7: 3.748983451858109e-06
Position 202: 2.2009375625180225e-06
Position 55: 1.947418332475571e-06
Position 44: 1.7348075116297456e-06
Position 39: 1.679056901292479e-06
Position 240: 2.5083176272420164e-07
Position 258: 2.1395943337915087e-07
Position 287: 1.8468025161814847e-07
Position 233: 1.7283760424487087e-07
Position 176: 1.4614890234156742e-07
Position 337: 3.6942712127777835e-08
Position 294: 3.388826431108117e-08
Position 67: 3.335757408830285e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1106: 0.8906005441240085
Position 1435: 0.8592766197970019
Position 2462: 0.8501373859245093
Position 1609: 0.5714658656713267
Position 912: 0.3637039661815247
Position 2095: 0.3560243184492988
Position 2275: 0.2258657027333945
Position 655: 0.07002696226236022
Position 804: 0.04460825591384544
Position 2318: 0.03496192956725898
Position 1768: 0.03492735456364299
Position 2129: 0.029373812554759543
Position 1813: 0.025382117730757266
Position 697: 0.01876743923054424
Position 1146: 0.016304734924022696
Position 1123: 0.010540668694792263
Position 1855: 0.009302186598936607
Position 756: 0.007716734202741606
Position 404: 0.005604386911156568
Position 111: 0.005282124105529063
Position 537: 0.0031238279763784933
Position 773: 0.0030832059622724188
Position 1441: 0.0024730558616393354
Position 563: 0.002390442694510179
Position 1654: 0.0018779139366303633
Position 500: 0.0016731345360573404
Position 1276: 0.0015199635271954577
Position 719: 0.001234302497120851
Position 1567: 0.0011498577732790753
Position 590: 0.0009182834091336926
Position 354: 0.0004718367827584886
Position 667: 0.00016315018162487758
Position 1615: 8.056899744648959e-05
Position 369: 6.123400389805865e-05
Position 1493: 2.470563776231396e-05
