Gene = PUM3
index = 1100
Annotated 5SS: [  197  5816  7062 10211 10885 12991 13280 14468 15567 17169 19525 20461
 24224 32022 32881 33898 36428]
Annotated 3SS: [ 5723  6839 10074 10808 12896 13212 14292 15462 17089 19425 20406 24142
 31878 32657 33809 36336 39777]
SMsplice 5SS: [  197  5030  5816  6513  7062  9944 10211 10885 12991 13280 15567 17169
 19525 20461 32022 33898]
SMsplice 3SS: [ 4930  5723  6392  6839  9848 10074 10808 12896 13212 15462 17089 19425
 20406 31878 33809 39777]
top_k =  100
Partition function (log Z): 8.617559024851381

Sorted 5' Splice Sites (High to Low Probability):
Position 19525: 1.0000000000000016
Position 197: 0.9999995461710824
Position 5816: 0.9795236356969925
Position 12991: 0.9754644280596444
Position 20461: 0.9601819505289413
Position 9944: 0.9531501011611457
Position 15567: 0.9454326138274805
Position 13280: 0.9032363651220348
Position 10211: 0.869541235426748
Position 6513: 0.8377849044758925
Position 7062: 0.8280441356957808
Position 17169: 0.6936363427099771
Position 10885: 0.6811789100537453
Position 5030: 0.5781125437039902
Position 14221: 0.3707819068912637
Position 5034: 0.28247883579070365
Position 6727: 0.24846055271775108
Position 17615: 0.2410532783081024
Position 17244: 0.2112559074600308
Position 5495: 0.20838893206253625
Position 14468: 0.19020369398708176
Position 4484: 0.14110762283277445
Position 11678: 0.1340359012302849
Position 6289: 0.11552078906047733
Position 19929: 0.09507995048764696
Position 2603: 0.09185864595960541
Position 11862: 0.08972440108915286
Position 13544: 0.06430336714390195
Position 1990: 0.05610089272060732
Position 6737: 0.05467321944055193
Position 3795: 0.0451071460605373
Position 4274: 0.04415081076101024
Position 8089: 0.042021090528461286
Position 15499: 0.0352830221753287
Position 14383: 0.02345285475298331
Position 7125: 0.022387591328755306
Position 6299: 0.022197029828174168
Position 2081: 0.016567751370987288
Position 15647: 0.014006904323316876
Position 7178: 0.012954784455081981
Position 20150: 0.009974381663244904
Position 5834: 0.009314069991656897
Position 12949: 0.00582697875277624
Position 15620: 0.005277459673873892
Position 7072: 0.0045765648535278656
Position 10428: 0.0019032005606866263
Position 1240: 0.00018969265544526624
Position 2010: 0.00016024527426333684
Position 1673: 0.00011282355400973276
Position 1142: 9.554260678422124e-05
Position 234: 1.6038776191185164e-07
Position 431: 1.6036389100106236e-07
Position 192: 4.877533285654868e-08
Position 268: 4.492403928539605e-08
Position 190: 3.937789452199194e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15462: 1.0000000000000016
Position 12896: 0.9812914068124203
Position 9848: 0.9775555749089513
Position 19425: 0.9193283512038628
Position 20406: 0.9065409946795443
Position 17089: 0.9041012340649413
Position 5723: 0.840988052565476
Position 10074: 0.8282789152285339
Position 6392: 0.7971535554088494
Position 6839: 0.753875501249706
Position 10808: 0.6811789100537453
Position 13212: 0.4907479683711374
Position 4930: 0.43137871800478306
Position 28085: 0.42297663798514656
Position 4904: 0.4150491330450478
Position 6634: 0.36017267755892024
Position 14098: 0.3255124923760538
Position 13163: 0.26994782063440953
Position 14292: 0.2136565487400651
Position 5323: 0.2083889320625362
Position 5628: 0.1478481440545846
Position 17415: 0.1338192167174651
Position 6194: 0.1333992389678699
Position 4380: 0.1281580560235667
Position 22804: 0.11900952484158445
Position 13104: 0.11166737751510263
Position 11563: 0.10076586513830703
Position 11769: 0.08972440108915286
Position 2535: 0.08874865632927051
Position 28238: 0.08209468071935741
Position 19411: 0.0802999061814797
Position 24484: 0.07163458270846028
Position 17537: 0.06782086114537836
Position 23216: 0.05960882402407059
Position 24825: 0.05598565364291124
Position 1863: 0.0557022011696258
Position 13422: 0.05538537538366184
Position 19727: 0.05054771245857012
Position 20253: 0.04746544800897787
Position 13982: 0.04526941451520996
Position 3686: 0.04510714606053734
Position 22041: 0.040549228186438246
Position 20411: 0.037664728600122856
Position 6856: 0.03472944787447642
Position 11625: 0.033270036091977866
Position 7943: 0.03299307533585479
Position 13089: 0.030873198601385377
Position 25939: 0.03062362610822267
Position 4145: 0.030132056859275856
Position 17337: 0.028637735227892116
Position 25636: 0.02548744141637237
Position 19905: 0.025298094116760303
Position 6424: 0.024677093607061027
Position 10034: 0.016856846450407567
Position 19730: 0.015962379575127448
Position 23160: 0.014645165556448167
Position 22536: 0.014132553500970658
Position 4093: 0.014018753901734382
Position 20526: 0.013867121154911843
Position 7160: 0.012954784455081981
Position 1913: 0.011746664923347274
Position 20065: 0.009974381663244896
