Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  100
Partition function (log Z): -2.365258962027667

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9093831610183017
Position 2331: 0.7944111686253951
Position 705: 0.7367264461024573
Position 1186: 0.6946432341994778
Position 319: 0.646323880123911
Position 267: 0.20290444100039373
Position 814: 0.14878704204957394
Position 506: 0.11414374034844736
Position 723: 0.11066187159215142
Position 1411: 0.09082105840372853
Position 2482: 0.06092213637566087
Position 309: 0.022448290081127663
Position 1159: 0.005344147894838125
Position 1217: 0.005268236481601446
Position 2542: 0.00396176372600986
Position 1788: 0.0020700802727041854
Position 341: 0.0020190400379500877
Position 137: 0.001907374903054393
Position 1454: 0.0018888974648223731
Position 1748: 0.0015127455350206545
Position 411: 0.0014033881909453919
Position 686: 0.0012220645860296473
Position 397: 0.0012166334453923395
Position 1721: 0.0010915528313829577
Position 982: 0.0005822865649313439
Position 295: 0.000580910957860928
Position 226: 0.0005754213405064384
Position 283: 0.0005525913013514405
Position 53: 0.0004837527855032684
Position 1537: 0.0004018454359198389
Position 511: 0.00039173958188685397
Position 311: 0.0003225655456289181
Position 467: 9.624428281157369e-05
Position 7: 9.105572207899026e-05
Position 354: 8.329841696485418e-05
Position 364: 8.248869127300871e-05
Position 438: 8.022499231545012e-05
Position 423: 4.6443265917751884e-05
Position 183: 3.753940205595482e-05
Position 789: 1.736279307363975e-06
Position 10: 2.821474718574732e-07
Position 126: 1.3143254127638443e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9870580731348929
Position 591: 0.9354263411723488
Position 1937: 0.869429377417948
Position 3006: 0.35740268171924294
Position 961: 0.35457050149455
Position 2410: 0.34517046201181123
Position 901: 0.28476615324871657
Position 603: 0.05015391534791847
Position 2423: 0.047598028370307514
Position 1382: 0.04582218712174637
Position 1655: 0.0435159577972979
Position 2971: 0.03674106233697352
Position 2626: 0.03239432117012097
Position 1269: 0.030590641672809914
Position 1036: 0.028721214381765135
Position 3327: 0.02859806000677848
Position 924: 0.017139444199914297
Position 910: 0.00724081676818618
Position 1348: 0.006998345682136349
Position 1295: 0.0067132278783064115
Position 838: 0.004679320011240331
Position 2302: 0.004659733999095107
Position 1044: 0.004197683177778569
Position 2192: 0.004195472008948079
Position 927: 0.004148526367763512
Position 2812: 0.004093047978083628
Position 615: 0.003969240607638595
Position 1314: 0.0036536246425915558
Position 2463: 0.002673565387380766
Position 2934: 0.001636662326870667
Position 773: 0.0015429661362004043
Position 1520: 0.0014962685837032112
Position 494: 0.0013310820124875613
Position 2874: 0.0012749041209390538
Position 2807: 0.0011534597872834567
Position 3052: 0.0009040868552455941
Position 2582: 0.0007590343671881332
Position 3247: 0.0006742065432403974
Position 722: 0.0006482359791674204
Position 2210: 0.0005385277727838651
Position 1109: 0.00042618103270727046
Position 2188: 0.0003839093287043559
Position 625: 0.0001521218177925027
Position 434: 6.512114166487388e-05
Position 694: 6.451201771549454e-05
Position 505: 6.421375857476442e-05
Position 475: 2.8379533851018825e-05
Position 401: 1.1059160823141532e-05
Position 213: 6.999204423506246e-06
Position 162: 3.2732062175263745e-06
Position 191: 2.6834284727277656e-06
Position 423: 1.6367768938919927e-06
Position 372: 1.3254544186961896e-06
Position 477: 3.541766157800293e-07
Position 188: 2.3085057313127162e-07
Position 132: 2.1047438161490385e-07
Position 539: 1.503552562692103e-07
