Gene = DCTN4
index = 434
Annotated 5SS: [  251  2693  5631 16996 25742 27694 28066 28479 36203 39394 40834 43545]
Annotated 3SS: [ 2621  5451 16951 25633 27619 27952 28368 36128 39338 40725 43446 47746]
SMsplice 5SS: [  251  2693  5631 16292 16996 25742 27694 28066 28479 35168 36203 36445
 40834 43545]
SMsplice 3SS: [ 2621  5451 16159 16951 25633 27619 27952 28368 35043 36128 36346 40725
 43446 47746]
top_k =  100
Partition function (log Z): 13.199908034712532

Sorted 5' Splice Sites (High to Low Probability):
Position 5631: 0.9999999999999986
Position 28479: 0.999999999999998
Position 25742: 0.9999999999999976
Position 43545: 0.9946391174932242
Position 2693: 0.9894109836550808
Position 36445: 0.9314274322497523
Position 28066: 0.9080733523671164
Position 36203: 0.9058103708235298
Position 27694: 0.8816909179151309
Position 16996: 0.7682604825520885
Position 251: 0.6859416752163507
Position 35168: 0.6731051207477853
Position 40834: 0.5618942358774828
Position 1189: 0.5011256329113497
Position 44922: 0.4516312313499472
Position 4826: 0.3064031423053181
Position 26071: 0.2838257280849247
Position 765: 0.2604146204758176
Position 274: 0.15124186766123857
Position 2473: 0.13096384477134013
Position 39394: 0.12395606335265331
Position 27733: 0.11429433562520645
Position 29647: 0.10663684446391734
Position 804: 0.08826342953436984
Position 173: 0.07848237994710047
Position 28050: 0.0740434598373413
Position 1819: 0.07393805969006714
Position 4840: 0.06192793569837778
Position 795: 0.055327670764681265
Position 3482: 0.037522630720783226
Position 3613: 0.03514378607400278
Position 3487: 0.023186431463021382
Position 3579: 0.02059231446436899
Position 549: 0.02034618898010103
Position 237: 0.01904817953959636
Position 524: 0.018033191367972268
Position 45344: 0.017988843493500554
Position 46904: 0.017486700520227265
Position 28211: 0.015426806983556036
Position 26082: 0.015127032235278746
Position 973: 0.01450713995912591
Position 46641: 0.01004408021787632
Position 998: 0.009852201625152298
Position 754: 0.008088171836682324
Position 2229: 0.007276144694316387
Position 37085: 0.006596042175058459
Position 38786: 0.005488279360267654
Position 377: 0.001165461765194785
Position 864: 0.00110733526606089
Position 283: 0.0004980575089382226
Position 436: 0.000457383815026396
Position 213: 0.0003484190103051862
Position 76: 0.0002769411999477235
Position 143: 9.914225889439017e-06
Position 26: 6.134467464320572e-06
Position 71: 3.5724729708343297e-06
Position 278: 1.851531729081907e-06
Position 36: 8.875083891842963e-07
Position 226: 2.5548906032585876e-07
Position 33: 1.6639970322334442e-07
Position 20: 1.1902981340006946e-07
Position 14: 7.741373051634522e-08
Position 133: 2.375827318678355e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 43446: 0.9999999999999997
Position 25633: 0.9999999999999979
Position 27952: 0.9942866758946513
Position 2621: 0.9894109836550814
Position 28368: 0.9749088615141929
Position 5451: 0.9242271879917412
Position 36128: 0.9173515957273496
Position 36346: 0.8737022946702941
Position 16951: 0.7682604825520885
Position 35043: 0.6731051207477853
Position 40725: 0.5618942358774828
Position 27619: 0.5185028351500527
Position 47746: 0.5051578788738939
Position 1160: 0.49854573673326313
Position 4763: 0.3683310780036958
Position 27571: 0.3654895161979094
Position 685: 0.3300350428893685
Position 46332: 0.3049886967694465
Position 25992: 0.28307857752955706
Position 44810: 0.2746201303236916
Position 44829: 0.16681097861129335
Position 2332: 0.13096384477134013
Position 39338: 0.12395606335265331
Position 29516: 0.10350820032164668
Position 27598: 0.10172405046287165
Position 5524: 0.07577281200825797
Position 3356: 0.06333319873557879
Position 49638: 0.05103582823141392
Position 36270: 0.04618391267563782
Position 1463: 0.04411118429290143
Position 3541: 0.03788503258263856
Position 47963: 0.03702644096474823
Position 50389: 0.03489600905825406
Position 1505: 0.02494133099475288
Position 44996: 0.02428677525977026
Position 729: 0.024107006080561526
Position 647: 0.023406591900214043
Position 28397: 0.021268190613658554
Position 46713: 0.017486700520227265
Position 45294: 0.014564898877752181
Position 464: 0.014407586290227928
Position 26012: 0.013799350231348142
Position 864: 0.013244539043411687
Position 48633: 0.012610702251084255
Position 43913: 0.01088955712078944
Position 3513: 0.010688464459199864
Position 27642: 0.010268851729502246
Position 44818: 0.009854810745249203
Position 46513: 0.009214434661364134
Position 601: 0.00744384600010337
Position 1970: 0.007276144694316387
Position 44845: 0.00695692536878754
Position 36853: 0.006596042175058458
Position 43673: 0.00648064344409531
Position 38740: 0.00548827936026766
Position 1596: 0.004885544402412827
Position 3160: 0.00453846694475917
Position 29569: 0.0031286441422706673
Position 43892: 0.002782434171124463
Position 28385: 0.0025897601679169564
Position 28136: 0.0024283016438932364
Position 25996: 0.002074832559298181
Position 664: 0.0017334547603707025
Position 45018: 0.0012626082719019252
Position 43732: 0.000863519549887467
Position 28161: 0.0008275556695835828
Position 420: 0.0007894737709045089
Position 28427: 0.0005835644300668204
Position 423: 0.0005619050254484901
Position 28382: 0.00040937219675563747
Position 28409: 0.00024025107740843532
Position 897: 0.00011221660617980703
Position 155: 5.604699972197969e-05
Position 429: 4.8782106736255523e-05
Position 426: 1.76857220311784e-05
Position 495: 1.1226649155756312e-05
Position 564: 8.239878053808163e-06
Position 466: 7.1857436212325675e-06
Position 703: 4.643623844000656e-06
Position 115: 3.339432674277385e-06
Position 325: 2.5514726957869086e-06
Position 216: 1.8285710040589743e-06
Position 27784: 4.231409865102812e-07
Position 27836: 4.2297902130252596e-07
Position 27816: 2.398598779099598e-07
