Gene = NIT1
index = 943
Annotated 5SS: [  78  781 1288 1512 1852 2132]
Annotated 3SS: [ 684 1032 1407 1717 2005 2397]
SMsplice 5SS: [ 109  781 1094 1512 1852 2132]
SMsplice 3SS: [ 684 1032 1407 1717 2005 2397]
top_k =  100
Partition function (log Z): -0.8366390173697109

Sorted 5' Splice Sites (High to Low Probability):
Position 1512: 0.9784566049467122
Position 781: 0.9239107457655238
Position 2132: 0.9129482161881295
Position 1852: 0.8028680004878489
Position 109: 0.6508692839215335
Position 1094: 0.5215984959796637
Position 1288: 0.40838523180567854
Position 451: 0.21396054084726243
Position 78: 0.13862409371872225
Position 125: 0.06987543084845464
Position 515: 0.030515647201315926
Position 1145: 0.01754475463572674
Position 420: 0.015738847289706256
Position 917: 0.015474328652487887
Position 2677: 0.014940740689335342
Position 2483: 0.011703022763907141
Position 1313: 0.01064757387564474
Position 330: 0.005106690788612927
Position 1251: 0.0038678394502389404
Position 884: 0.0028940849901474205
Position 334: 0.002326000928714925
Position 1933: 0.0021107927409340873
Position 59: 0.001859231557823935
Position 348: 0.0015703168808022955
Position 570: 0.0011321174369384403
Position 99: 0.0009236687981784215
Position 424: 0.0006413499150648204
Position 139: 0.000551057284773137
Position 466: 0.00036701128206555113
Position 520: 0.00033662165423680416
Position 761: 0.0002254655475199584
Position 2500: 5.215645047595236e-05
Position 205: 5.53686231790996e-07
Position 137: 2.7053672216638994e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9742005716418168
Position 2005: 0.9165643178065376
Position 684: 0.8295376078288648
Position 1032: 0.8027964284574111
Position 1717: 0.8012017189307351
Position 2397: 0.57930759142381
Position 2569: 0.26794030711281086
Position 258: 0.2105897827314913
Position 1093: 0.04773466219173655
Position 974: 0.0466348630611705
Position 1223: 0.04533390281955164
Position 2430: 0.0382777858345986
Position 2589: 0.027038573312243807
Position 2616: 0.026793090276663687
Position 2200: 0.015620051355126032
Position 2803: 0.015085323903108183
Position 1192: 0.014357140676198454
Position 714: 0.014119697029858535
Position 1762: 0.013248474132777972
Position 702: 0.01214523676488524
Position 1605: 0.008804085068530747
Position 1967: 0.0071599974349840605
Position 805: 0.006175866899971243
Position 2548: 0.005555555267946921
Position 2288: 0.004291084502313904
Position 1349: 0.003918990838759678
Position 2265: 0.0036238432321277444
Position 2747: 0.0028404159101241737
Position 1038: 0.0028163409834483896
Position 1739: 0.0022875971103679133
Position 596: 0.002153992630801139
Position 533: 0.0019106467442171985
Position 2015: 0.0016461590512332179
Position 2096: 0.0016358997795866547
Position 2066: 0.0012601699501980249
Position 1972: 0.0011377874420160335
Position 1951: 0.0009708408507848258
Position 583: 0.0006463733987535603
Position 1764: 0.0006357296375077489
Position 1629: 0.0006191150062852621
Position 300: 0.0006034433447603187
Position 569: 0.0005334567700408419
Position 649: 0.00041597461095258464
Position 652: 0.00036288983317223463
Position 2114: 0.0003569278572789664
Position 897: 0.00024362917957960044
Position 1669: 0.00014824880432742768
Position 843: 0.0001402436762080211
Position 1817: 0.00012756970983371035
Position 334: 0.00011771849076930372
Position 1612: 0.00011646811917740714
Position 313: 8.089720655082044e-05
Position 2541: 7.538377814184257e-05
Position 330: 4.155490510188189e-05
Position 383: 4.043987396401535e-05
Position 552: 3.955030339413108e-06
Position 355: 1.2730084395983767e-07
Position 262: 6.589928239604936e-08
Position 339: 5.682440913760868e-08
Position 145: 4.0175642539941497e-08
Position 280: 3.591484667357247e-08
Position 428: 3.155728146710798e-08
Position 761: 1.1653274711430116e-08
