Gene = SDHC
index = 1237
Annotated 5SS: [  169  9414 14241 26399 42584]
Annotated 3SS: [ 9356 14138 26336 42419 48071]
SMsplice 5SS: [  169  9414 14241 26399 42584]
SMsplice 3SS: [ 9356 14138 26336 42419 48071]
top_k =  100
Partition function (log Z): -27.948442482568584

Sorted 5' Splice Sites (High to Low Probability):
Position 14241: 0.9872078908962365
Position 9414: 0.954961726984948
Position 169: 0.643492096670001
Position 618: 0.3814153035161649
Position 12512: 0.2985480232672064
Position 1715: 0.2505331810817087
Position 347: 0.10201915389964547
Position 20053: 0.06726499212015227
Position 20296: 0.040710264331422684
Position 498: 0.0074017080676928
Position 1190: 0.003702116576803099
Position 773: 0.0033972160016385727
Position 190: 0.0016029266615584833
Position 194: 0.0006077710675150117
Position 356: 0.00037094997065540846
Position 381: 0.00025302534430162295
Position 284: 7.50099474265423e-05
Position 103: 3.523666091973654e-05
Position 178: 3.313262408159809e-05
Position 1303: 2.495429991400173e-05
Position 1409: 1.1589152149274444e-05
Position 1281: 4.567162334059826e-06
Position 130: 2.833924666278164e-09
Position 257: 2.201721387036898e-09
Position 248: 1.710762223666397e-09
Position 160: 1.737427254034008e-10
Position 121: 9.271485315981383e-12
Position 233: 4.106406804961371e-12
Position 51: 8.47493950555353e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 14138: 0.9914953711043419
Position 9356: 0.9569585129017826
Position 12393: 0.30383478163185984
Position 20173: 0.2917500664889482
Position 21256: 0.28249542279670614
Position 1496: 0.25090566474924536
Position 19912: 0.1307682233337074
Position 21676: 0.11549488692149347
Position 19966: 0.11261913679954705
Position 23148: 0.08323068299489118
Position 338: 0.05360789197152291
Position 432: 0.044800745543772454
Position 469: 0.028999383790596495
Position 17363: 0.022378666749695485
Position 16956: 0.015303684303669199
Position 16409: 0.013089695010016219
Position 15463: 0.010954422780790327
Position 14676: 0.009206975790724698
Position 359: 0.006922376662871261
Position 599: 0.004498785142227473
Position 15861: 0.004102766657862286
Position 15678: 0.003788516719758235
Position 497: 0.003064557592932688
Position 268: 0.0025332337908468474
Position 2348: 0.0002785923360628115
Position 4133: 0.00027398657522529485
Position 1233: 0.00012632199207172
Position 2782: 9.149767607567105e-05
Position 862: 3.127396645941428e-05
Position 1053: 2.54486327810398e-05
Position 3329: 2.4327313096460172e-05
Position 313: 7.339537140390675e-06
Position 1189: 5.995928026270205e-06
Position 471: 1.968609000140267e-06
Position 644: 1.6177890057708654e-06
Position 547: 1.1322375724728089e-08
Position 502: 5.976824028296328e-09
Position 274: 3.35489184916108e-09
