Gene = SPINK4
index = 1316
Annotated 5SS: [ 106 4989 6565]
Annotated 3SS: [4947 6451 8261]
SMsplice 5SS: [ 106 6565]
SMsplice 3SS: [6451 8261]
top_k =  100
Partition function (log Z): -7.642984855374845

Sorted 5' Splice Sites (High to Low Probability):
Position 6565: 0.928747665382128
Position 106: 0.650427174132221
Position 432: 0.2024593585330978
Position 4989: 0.18434795553106978
Position 2855: 0.1751621638453603
Position 5107: 0.1540416152423963
Position 5116: 0.1290144428956123
Position 146: 0.10882171649126174
Position 150: 0.09926470371279841
Position 800: 0.09107398966383898
Position 7985: 0.018234207059652716
Position 63: 0.01003147331168239
Position 161: 0.002483821222443959
Position 59: 0.0014388603384392954
Position 1031: 0.0011645820856069824
Position 788: 0.0010276776152818461
Position 463: 0.0007996038508864345
Position 192: 0.0006889021746281816
Position 565: 0.0004960399714964518
Position 989: 0.0003218947672674593
Position 1036: 0.00019311725451807082
Position 110: 3.559507153173697e-05
Position 214: 1.5985001368534724e-05
Position 257: 1.0706547249240407e-05
Position 142: 1.0354584087816283e-05
Position 245: 7.185451560243064e-06
Position 51: 7.597207432954118e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6451: 0.9480961756033295
Position 8261: 0.5457493572472429
Position 4947: 0.47940139595859255
Position 2512: 0.11898868101296316
Position 7984: 0.10588940974419601
Position 341: 0.09549162408842185
Position 7021: 0.08506251238245655
Position 7906: 0.07580453820943217
Position 7549: 0.04452304203608229
Position 2756: 0.04160992665711118
Position 654: 0.0285828323742669
Position 6493: 0.02521512579704598
Position 2730: 0.02454773244034319
Position 306: 0.024195140780311507
Position 7921: 0.019285155063349456
Position 7937: 0.018705738525094148
Position 8315: 0.01684517754244685
Position 8219: 0.011578342450216654
Position 7017: 0.009222847605652788
Position 691: 0.009035575046070186
Position 6703: 0.00741369548250169
Position 6820: 0.005354755484725122
Position 590: 0.0037913544346619738
Position 7188: 0.0029660426245952365
Position 374: 0.002623796163118648
Position 6850: 0.002596262381864108
Position 537: 0.00252872841955119
Position 149: 0.0018096872572152985
Position 882: 0.0012545647749254481
Position 687: 0.0008355788382987256
Position 350: 0.0007225216103997155
Position 2954: 0.00046213735211023246
Position 666: 7.079414735370122e-05
Position 257: 6.130192228250056e-05
