Gene = RPS8
index = 1211
Annotated 5SS: [ 164  704 1338 2353 2693]
Annotated 3SS: [ 596 1237 2176 2562 3138]
SMsplice 5SS: [ 164  704 1338 2353 2693]
SMsplice 3SS: [ 596 1237 2176 2562 3138]
top_k =  100
Partition function (log Z): -2.4985226345136646

Sorted 5' Splice Sites (High to Low Probability):
Position 2353: 0.7844418502386662
Position 704: 0.7676367877405773
Position 1338: 0.7233423555741422
Position 164: 0.6829932842523612
Position 2693: 0.5627646688224346
Position 446: 0.5569974102267128
Position 2301: 0.17661309893946275
Position 1278: 0.16759232166499669
Position 37: 0.11025489888621173
Position 708: 0.027906575732599612
Position 1303: 0.025222616870938054
Position 2992: 0.019881697371489634
Position 2716: 0.01682701875351471
Position 85: 0.012438911456359497
Position 190: 0.011139927931000888
Position 670: 0.007758379761070402
Position 430: 0.006642928654858047
Position 861: 0.006479391615916745
Position 466: 0.006353665162466416
Position 787: 0.004312044715810239
Position 737: 0.004199429698129537
Position 473: 0.003452412840824376
Position 80: 0.0016644532014006691
Position 1342: 0.0013305454586401543
Position 200: 0.0008435210539447898
Position 1978: 0.00027168678277870805
Position 300: 0.00025857490096452637
Position 120: 0.00015902205770989465
Position 133: 0.00012040655851622628
Position 41: 2.05005468718847e-06
Position 59: 1.0313248069561627e-06
Position 56: 4.225838968197535e-09
Position 46: 3.6099751835830135e-09
Position 168: 2.3893436423603057e-09
Position 170: 1.5251792971117402e-09
Position 11: 3.3526783813953875e-11
Position 103: 5.89410232530306e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1237: 0.8946597882139883
Position 2562: 0.8479123206613289
Position 596: 0.7986660505621881
Position 2176: 0.6602111408651461
Position 3138: 0.43842567829952633
Position 233: 0.22477665280329157
Position 2090: 0.18326973260380638
Position 2766: 0.14605225190715182
Position 2144: 0.10857038471649957
Position 270: 0.10118851854953416
Position 3046: 0.05659944307998205
Position 2782: 0.03870248517887353
Position 314: 0.036871099426850726
Position 3118: 0.023990048879734896
Position 336: 0.02153797839749044
Position 2247: 0.021527317303834104
Position 2977: 0.019969384883683484
Position 146: 0.018920504223437863
Position 1213: 0.016570917205468508
Position 2613: 0.007360874133011448
Position 1172: 0.005473240190300099
Position 1262: 0.00474453362375151
Position 276: 0.004184090939103342
Position 2429: 0.00329435810973001
Position 849: 0.0024949631659861313
Position 823: 0.0006970095852726609
Position 2813: 0.0006822738384684662
Position 150: 0.0005885107299427091
Position 409: 0.00048323438000800757
Position 820: 0.0003641847417648649
Position 185: 0.00033361772761760855
Position 1897: 0.00027168678277870805
Position 379: 0.0002607865175431572
Position 242: 8.836105481745959e-05
Position 245: 8.520479497024845e-05
Position 250: 7.411472325633686e-05
Position 101: 2.3350749031272145e-07
Position 157: 3.780226845854219e-09
