Gene = MPC2
index = 856
Annotated 5SS: [  308 11544 15494 16062]
Annotated 3SS: [11502 15408 15949 17680]
SMsplice 5SS: [  308 11544 15494 16062]
SMsplice 3SS: [11502 15408 15949 17680]
top_k =  100
Partition function (log Z): -6.917862612232855

Sorted 5' Splice Sites (High to Low Probability):
Position 308: 0.9999878021319252
Position 11544: 0.9958948670813144
Position 15494: 0.8977535057865083
Position 16062: 0.6272286429554971
Position 15772: 0.2147254194464064
Position 5388: 0.023317281096381468
Position 1756: 0.009156399222540395
Position 2555: 0.007034568969806228
Position 15912: 0.006910890847725887
Position 5367: 0.005657689081501207
Position 9199: 0.00469849932795396
Position 2625: 0.002771006663802486
Position 1174: 1.654167095986332e-05
Position 1109: 3.878933441490767e-06
Position 212: 2.1588155265421616e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11502: 0.9988586080209687
Position 15408: 0.8977535057865083
Position 17680: 0.6783027666723589
Position 15949: 0.6462018531290366
Position 15695: 0.276592972341215
Position 17004: 0.06877284247946426
Position 18449: 0.06773359502063031
Position 17995: 0.03302505434918007
Position 16135: 0.027438080498549615
Position 16967: 0.015427505066438751
Position 5265: 0.014849876579739294
Position 5232: 0.0141250935981434
Position 15626: 0.011792583268334302
Position 19241: 0.009135100284516598
Position 1577: 0.008383929917459905
Position 2430: 0.006595793024071707
Position 9146: 0.0050789750903856385
Position 16159: 0.004926212353124758
Position 15561: 0.002318454353089206
Position 2554: 0.0017552832573654352
Position 11659: 0.0015815351434475197
Position 2393: 0.0011681978545011829
Position 12503: 0.0010490556005620967
Position 1627: 0.0006344169708933554
Position 12906: 0.0004622097709951858
Position 2509: 0.00036098402146026305
Position 1681: 0.000235469602025246
Position 9645: 0.00021064282655855782
Position 3822: 5.735379618506324e-05
Position 7465: 5.638148565725232e-05
Position 3791: 3.971863061563618e-05
Position 837: 3.5154717700402644e-05
Position 6683: 3.3850053162477665e-05
Position 3238: 3.0734952323324326e-05
Position 3258: 2.152293298938589e-05
Position 4131: 1.6656415096760036e-05
Position 4430: 1.4553619628446992e-05
Position 4014: 1.3090426618452764e-05
Position 948: 1.2265607930280622e-05
Position 1968: 1.1433290123869865e-05
Position 579: 8.95825038370275e-06
Position 494: 5.5974592240394206e-06
Position 431: 5.239450867954137e-06
Position 2096: 5.087444679942677e-06
Position 398: 3.950905238526971e-06
Position 452: 3.599762837505829e-06
Position 857: 3.5920318978338295e-06
Position 1201: 3.31185438250659e-06
Position 715: 3.272941702443243e-06
Position 916: 4.364923886750894e-07
Position 1046: 2.8914608230839643e-07
Position 1011: 1.4043412644399858e-07
Position 1144: 7.73068428450734e-08
Position 888: 7.724409958220046e-08
Position 898: 5.1840771592565864e-08
