Gene = PHF24
index = 1022
Annotated 5SS: [   78 13353 14208 17907 18417 18920 19318]
Annotated 3SS: [12970 14021 17827 18210 18758 19221 19690]
SMsplice 5SS: [   78 13087 14208 17907 18417 18920 19318 21929]
SMsplice 3SS: [12970 14021 17827 18210 18758 19218 21835 24117]
top_k =  100
Partition function (log Z): 0.6601828906692151

Sorted 5' Splice Sites (High to Low Probability):
Position 78: 1.0000000000000009
Position 19318: 0.9962191006381211
Position 17907: 0.9579639001340452
Position 13087: 0.889698481547014
Position 14208: 0.8686933193862014
Position 18417: 0.8450659104723937
Position 21929: 0.6863383290855068
Position 18920: 0.6057382953716685
Position 22316: 0.4526248546489365
Position 12746: 0.1955539430779341
Position 18840: 0.14573773768104856
Position 13023: 0.10412905810087358
Position 7425: 0.08572798000413206
Position 22068: 0.08077635897814252
Position 6866: 0.07651720045995497
Position 19807: 0.07564489206463419
Position 14160: 0.06331173314667093
Position 22784: 0.050956294247664985
Position 13353: 0.04294150243950806
Position 13425: 0.040790256474605456
Position 17912: 0.02419977309784483
Position 16198: 0.023490852341617373
Position 18844: 0.022633879124660968
Position 23157: 0.020885642129836665
Position 22642: 0.013436238133683585
Position 18680: 0.01219863163885855
Position 22750: 0.01077245330413822
Position 19520: 0.005993880047728521
Position 18677: 0.0030097935620568123
Position 18289: 0.0018109073200976624
Position 19484: 0.00041408872434683583
Position 19377: 0.00024283740929183893
Position 19497: 4.6388591140018585e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 12970: 1.0000000000000009
Position 17827: 0.9821636732318897
Position 14021: 0.7906490047492485
Position 18210: 0.7887855015229778
Position 18758: 0.776412501132526
Position 24117: 0.6752009085212759
Position 19218: 0.48085537296739017
Position 21835: 0.43650069768424465
Position 22187: 0.4213692163849331
Position 19221: 0.3296480609841941
Position 21878: 0.26862861244726915
Position 22590: 0.2640135710479655
Position 12599: 0.1955539430779341
Position 14086: 0.14135604778362373
Position 19247: 0.12461589029309567
Position 19690: 0.11371934906255125
Position 7104: 0.08572798000413206
Position 13304: 0.07755929856200022
Position 6739: 0.07651720045995497
Position 22050: 0.06167545558659294
Position 19016: 0.043155463083551976
Position 23102: 0.0398534276540182
Position 22869: 0.038007706740568664
Position 18230: 0.03587208958948446
Position 21975: 0.028990815948940724
Position 16064: 0.023490852341617383
Position 22012: 0.018354499130982995
Position 18255: 0.016518484297476058
Position 19043: 0.012924204239101908
Position 24056: 0.012772777904875172
Position 18574: 0.011921212920013524
Position 19413: 0.008586638708317287
Position 20616: 0.0063582461034803715
Position 18071: 0.005700742382553216
Position 18979: 0.0045982236304107325
Position 18516: 0.0032872122809018463
Position 20786: 0.001415164973842385
Position 19756: 0.0008044659504205106
