Gene = LAMTOR4
index = 759
Annotated 5SS: [  69  673 4611]
Annotated 3SS: [ 591 4492 4959]
SMsplice 5SS: [  69  673 3851 4611 4865]
SMsplice 3SS: [ 591 3745 4492 4692 4959]
top_k =  100
Partition function (log Z): -4.909127686050494

Sorted 5' Splice Sites (High to Low Probability):
Position 673: 0.9508308076024449
Position 69: 0.9341677718152258
Position 4611: 0.8694699673512172
Position 3851: 0.5875068092211552
Position 4865: 0.43177779927838095
Position 1679: 0.021139680077232263
Position 299: 0.020742307745343063
Position 1450: 0.017227147464874356
Position 1558: 0.01572133611176734
Position 238: 0.0114103409430017
Position 35: 0.007268548890184962
Position 527: 0.0067868185180310105
Position 278: 0.005057674830792479
Position 73: 0.004981048000176256
Position 361: 0.003896753918299746
Position 147: 0.0033730032547501284
Position 659: 0.001724204942204732
Position 442: 0.001449611005544797
Position 4640: 0.0012753510713806864
Position 106: 0.0005013564228503798
Position 534: 0.0003324120117328508

Sorted 3' Splice Sites (High to Low Probability):
Position 4492: 0.8992139477942929
Position 4959: 0.7601137418026255
Position 4692: 0.573364452751417
Position 3745: 0.5494439273401122
Position 591: 0.43366226118135087
Position 557: 0.4022531736588035
Position 526: 0.06952862334304172
Position 609: 0.039634189232067546
Position 3630: 0.03872625180238612
Position 4758: 0.030407183609413704
Position 1527: 0.029043887701450166
Position 4998: 0.017956514597710846
Position 1351: 0.012557211741823423
Position 1312: 0.00802433117339837
Position 510: 0.007936288124667146
Position 4942: 0.006053191822255519
Position 2192: 0.004881272557095203
Position 1392: 0.0023452021290605706
Position 1214: 0.001876375447611307
Position 4859: 0.001690418040771313
Position 1830: 0.0012087336561865448
Position 1562: 0.0011687002104168766
Position 1678: 0.0009876382329098924
Position 1709: 0.0007893361308054835
Position 785: 0.000788723560215872
Position 2188: 0.0006584938471620563
Position 2502: 0.0006194395603665965
Position 2870: 0.0004623097362828288
Position 2811: 0.00036863440163954303
Position 880: 0.00028615768117639035
Position 914: 0.00023333606674888854
Position 826: 0.00019886899167942865
Position 532: 8.366736078286369e-05
Position 445: 3.587309695844224e-05
Position 355: 1.650474416570298e-05
Position 1492: 1.3047241695567449e-05
Position 360: 5.152077433624093e-06
Position 1506: 3.4601604977892565e-06
Position 407: 1.025732142157666e-07
Position 321: 7.439906469249072e-08
Position 277: 5.0895836260436574e-08
