Gene = EDF1
index = 480
Annotated 5SS: [ 106 2467 2999 3381]
Annotated 3SS: [2414 2837 3286 3940]
SMsplice 5SS: [ 106 2524 2999]
SMsplice 3SS: [2414 2837 3109]
top_k =  100
Partition function (log Z): -2.485992045137867

Sorted 5' Splice Sites (High to Low Probability):
Position 2999: 0.8796969345547052
Position 106: 0.8778426347840929
Position 3381: 0.6345186373486822
Position 2697: 0.3426052673527629
Position 2471: 0.2825786041629382
Position 2524: 0.27316997601018905
Position 2270: 0.2661656486237206
Position 2467: 0.2066641198407729
Position 3178: 0.13996941075950128
Position 1047: 0.13783925166409322
Position 1054: 0.11020760329574755
Position 2958: 0.06487134351015648
Position 2936: 0.032322453745059564
Position 3130: 0.025953112687936694
Position 287: 0.0233307302429045
Position 2945: 0.017519052644643453
Position 320: 0.01517969938140355
Position 3761: 0.011327295406711619
Position 784: 0.011256732646508052
Position 699: 0.011032908389975797
Position 52: 0.01049207288207
Position 58: 0.00929180604949068
Position 1856: 0.0085993099152585
Position 1431: 0.004856942471331353
Position 3448: 0.003967156698151465
Position 2259: 0.003387256818220132
Position 445: 0.0031984493993657704
Position 2252: 0.0024051673687458773
Position 817: 0.001776018284577811
Position 1630: 0.0008693259953412016
Position 1065: 0.00045320569904880027
Position 1305: 0.00042440628776543784
Position 1116: 0.0004102030839408876
Position 260: 0.00038896773187215125
Position 1419: 0.00014744910102588632
Position 2924: 7.440626496378181e-05
Position 1051: 2.598126995303976e-06
Position 1172: 2.117331286371175e-06
Position 511: 4.6037760885373806e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2414: 0.9601457818786032
Position 3109: 0.9083647149582282
Position 2837: 0.6662208645783091
Position 2790: 0.3282633261412192
Position 3612: 0.26081815810129094
Position 2146: 0.23705086320386481
Position 2563: 0.1361406473033955
Position 3241: 0.12058438069029367
Position 3286: 0.10824452869737163
Position 3524: 0.10266865073707154
Position 3789: 0.10116825799754689
Position 977: 0.0920221411182834
Position 3559: 0.08599745907662357
Position 3940: 0.0832238664260616
Position 920: 0.07592454531140864
Position 2172: 0.030175800589482448
Position 959: 0.026321326383322952
Position 3760: 0.019929261883977673
Position 885: 0.016290476101626077
Position 4067: 0.013111772988386132
Position 1774: 0.0085993099152585
Position 3190: 0.0078569894566289
Position 2626: 0.007278145253853128
Position 1250: 0.00629812385546387
Position 3680: 0.0037675718875030983
Position 2152: 0.003680331694525672
Position 2148: 0.002504470253624231
Position 1003: 0.0020527849221707766
Position 943: 8.842438729324948e-05
Position 896: 3.643815591566258e-06
Position 1115: 2.11733128637118e-06
