Gene = POLR2H
index = 1052
Annotated 5SS: [ 429 1848 3332 3509 5083]
Annotated 3SS: [1154 3247 3414 4998 6458]
SMsplice 5SS: [ 429 1848 3332 3509 5083]
SMsplice 3SS: [1707 3247 3414 4998 6394]
top_k =  100
Partition function (log Z): -2.6998517726308338

Sorted 5' Splice Sites (High to Low Probability):
Position 3332: 0.8507273470845137
Position 5083: 0.7622183387135881
Position 1848: 0.6248751330130536
Position 3509: 0.5134246728701268
Position 3526: 0.4800209628886044
Position 429: 0.37934755984901425
Position 1857: 0.3117686677138475
Position 159: 0.26309363023085924
Position 1246: 0.2068389720055188
Position 1342: 0.14188110096069037
Position 1007: 0.11324963771099993
Position 101: 0.10084401370158369
Position 6118: 0.027331271694069837
Position 261: 0.020916363572709474
Position 787: 0.018692289389176834
Position 2356: 0.014165680203461367
Position 525: 0.00813248657144036
Position 499: 0.005998907594965744
Position 425: 0.0043176534439893595
Position 6050: 0.0036975101170971182
Position 433: 0.0035125135877585815
Position 210: 0.0028839385264324145
Position 6465: 0.0016666165282255255
Position 477: 0.0012090114800932799
Position 383: 0.0012031508170962108
Position 351: 0.0011364622667768168
Position 906: 0.0007476003818252839
Position 461: 0.0005095239005038993
Position 216: 0.0004183529380698729
Position 269: 0.0003729063335715615
Position 762: 0.00032730342733987077
Position 556: 0.00032142943591385956
Position 764: 0.00022537164349745455
Position 891: 0.00021609918872067673
Position 129: 0.00021223057048272545
Position 22: 0.00021130920176037478
Position 141: 0.0001899777529431859
Position 1055: 0.00017035694913611457
Position 725: 0.00014846689562321671
Position 166: 0.00014116936537908348
Position 344: 0.00012623227451984308
Position 597: 6.46734096834023e-05
Position 648: 5.931808386524872e-05
Position 1852: 4.424332555772896e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3414: 0.9877274933466954
Position 3247: 0.8471987889846928
Position 4998: 0.7756593295400829
Position 1707: 0.7462514031096548
Position 6394: 0.5652066714854767
Position 1154: 0.3532782713229165
Position 6291: 0.17403487309721433
Position 6458: 0.1361886799134771
Position 1669: 0.09220751551022958
Position 5789: 0.06916503236379562
Position 6171: 0.032778863886144524
Position 1507: 0.02267086757159887
Position 5520: 0.018239754855092855
Position 5498: 0.006836695420662523
Position 3068: 0.006551754276688115
Position 6819: 0.00522304212328532
Position 2118: 0.005000367316912075
Position 1948: 0.004558284408504961
Position 5955: 0.004038810309512618
Position 1951: 0.003367811514203594
Position 3438: 0.003021525084647128
Position 5177: 0.0029073133298311736
Position 6238: 0.0021514839259680917
Position 1925: 0.0012392169638407316
Position 5033: 0.0011457248645141498
Position 4640: 0.0006057311046715102
Position 5040: 0.000401626625420746
Position 4803: 3.525358351464788e-06
