Gene = HAX1
index = 639
Annotated 5SS: [ 266 1088 1451 2491 2750 2973]
Annotated 3SS: [ 824 1262 2438 2642 2881 3104]
SMsplice 5SS: [ 266 1451 2491 2768 2973]
SMsplice 3SS: [1262 2397 2642 2881 3104]
top_k =  100
Partition function (log Z): 9.015599335547716

Sorted 5' Splice Sites (High to Low Probability):
Position 2973: 0.9971740133915274
Position 2491: 0.9945986870471054
Position 266: 0.6912041451186957
Position 1451: 0.6850862569012679
Position 2768: 0.48826313442160124
Position 2750: 0.4825982455307241
Position 538: 0.28960996113305826
Position 272: 0.21352819083372593
Position 921: 0.18732493962951252
Position 1088: 0.16629723423155654
Position 507: 0.15282440448224363
Position 1126: 0.09102698492407148
Position 1293: 0.07446767230132538
Position 626: 0.06550588824306701
Position 530: 0.06465491398428626
Position 3187: 0.05716533232617557
Position 276: 0.03439404195579348
Position 106: 0.02842600622041941
Position 193: 0.024106202189638323
Position 417: 0.018612001540119077
Position 1339: 0.018248659803948557
Position 2778: 0.016015166349607896
Position 600: 0.014267880637531804
Position 513: 0.010609249147860437
Position 1024: 0.006858188796395987
Position 475: 0.004520420663492162
Position 293: 0.0027715820606229943
Position 3181: 0.0010043658464729786
Position 205: 0.0005758164428765856
Position 152: 0.0005676200162287509
Position 111: 0.00012566996327707474
Position 2936: 0.00010326866971451238
Position 299: 6.298857502954721e-05
Position 54: 4.892459235680259e-05
Position 81: 3.8188564325368e-05
Position 185: 3.702754613445238e-05
Position 36: 2.8641304594651157e-05
Position 2913: 2.4561742351442066e-06
Position 2993: 1.3779586901083118e-06
Position 2970: 9.291736191247237e-07
Position 161: 1.8358178016634802e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9905475204801846
Position 3104: 0.9680731974071953
Position 2642: 0.9556361098665571
Position 2397: 0.9517683100705168
Position 1262: 0.641059303910226
Position 375: 0.6159758560040106
Position 824: 0.2911401038308464
Position 1238: 0.13674328509631614
Position 3278: 0.05716356549013391
Position 968: 0.05356359718444053
Position 2438: 0.042201257436852234
Position 830: 0.03836304323960997
Position 722: 0.03823448329482752
Position 1024: 0.02695087883884398
Position 3060: 0.024770359103266516
Position 2566: 0.016670874818663518
Position 2656: 0.011874848065223223
Position 3074: 0.005914993792379449
Position 2885: 0.003975993821115711
Position 786: 0.0032552411929682033
Position 2689: 0.0023566903933683126
Position 2665: 0.0016287905138861589
Position 2845: 0.0013574974538253528
Position 3110: 0.0008901577509807446
Position 3255: 0.000808451123624663
Position 2473: 0.0006721354741694351
Position 417: 0.0005081500694627483
Position 3318: 0.00021211174180233737
Position 3260: 0.00018061717101681084
Position 3299: 0.00015624459224886517
Position 2713: 6.725032246139874e-05
Position 486: 1.5017086608342885e-05
Position 377: 8.77615309413243e-06
Position 379: 7.992534592372605e-06
Position 526: 3.991725789078774e-06
