Gene = NTPCR
index = 967
Annotated 5SS: [  121  5096  5820 19495]
Annotated 3SS: [ 4932  5722 19284 27538]
SMsplice 5SS: [  121  5096  5820 13713 15686 17246 17487 18430 18652 19495]
SMsplice 3SS: [ 4932  5722 13563 15587 17160 17434 18268 18544 19284 27538]
top_k =  100
Partition function (log Z): -5.909770589863898

Sorted 5' Splice Sites (High to Low Probability):
Position 13713: 0.9999969616148607
Position 121: 0.9565954006587762
Position 18430: 0.88254973237289
Position 17487: 0.8614774457339144
Position 5820: 0.7466383822236102
Position 19495: 0.5107396448278814
Position 6206: 0.5093929485976338
Position 5096: 0.5076320145142276
Position 18652: 0.4524707929342326
Position 15686: 0.45225572910700834
Position 15690: 0.35891431404300383
Position 7283: 0.28842742519971376
Position 5824: 0.24570191133552785
Position 27685: 0.12297089526797131
Position 14741: 0.11188511782532871
Position 7483: 0.10077382956731762
Position 509: 0.09900992318347028
Position 7423: 0.09625885422233349
Position 898: 0.037149517368483785
Position 4658: 0.030457457502431153
Position 821: 0.029773774203420054
Position 2584: 0.029358229540959832
Position 3677: 0.017397646499512358
Position 27583: 0.013610142945547852
Position 20705: 0.0016954950140840263
Position 85: 0.0014730157736017656
Position 560: 0.0002605180236921332
Position 399: 7.877214588776398e-05
Position 522: 3.8724823375229086e-05
Position 152: 2.3866109063376143e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5722: 0.9911725502718116
Position 27538: 0.967547843623346
Position 13563: 0.8880761347872614
Position 18268: 0.8845818475390889
Position 17434: 0.8614774457339146
Position 15587: 0.811170043150012
Position 4932: 0.5076320145142278
Position 19284: 0.5075541419082895
Position 6103: 0.5061244348848951
Position 18544: 0.45346075567715327
Position 27859: 0.13658103821351916
Position 13487: 0.11192082682759939
Position 14643: 0.11188511782532871
Position 7045: 0.10939945098177899
Position 7377: 0.10020442851408438
Position 7371: 0.09682825527556668
Position 7024: 0.09453663682380475
Position 6927: 0.0844913373941303
Position 669: 0.03514016297383962
Position 414: 0.034187270910183955
Position 2454: 0.029358229540959808
Position 4600: 0.01995852335897943
Position 3598: 0.017397646499512358
Position 764: 0.016872907882750053
Position 19875: 0.01686147759741755
Position 19262: 0.01110369678849868
Position 4532: 0.010498934143451726
Position 369: 0.009731207141720136
Position 617: 0.009271142713950244
Position 351: 0.00643540696609831
Position 705: 0.0055448096890748245
Position 218: 0.004643210807851941
Position 20625: 0.0030310805616250063
Position 374: 0.0025625132604932626
Position 19750: 0.0016808894512751167
Position 5913: 0.0012629956254276908
Position 19890: 0.0011780944080340338
Position 5618: 0.0011677432873264488
Position 6043: 0.0011531689041756926
Position 6127: 0.0006214741296601973
Position 20146: 0.0004527992092220222
Position 6058: 0.00023391343861411934
Position 383: 9.135918192684696e-06
Position 312: 5.744025618572149e-06
