Gene = RHOBTB3
index = 1139
Annotated 5SS: [  510   910  5901 17313 21176 24587 32446 36992 49251 52789 57684]
Annotated 3SS: [  683  5713 17157 21063 24220 32332 36870 49076 52621 57586 61883]
SMsplice 5SS: [  510   910  5901 17313 28988 32446 36992 37149 49146 52789 57684]
SMsplice 3SS: [  683  5713 17157 28847 32332 36870 37063 49076 52621 57586 61883]
top_k =  100
Partition function (log Z): -33.54066161753556

Sorted 5' Splice Sites (High to Low Probability):
Position 5901: 0.9486058840374011
Position 910: 0.7137086785895882
Position 510: 0.3552568545332083
Position 213: 0.3020553948513134
Position 1972: 0.1821444147058698
Position 993: 0.180330645265445
Position 84: 0.16912033856807027
Position 863: 0.09179715037539732
Position 514: 0.03239534491843317
Position 7293: 0.03232653503346952
Position 5402: 0.028292487682677617
Position 457: 0.028052355481655255
Position 236: 0.024721703950349387
Position 2603: 0.024425469031712842
Position 5543: 0.020511512202495967
Position 425: 0.011400469942839204
Position 6183: 0.0111893557343397
Position 222: 0.004705245520714116
Position 244: 0.002320267644728339
Position 580: 0.0017704260876826056
Position 280: 0.0017506398086864455
Position 557: 0.001375388795997779
Position 72: 0.0002568542486179172
Position 379: 0.00014869785717598044
Position 318: 0.00011800075783942073
Position 261: 4.722447441852488e-06
Position 364: 4.645005503145928e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 683: 0.9261369388739439
Position 5713: 0.8774481194501145
Position 7931: 0.1603194083342842
Position 6027: 0.117042865199
Position 11265: 0.09739688683376438
Position 1781: 0.09140412536339336
Position 5661: 0.09057857696452602
Position 10818: 0.08811478823089847
Position 12134: 0.07530639314962093
Position 8400: 0.07526171349096425
Position 10371: 0.06230336373166147
Position 1704: 0.055200766011402634
Position 7158: 0.0548085217409168
Position 5281: 0.05107364918584284
Position 11296: 0.04620088925202003
Position 8420: 0.03828318117447555
Position 5985: 0.03461430974114386
Position 8199: 0.029563981413055274
Position 10719: 0.02530687856499915
Position 9764: 0.01492672224239443
Position 9142: 0.013694535085750555
Position 3705: 0.012521107824364842
Position 1906: 0.012054426801404696
Position 2478: 0.01182660208914079
Position 7213: 0.011605555427414812
Position 7847: 0.010746474859889893
Position 1758: 0.010496412875780143
Position 1843: 0.009193204167708018
Position 7809: 0.008570351076465785
Position 2496: 0.0077556980557776534
Position 7424: 0.007396426550147764
Position 7578: 0.00716515285813971
Position 1866: 0.005603853535782932
Position 6880: 0.004858741716059105
Position 2529: 0.0048431688867944
Position 3343: 0.004634064078441129
Position 6231: 0.004330238763718107
Position 6701: 0.0043043953684283355
Position 1075: 0.001707205498211265
Position 3593: 0.0016910598944196921
Position 2759: 0.0011722747764948023
Position 2060: 0.000510474843628023
Position 548: 0.0002452286133783844
Position 732: 0.00018203350070805044
Position 824: 0.00015965883533420106
Position 776: 0.00015491169253396576
Position 803: 5.966077538799467e-05
Position 567: 1.3849228850972602e-05
Position 625: 5.256022120427461e-07
Position 630: 1.1084786630921354e-07
