Gene = MZB1
index = 904
Annotated 5SS: [ 235 1454 1894]
Annotated 3SS: [1328 1782 1992]
SMsplice 5SS: [ 235  588 1454 1894]
SMsplice 3SS: [ 493 1328 1782 1992]
top_k =  100
Partition function (log Z): -4.907831597972343

Sorted 5' Splice Sites (High to Low Probability):
Position 235: 0.987929423288155
Position 1454: 0.7691060985797655
Position 588: 0.6936207868473682
Position 1894: 0.384791542123972
Position 1503: 0.0474628803239045
Position 658: 0.04017518785506071
Position 653: 0.010287104561559674
Position 2123: 0.006816183275661191
Position 592: 0.005588875005438891
Position 574: 0.003794043175432175
Position 885: 0.000738428806032366
Position 598: 0.0006977630994030881
Position 1202: 0.0006735478007692601
Position 1642: 0.0004461060468040458
Position 844: 0.00011463476464728919
Position 1015: 0.00011215913281414509
Position 174: 2.3969269172859217e-05
Position 239: 2.106981025906673e-05
Position 206: 2.0715016909523333e-05
Position 390: 1.603757228378605e-05
Position 1862: 7.978584243528665e-06
Position 223: 1.0383499951397973e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1328: 0.8000704849249701
Position 1782: 0.6077443842919368
Position 493: 0.6016417424604972
Position 1992: 0.5857472364422968
Position 477: 0.1385001480701175
Position 1246: 0.06214146865841587
Position 2216: 0.04533381928589464
Position 1553: 0.04095698873103126
Position 2104: 0.014380128655762442
Position 2274: 0.008967026456369287
Position 1312: 0.008513484554061722
Position 2001: 0.006991430728497914
Position 414: 0.0042638373847360255
Position 1288: 0.003706272645424324
Position 2178: 0.0024936535368361348
Position 1893: 0.0022769351777549543
Position 1349: 0.002190086904565976
Position 1664: 0.0020625250388323396
Position 417: 0.001974293251719384
Position 776: 0.0019133001394206314
Position 1157: 0.0016948279702582755
Position 1567: 0.0013768125547001017
Position 390: 0.0013685599248328838
Position 1074: 0.0012414839849809423
Position 455: 0.0011871692360208128
Position 2175: 0.0010067745048535262
Position 1291: 0.0006193743689050275
Position 1719: 0.00056911139890993
Position 1353: 0.0003474981886863505
Position 1823: 0.0002754133150535373
Position 1698: 0.0002191599817002662
Position 1248: 0.00012975596286087256
Position 506: 0.00011447089376032372
Position 439: 0.00011029766783948473
Position 354: 9.331429549039986e-05
Position 1201: 7.297795444613327e-05
Position 448: 7.02092717103451e-05
Position 360: 5.626802088777029e-05
Position 701: 1.6074117104694e-05
Position 564: 3.810063952634536e-06
Position 1451: 2.945907947227858e-06
Position 366: 1.6365606320331148e-08
