Gene = TAMM41
index = 1375
Annotated 5SS: [  271  2744  7551 17059 29581 37256 38940]
Annotated 3SS: [ 2560  7457 16907 29434 37089 38876 56190]
SMsplice 5SS: [  271  2744  7551 17059 20055 29581 37256 38940]
SMsplice 3SS: [ 2560  7457 16907 19966 29434 37089 38876 56190]
top_k =  100
Partition function (log Z): -13.285301526328164

Sorted 5' Splice Sites (High to Low Probability):
Position 7551: 0.9999992313782081
Position 17059: 0.9932544727419623
Position 271: 0.9819605275059097
Position 2744: 0.9617081706234085
Position 17946: 0.32767412798986323
Position 16544: 0.295035739603604
Position 1074: 0.2838777479086147
Position 18530: 0.25910956018577463
Position 20055: 0.1547586944779405
Position 2024: 0.08311442403928698
Position 3732: 0.06888996180856904
Position 13770: 0.05126502698787125
Position 18551: 0.049267116251069804
Position 2739: 0.03829182937659181
Position 14571: 0.03522483368618677
Position 18572: 0.02202159642523399
Position 706: 0.01951859441217987
Position 1882: 0.019440073786417822
Position 3530: 0.013963475958371177
Position 473: 0.012211135447910781
Position 17518: 0.011950483610065
Position 18555: 0.004794477777965587
Position 559: 0.003865972968960235
Position 1785: 0.003511830395449169
Position 821: 0.0029556620968639938
Position 8095: 0.000812186854928266
Position 897: 0.0007114838205659933
Position 11613: 0.0006203640593620917
Position 848: 0.0005532162017293598
Position 496: 0.00014825095172979466
Position 257: 1.4593859342044952e-05
Position 237: 8.130086892073955e-06
Position 162: 7.08272037326813e-06
Position 166: 9.592131280944154e-07
Position 235: 9.224055904328072e-07
Position 7574: 7.686217914129522e-07
Position 70: 1.9922058793462623e-07
Position 88: 1.6208443830938306e-07
Position 121: 7.49825723050606e-08
Position 72: 7.318382599962325e-08
Position 302: 7.28703229552587e-08
Position 220: 6.426629136270727e-08
Position 209: 4.6596540668310255e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7457: 0.9977744448209744
Position 16907: 0.9383654321537984
Position 2560: 0.9329545158808685
Position 19966: 0.5235056159879289
Position 17824: 0.32601359181992334
Position 16445: 0.295035739603604
Position 981: 0.27703109216392635
Position 18353: 0.24229457251251824
Position 18630: 0.17457856200499094
Position 18457: 0.17105912680828514
Position 21908: 0.16910997030668243
Position 18779: 0.1367652375858166
Position 2520: 0.06361480916119025
Position 16945: 0.0572916435866974
Position 13620: 0.051265026987871366
Position 14353: 0.03716753757966647
Position 19153: 0.026002036505200273
Position 1675: 0.024969424645669428
Position 17362: 0.023710028884620725
Position 1946: 0.02344520753507038
Position 3431: 0.023205221396188157
Position 1772: 0.021373532713052586
Position 3664: 0.02056475572794579
Position 3566: 0.018947684754018
Position 20862: 0.01359137970477137
Position 1943: 0.01275164739530226
Position 3496: 0.012023557217920925
Position 1973: 0.011252151553716679
Position 342: 0.010810922347521418
Position 1832: 0.009243527469857252
Position 3692: 0.008112218670867442
Position 19157: 0.007405443847872747
Position 389: 0.004592102828962655
Position 17315: 0.004460725206346998
Position 576: 0.004299586582692181
Position 568: 0.0039045224822581684
Position 929: 0.0033405206171005586
Position 2588: 0.003251090752957755
Position 1723: 0.0030308369084853827
Position 17416: 0.0026737021149775067
Position 7500: 0.0022255551790243853
Position 12542: 0.0021860990706090953
Position 17663: 0.001660536169939483
Position 11537: 0.0006203640593620917
Position 787: 0.0005554838271908943
Position 7894: 0.0004778258845223401
Position 7981: 0.0004477952656755839
Position 392: 0.00033045510281398016
Position 756: 0.0002268580761497542
Position 2657: 0.0001795842049834123
Position 418: 0.00014978320121118106
Position 645: 0.0001144740258408881
Position 9370: 0.0001006870001462775
Position 912: 8.48170327620943e-05
Position 522: 7.325218844482205e-05
Position 558: 5.3860692800809555e-05
Position 705: 4.4993236706254675e-05
Position 613: 4.4011479053098645e-05
Position 882: 3.7345011033572286e-05
Position 685: 3.248598263268691e-05
Position 487: 2.9865205732050044e-05
Position 455: 2.2926366757034123e-05
Position 722: 2.196835387069187e-05
Position 482: 2.048093871219032e-05
Position 988: 1.3165060198674454e-05
