Gene = C9orf43
index = 257
Annotated 5SS: [  316  2959  3209  8480 10518 11900 12813 13631 14391 14735 15045 17538
 18278]
Annotated 3SS: [ 2758  3072  8421 10416 11862 12639 13479 14332 14657 14956 17460 18213
 18485]
SMsplice 5SS: [  453 10518 11900 12813 13631 14391 14735 15045 17538 18278]
SMsplice 3SS: [10416 11862 12639 13479 14332 14657 14956 17460 18213 18485]
top_k =  100
Partition function (log Z): 3.6940405826203904

Sorted 5' Splice Sites (High to Low Probability):
Position 15045: 0.9986147692435747
Position 17538: 0.9789610650164722
Position 14391: 0.9521025692841669
Position 18278: 0.9069967588524679
Position 14735: 0.8688501391399542
Position 12813: 0.8193724433702249
Position 13631: 0.7129559167846302
Position 11900: 0.6537100813128969
Position 453: 0.5069662489556657
Position 91: 0.48859901493325425
Position 13187: 0.20749216455273972
Position 3209: 0.102629728125799
Position 12824: 0.09356450707986107
Position 18098: 0.06528325155272884
Position 14711: 0.0637640208383809
Position 15496: 0.06027114096207149
Position 12828: 0.03442506250801857
Position 17166: 0.030901328012303598
Position 18305: 0.02641207024475098
Position 14746: 0.024790873947392874
Position 14808: 0.01830006856510324
Position 13984: 0.008251010665514622
Position 18697: 0.0070050183729202815
Position 16137: 0.00570509789234728
Position 316: 0.00451734086603159
Position 2959: 0.0016876557847692272
Position 15091: 0.0009371053514667728
Position 18767: 0.0004671312452196324
Position 1134: 0.00033417314859889854
Position 2684: 0.00012491423599994558
Position 95: 1.7559979389777582e-06
Position 485: 1.5884617504127925e-06
Position 155: 1.33793157841292e-06
Position 918: 8.749112427527098e-07
Position 927: 5.987781695199827e-07
Position 657: 3.4605725197521873e-07
Position 267: 3.1581905395308326e-07
Position 238: 2.9272483513780485e-07
Position 307: 2.172239199084581e-08
Position 273: 1.5635534095109156e-08
Position 17: 1.4247821078143362e-08
Position 195: 6.939313330536573e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 17460: 0.9715642838968328
Position 14332: 0.9624313433974732
Position 12639: 0.9473620129581046
Position 18213: 0.9229042260717732
Position 14956: 0.8855255337184673
Position 14657: 0.8404324940748626
Position 13479: 0.6955177472477871
Position 18485: 0.6847117970723642
Position 11862: 0.6537100813128971
Position 13092: 0.2074921645527397
Position 18439: 0.11391943711894811
Position 14565: 0.11022482463866629
Position 3072: 0.09787463279390911
Position 18506: 0.07947207959250019
Position 18596: 0.0660245425030502
Position 14865: 0.06469820234665742
Position 15312: 0.06026637382464596
Position 18957: 0.04934016299173791
Position 14840: 0.04289722826225493
Position 18001: 0.04250011944625975
Position 16898: 0.030901328012303598
Position 13422: 0.017438169536842987
Position 18011: 0.01340698321901829
Position 18175: 0.008471019923695863
Position 13886: 0.008251010665514622
Position 17870: 0.007310339082978112
Position 17678: 0.006779779289307843
Position 17368: 0.00550618705652358
Position 14491: 0.005281638031464492
Position 14905: 0.004758380755673605
Position 3032: 0.004755095331889867
Position 14664: 0.004497704894873688
Position 18938: 0.004495624744388153
Position 17939: 0.0044171078691699825
Position 15939: 0.003482196933448405
Position 14334: 0.002241927175396657
Position 16034: 0.0022229009588988755
Position 14194: 0.0020015462314679974
Position 17269: 0.0018905940631155258
Position 14959: 0.0016495759254460496
Position 18034: 0.001546392475351946
Position 2805: 0.0009833731969159038
Position 18652: 0.0008646188675440935
Position 14473: 0.0007191469173358226
Position 2758: 0.0003401066480522314
Position 2867: 0.00030724980389534374
Position 1017: 0.0002644041514062914
Position 2484: 0.0001249142359999455
Position 180: 8.25997532032102e-05
Position 1037: 6.875270440563503e-05
Position 2743: 5.69261359057486e-05
Position 379: 8.190521417634416e-06
Position 15324: 4.7671374255340706e-06
