Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  100
Partition function (log Z): -4.668676726425899

Sorted 5' Splice Sites (High to Low Probability):
Position 321: 0.9658648849126815
Position 1530: 0.9411051125786395
Position 64: 0.9337505033735858
Position 1271: 0.706731998645766
Position 2134: 0.2707020722573839
Position 1772: 0.1743163986735608
Position 2734: 0.1414945762460506
Position 1850: 0.11088371728676856
Position 572: 0.0934530266247274
Position 831: 0.08535708414134148
Position 2494: 0.08526858675464581
Position 2259: 0.08278159125715209
Position 2712: 0.07903083241485233
Position 886: 0.047649073225161806
Position 161: 0.047256381744631655
Position 818: 0.044545064595863
Position 1267: 0.02354371440984587
Position 2040: 0.01769265368099815
Position 1900: 0.01275285199486452
Position 68: 0.011907319118746117
Position 195: 0.0015164662515964463
Position 1894: 0.0012882976204919806
Position 580: 0.00107040896387671
Position 303: 0.0008842200282088248
Position 325: 0.0008387215083071946
Position 391: 0.00035858068020115636
Position 103: 0.0001176833060183389
Position 383: 0.0001024605351810407
Position 465: 1.8138417031499192e-05
Position 446: 1.6252077355461995e-05
Position 127: 1.3150099811720727e-05
Position 422: 4.604683163999099e-06
Position 117: 1.1532850144345813e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9452984857192508
Position 194: 0.8958096426103491
Position 1988: 0.7497982714611917
Position 1119: 0.5255571994461467
Position 6877: 0.42291043924350274
Position 2659: 0.38748752136998516
Position 1647: 0.3111440880525322
Position 702: 0.21216120865343965
Position 1162: 0.0771404645343015
Position 260: 0.07251182618959401
Position 1122: 0.06582895196496427
Position 554: 0.05069880152311033
Position 2365: 0.046724246747901724
Position 2241: 0.03779095739596799
Position 436: 0.024929993837140504
Position 1182: 0.01887967995832245
Position 388: 0.008910389987015915
Position 1033: 0.0070951255192059776
Position 706: 0.005097733791068471
Position 2711: 0.004233813345236559
Position 1436: 0.0029289333269305598
Position 415: 0.00197091311328823
Position 512: 0.0016701115466546351
Position 422: 0.0016659626753817432
Position 1468: 0.001244928875444064
Position 239: 0.0011441160384403955
Position 529: 0.0007154399366901138
Position 768: 0.0006398385358586286
Position 1358: 0.00018748177304991998
Position 165: 6.837690837972201e-05
Position 200: 5.569252603938959e-05
Position 287: 5.0989050939062305e-06
Position 317: 2.2639431547724836e-06
Position 266: 1.953369815764985e-06
Position 272: 1.7356186164965245e-06
Position 284: 1.6083855149264627e-06
Position 204: 1.3885234316741526e-06
Position 230: 8.785777482937715e-07
Position 224: 7.855849832177811e-07
Position 220: 1.0004153624982014e-07
Position 296: 7.099294789690999e-08
Position 140: 1.6299836659957893e-08
Position 206: 3.354937401720432e-09
Position 211: 1.6942403082023248e-09
Position 293: 1.5387692403593804e-09
