Gene = SLC50A1
index = 1270
Annotated 5SS: [ 142  527 1102 1873 2249]
Annotated 3SS: [ 448  977 1710 2128 2329]
SMsplice 5SS: [ 527 1102 1873 2249]
SMsplice 3SS: [ 977 1710 2128 2329]
top_k =  100
Partition function (log Z): -3.736766203227116

Sorted 5' Splice Sites (High to Low Probability):
Position 2249: 0.9655530847029647
Position 1102: 0.901875259655625
Position 527: 0.6768912686165764
Position 1873: 0.5261720350868065
Position 275: 0.3528374341505863
Position 547: 0.12534667030906524
Position 142: 0.08241406287015758
Position 573: 0.07186807369982143
Position 292: 0.02661018392556585
Position 1895: 0.026580703283307534
Position 59: 0.023267501602970253
Position 260: 0.01995663168071123
Position 1687: 0.013956132793315085
Position 250: 0.01342075477630774
Position 148: 0.009053471583995295
Position 2018: 0.006981735729767515
Position 2522: 0.006829232140012142
Position 679: 0.005443806716434338
Position 347: 0.004302937007086156
Position 1042: 0.004040214240793144
Position 1408: 0.003723509812570979
Position 711: 0.002703960094041166
Position 835: 0.0012472866295521494
Position 608: 0.0011059598817203561
Position 163: 0.001057797608808715
Position 357: 0.0006438852494113958
Position 110: 0.0006024177414508798
Position 4: 0.0005055952705474536
Position 354: 0.0002881077766968183
Position 231: 5.3610588305362315e-05
Position 107: 4.410664445673256e-05
Position 181: 3.209280173593514e-05
Position 56: 7.664530180633164e-06
Position 127: 6.821200750601851e-06
Position 2135: 5.0292116802819375e-06
Position 522: 8.595813025925362e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2128: 0.9876811175881041
Position 977: 0.8756226783552962
Position 2329: 0.7534487564685008
Position 1710: 0.4533221698366602
Position 448: 0.4136245359535485
Position 2345: 0.11726705890676524
Position 2311: 0.0837922967073697
Position 1728: 0.07960856053403657
Position 1518: 0.025108084009391747
Position 395: 0.01413623837809481
Position 460: 0.010343366902895277
Position 2314: 0.010270872767071079
Position 1042: 0.009282422396500697
Position 1829: 0.006767335770120114
Position 2496: 0.006444622172260503
Position 1521: 0.005418078339424703
Position 2635: 0.0042679442784390115
Position 2726: 0.00379974210553361
Position 1011: 0.0036242041803809647
Position 2395: 0.002938694800914214
Position 1210: 0.0022214584445119858
Position 1392: 0.001976512931871998
Position 1287: 0.001564871768155496
Position 2386: 0.0006401757145241266
Position 2461: 0.0005013250121815678
Position 366: 0.0004277434289150024
Position 2693: 0.00038618901785757886
Position 2659: 0.0003668223109121406
Position 2060: 0.0002873193386040858
Position 481: 0.00017021867737693718
Position 522: 7.271262826307505e-05
Position 1251: 2.5576081729554674e-05
Position 1059: 2.019338887111766e-05
