Gene = IQCA1L
index = 711
Annotated 5SS: [   53   988  2102  2586  5114  6699  7675  8292  8520  9049  9921 10066
 10980 11240 12205 12753 13220 13858]
Annotated 3SS: [  659  1981  2399  5041  6492  7589  8168  8443  8941  9837 10009 10896
 11131 12004 12665 13041 13618 14407]
SMsplice 5SS: [   53  2102  5114  7675  8292  9921 10112 12788 13220 13858]
SMsplice 3SS: [ 1981  5041  7589  8168  9837 10009 12665 13041 13618 14407]
top_k =  100
Partition function (log Z): 5.598345050323923

Sorted 5' Splice Sites (High to Low Probability):
Position 53: 0.956653981226206
Position 13220: 0.9444854267229337
Position 8292: 0.9327816587521297
Position 10066: 0.8420260691423341
Position 6949: 0.8258566869758664
Position 2102: 0.7602088317661544
Position 5114: 0.6496919744099744
Position 7675: 0.6389068030445876
Position 12788: 0.6129169681932463
Position 9049: 0.5550601817484976
Position 13858: 0.5493778600804504
Position 11240: 0.5290159051141282
Position 6628: 0.4182510648004714
Position 12753: 0.33719038718784644
Position 12205: 0.3294598980324191
Position 988: 0.32809935862116474
Position 5137: 0.31479052850271344
Position 6607: 0.2977630617334109
Position 11422: 0.23373269204927988
Position 8520: 0.20918291309168735
Position 922: 0.19534934280862598
Position 10112: 0.1523364218622903
Position 8850: 0.13840340761454906
Position 11132: 0.13276656641209797
Position 8669: 0.10412559763495358
Position 8373: 0.06721834124787134
Position 484: 0.06158223379601742
Position 2586: 0.060336576280849284
Position 10950: 0.05486389767556805
Position 13885: 0.04160035745605198
Position 9062: 0.03014137562240706
Position 9051: 0.02359489302088834
Position 12793: 0.02113279108353672
Position 5589: 0.018868244875545413
Position 10897: 0.01835128597189279
Position 13748: 0.018062713102497602
Position 13157: 0.016220109143154828
Position 11491: 0.016160853672704166
Position 13392: 0.012408042990044103
Position 9477: 0.011978241663300387
Position 565: 0.006690318289322562
Position 215: 0.004667049170784108
Position 14088: 0.0028189078807881094
Position 57: 0.0027344990488267144
Position 13741: 0.0025627467422966567
Position 8628: 0.0019350520753861216
Position 10463: 0.0010436846241923094
Position 420: 0.00023457972176673078
Position 143: 5.5564327883405125e-05
Position 768: 3.304205113024798e-05
Position 316: 9.500957942833131e-06
Position 250: 7.198245976784572e-06
Position 528: 3.0625687687665118e-06
Position 44: 2.575565229832328e-06
Position 70: 1.7604889684406705e-07
Position 25: 1.5579173305678734e-10
Position 116: 5.633930812537776e-11
Position 33: 2.3672992389391253e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8168: 1.000000000000001
Position 12665: 0.9712401464646291
Position 5041: 0.9644825029126881
Position 13041: 0.9209442473443832
Position 9837: 0.8935402176865695
Position 6833: 0.8258566869758658
Position 14407: 0.7394170923534756
Position 13618: 0.7173961758933236
Position 1981: 0.6888891325060611
Position 8941: 0.5996507364066155
Position 11021: 0.4158297733276596
Position 6492: 0.3974894420473308
Position 7621: 0.3526405299985537
Position 12004: 0.3294598980324191
Position 6510: 0.3185246844865515
Position 8443: 0.315243562802027
Position 7589: 0.28626627304603364
Position 11376: 0.249893545721984
Position 11131: 0.24595269819856672
Position 659: 0.200932646467621
Position 702: 0.15432926875812525
Position 8729: 0.14754912159972644
Position 837: 0.13701878128590694
Position 10009: 0.09972744436823994
Position 13592: 0.08382432790982816
Position 10738: 0.07321518364746082
Position 2026: 0.06675502809617175
Position 13038: 0.045915365902548064
Position 13314: 0.03379274893755025
Position 419: 0.0245446916046246
Position 13009: 0.022141989734218295
Position 2399: 0.021635444129566084
Position 2439: 0.02040986211475122
Position 13959: 0.018410879933374747
Position 450: 0.015957576645775517
Position 2193: 0.014202627232547692
Position 9372: 0.011978241663300384
Position 5398: 0.011717540812483987
Position 773: 0.00796855253413305
Position 5313: 0.007150704063061424
Position 13679: 0.0053155687029564
Position 1739: 0.004564671163921606
Position 2335: 0.004088642803984293
Position 295: 0.004047127284994124
Position 379: 0.0039972523435296585
Position 300: 0.001990702184094604
Position 363: 0.0019240957595702546
Position 186: 0.001485918819940714
Position 846: 0.0014509846381076262
Position 9798: 0.0010948289498153199
Position 10343: 0.0010436846241923096
Position 13330: 0.00037776740655987766
Position 225: 0.0002344809489351925
Position 478: 0.00017425364240972283
Position 165: 2.6571278394327014e-05
Position 381: 1.389492040663709e-05
Position 310: 1.3277578345819937e-05
Position 629: 1.240598943090608e-05
