Gene = RP4-777O23.3
index = 1186
Annotated 5SS: [  126 26395 50226 51959]
Annotated 3SS: [26274 50079 51822 53525]
SMsplice 5SS: [  126   354 13211 13540 17518 26395 46193 51959]
SMsplice 3SS: [  224 13082 13331 17347 26274 46025 51822 52864]
top_k =  100
Partition function (log Z): -26.94831356831498

Sorted 5' Splice Sites (High to Low Probability):
Position 126: 0.990568609247769
Position 354: 0.9083750111379599
Position 1467: 0.20140499038884702
Position 1925: 0.1456878531495645
Position 3783: 0.04001464320644211
Position 4050: 0.01423814058778677
Position 1215: 0.00784748987602902
Position 103: 0.0031386792870808163
Position 93: 0.0004369504948572615
Position 170: 0.00014254900890923794
Position 1194: 0.0001239799984511535
Position 1219: 0.00012363279033512388
Position 54: 8.481790372383268e-05
Position 702: 7.18093642650605e-05
Position 1204: 5.998888581447279e-05
Position 670: 5.193485931694286e-05
Position 1464: 5.190192947598322e-05
Position 155: 7.848313614990438e-06
Position 91: 7.312242957663646e-06
Position 113: 3.2336868229349633e-06
Position 9: 9.820674616301458e-07
Position 7: 9.158114263494912e-07
Position 111: 2.299325163229614e-07
Position 225: 3.986848189651463e-08
Position 38: 3.2546627963198974e-08
Position 242: 8.975521462462555e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 224: 0.6565880586517541
Position 1350: 0.3290082811184465
Position 11472: 0.29416225594478246
Position 13082: 0.22110403348213659
Position 241: 0.2195601734687182
Position 5173: 0.13942759073890773
Position 6076: 0.06986113042638721
Position 1611: 0.06508485234372563
Position 1759: 0.04712713568826232
Position 3716: 0.03897472892901012
Position 253: 0.03457323992396411
Position 1798: 0.030420557577467137
Position 3388: 0.03022180621274459
Position 8078: 0.027561411426539187
Position 1828: 0.0113184433608874
Position 7247: 0.011310840753435024
Position 3991: 0.011262310313320584
Position 1755: 0.009574634143864984
Position 1779: 0.00791302312380318
Position 1109: 0.007450814669092568
Position 583: 0.00676159113780765
Position 1554: 0.006482384331590452
Position 3895: 0.0061635655564025015
Position 5366: 0.005868894348896415
Position 3771: 0.005495790916868864
Position 4263: 0.005374582817875075
Position 2127: 0.0029614289157523926
Position 3185: 0.002168646758489572
Position 2562: 0.002087378021432662
Position 3350: 0.00202911622983797
Position 459: 0.0018896375617738065
Position 1040: 0.001545628743274923
Position 333: 0.0006368193518555095
Position 1182: 0.00016175666388876586
Position 966: 8.381699419796676e-05
Position 913: 6.456760344996467e-05
Position 1311: 6.242771839812636e-05
Position 264: 6.185767225956704e-05
Position 1128: 3.546509170644755e-05
Position 1448: 2.7186507931246515e-06
Position 184: 1.18177984643241e-07
Position 125: 7.000026978929884e-08
