Gene = PPP4R2
index = 1064
Annotated 5SS: [  287  1374 50572 62346 64276 66963 67362 68357]
Annotated 3SS: [ 1291 50400 62251 64237 66887 67217 68066 68611]
SMsplice 5SS: [  287  1374 50572 58594 62346 65970 66963 67362 68161 68357 68791]
SMsplice 3SS: [ 1291 50400 58516 62251 65870 66887 67217 68066 68277 68611 71776]
top_k =  100
Partition function (log Z): -35.84576690534085

Sorted 5' Splice Sites (High to Low Probability):
Position 1374: 0.9809480899723497
Position 287: 0.8133686539882898
Position 664: 0.2456593181442457
Position 2784: 0.17641468638035396
Position 628: 0.09584619716137022
Position 657: 0.0467979308571296
Position 1065: 0.03751207503479349
Position 645: 0.021450884608603542
Position 680: 0.02122880989101789
Position 1155: 0.020357166264567707
Position 43: 0.01740720021403012
Position 293: 0.014623154878792389
Position 1213: 0.011127770755999125
Position 152: 0.010734764096005243
Position 910: 0.006491716686151098
Position 148: 0.005832462062076934
Position 66: 0.0052661243644934914
Position 4000: 0.0019103297757252983
Position 233: 0.00133162358758156
Position 50: 0.0009510408830837858
Position 150: 0.000767165368164155
Position 16: 0.0006446927563925935
Position 181: 0.00048164852349027114
Position 77: 6.575900774757364e-05
Position 7: 5.3056193783405895e-05
Position 21: 5.291009152848478e-05
Position 131: 2.304973514865164e-05
Position 47: 1.816025727096921e-05
Position 172: 1.7306023509412218e-05
Position 81: 4.092803930992249e-06
Position 199: 3.0794490182127843e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1291: 0.9844114131148048
Position 11168: 0.2247954730143358
Position 2653: 0.17958028952212252
Position 562: 0.16471315793217672
Position 351: 0.1381837478331917
Position 7695: 0.1304961675818082
Position 1605: 0.10143079405088731
Position 4876: 0.08026714772379977
Position 6938: 0.07173338198939397
Position 10507: 0.07140973669453159
Position 6451: 0.07099654672830552
Position 3288: 0.0629718523690693
Position 6834: 0.034861819391526744
Position 2930: 0.02368197501387087
Position 4296: 0.019982703997801825
Position 10107: 0.018570043146060904
Position 542: 0.01786011128101392
Position 1005: 0.015015500880874685
Position 432: 0.014626792643717346
Position 729: 0.01428836772708962
Position 9435: 0.014068921381514351
Position 5877: 0.011740918259035667
Position 1809: 0.009640449868085972
Position 620: 0.007174998477231541
Position 1485: 0.007087590846508696
Position 599: 0.0058718993536071955
Position 1212: 0.005758675881479396
Position 1742: 0.005435253161323986
Position 3935: 0.005414953095252482
Position 6447: 0.004603258659341575
Position 3173: 0.002777161314324249
Position 5233: 0.0026179607300760572
Position 584: 0.0024166794129932977
Position 811: 0.0022871132307194864
Position 884: 0.0022528336610906892
Position 2558: 0.0019502211535297386
Position 4524: 0.0017903366314666873
Position 3115: 0.001080597261588965
Position 2328: 0.0007899326114891693
Position 2234: 0.0006878931553138741
Position 1527: 0.0005922961497044433
Position 1609: 0.0005581404082100399
Position 3817: 0.00041230429851702295
Position 766: 0.00020801685108068387
Position 2497: 0.00016662908888155636
Position 1338: 8.374686976462548e-05
Position 1354: 4.511536814036045e-05
