Gene = SMIM4
index = 1285
Annotated 5SS: [302]
Annotated 3SS: [3818]
SMsplice 5SS: [169]
SMsplice 3SS: [3818]
top_k =  100
Partition function (log Z): -8.176270575029546

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.7335086263943027
Position 2784: 0.3236923804820526
Position 302: 0.25565044007223375
Position 2722: 0.0445524258531051
Position 3905: 0.024073785291773113
Position 3549: 0.01459081967040177
Position 2883: 0.00806997435645514
Position 803: 0.007939974266326517
Position 570: 0.006477966823637936
Position 277: 0.005516102069304931
Position 637: 0.005456675025352396
Position 2273: 0.005088953714670146
Position 2853: 0.004177560661977175
Position 466: 0.002830648340739823
Position 2754: 0.002768779726680438
Position 52: 0.0020607767539949956
Position 2395: 0.00202086381256685
Position 1594: 0.001955605998388418
Position 1265: 0.001658942971714285
Position 3177: 0.0014489099939096986
Position 352: 0.0014340083349803163
Position 2799: 0.00130707615186357
Position 306: 6.72435865161581e-05
Position 222: 4.7140218134098444e-05
Position 2476: 3.3550039319840226e-05
Position 58: 2.8882652184936003e-05
Position 190: 1.9454283892964865e-05
Position 283: 4.963490700806634e-06
Position 144: 1.6976144056155822e-06
Position 314: 1.377178808905226e-06
Position 83: 9.8418962690444e-07
Position 94: 4.261512672810247e-07
Position 43: 3.048627974768614e-07
Position 108: 1.3974195928331652e-07
Position 261: 2.7831899579204407e-08
Position 241: 2.486665819788723e-08
Position 153: 2.193429892752574e-08
Position 4: 4.483659268498338e-09
Position 115: 1.1704753540413791e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3818: 0.7290534888751248
Position 2694: 0.28975386256000213
Position 337: 0.06699410992225438
Position 2682: 0.06285526698028729
Position 4880: 0.0467812909675177
Position 3834: 0.04208806281396865
Position 4943: 0.037741649507313804
Position 4250: 0.03656093311163524
Position 2450: 0.024690153427327888
Position 3425: 0.02226803580279313
Position 4861: 0.019034433009052252
Position 516: 0.016573586067877732
Position 3958: 0.012366637545746921
Position 3058: 0.008823501945463998
Position 2291: 0.007908983455154828
Position 4503: 0.007189579807648653
Position 741: 0.006057075763776353
Position 1901: 0.005800168215371038
Position 2808: 0.0032938318419117128
Position 3977: 0.003079840555577918
Position 1482: 0.0023684463514154694
Position 2174: 0.002183720682446852
Position 2119: 0.001177832770738109
Position 384: 0.0008064952172397065
Position 539: 0.00040102603001156557
Position 341: 0.0003110183716681242
Position 778: 0.0002912407185031189
Position 1067: 3.3268745204534494e-05
