Gene = MYD88
index = 903
Annotated 5SS: [ 551 1521 2091 2371]
Annotated 3SS: [1385 1909 2278 2653]
SMsplice 5SS: [ 795 1521 2115 2371 2998]
SMsplice 3SS: [1385 1909 2278 2889 3372]
top_k =  100
Partition function (log Z): 5.820470533255939

Sorted 5' Splice Sites (High to Low Probability):
Position 1521: 0.9811061810005584
Position 2371: 0.9680114915714961
Position 2998: 0.9621261950451256
Position 2115: 0.4489098019849269
Position 795: 0.36572956825943487
Position 2528: 0.3449766895971055
Position 551: 0.306235362912323
Position 56: 0.22734537505758276
Position 587: 0.1870519361268005
Position 2072: 0.12739278351643993
Position 2111: 0.12079454525853042
Position 2091: 0.12060173501607753
Position 1303: 0.10560217260541453
Position 3378: 0.10052637149939901
Position 236: 0.08567538724403757
Position 2724: 0.07314644086423838
Position 745: 0.06882040158597391
Position 2021: 0.06223612144435576
Position 2016: 0.06124751722047909
Position 2769: 0.043737626987011745
Position 3625: 0.0275636383043119
Position 249: 0.023380850100649834
Position 2512: 0.019345519306600865
Position 2814: 0.015962160765546216
Position 349: 0.012720921468598044
Position 50: 0.012017334997319279
Position 2019: 0.011840732443913114
Position 1751: 0.009845218318818962
Position 2549: 0.008907742812401975
Position 1203: 0.007724921954900169
Position 2829: 0.0073339667096282155
Position 2061: 0.007180391186008693
Position 865: 0.006252774391470396
Position 1340: 0.004667807735600763
Position 1552: 0.0045789728214123615
Position 337: 0.003464687485423308
Position 393: 0.0034096544809109415
Position 1448: 0.002454547212694788
Position 2504: 0.002000965902348516
Position 2685: 0.001779639885761833
Position 2038: 0.0009863905656252267
Position 1332: 0.0005398398417965567
Position 307: 0.0004542601982745708
Position 150: 0.0003680679000176276
Position 99: 0.0003468525627273042
Position 262: 0.0003406008167224469
Position 2411: 0.00022604571048191757
Position 2538: 0.00013325530904366372
Position 2415: 0.00013316973625595351
Position 1527: 6.223595053043671e-05
Position 3309: 5.989717553421073e-05
Position 1605: 2.7670729295232526e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 2278: 0.9866082403177774
Position 1385: 0.9860114302361065
Position 2889: 0.9740300456881624
Position 1909: 0.92769751627095
Position 3372: 0.5315586835609233
Position 2450: 0.3036870672552812
Position 4139: 0.2743999816237569
Position 2653: 0.16000908000515202
Position 481: 0.15435367898049052
Position 3180: 0.15289476700470267
Position 665: 0.07226169652399658
Position 1172: 0.0609563504701686
Position 348: 0.04294098886922755
Position 3554: 0.03741982390266283
Position 2435: 0.03423504776844056
Position 1955: 0.03384612997848753
Position 3490: 0.03108603779059474
Position 1207: 0.022512232649561384
Position 1122: 0.021934540370950193
Position 3472: 0.021359715029544594
Position 615: 0.021158323538173165
Position 3222: 0.012753988809705734
Position 3693: 0.00976820443284674
Position 2321: 0.009655967350510587
Position 4211: 0.008756660393851465
Position 440: 0.0084322712618624
Position 4268: 0.008191011154710937
Position 2464: 0.00679087458548523
Position 668: 0.006597536745137928
Position 2927: 0.005718321992365623
Position 636: 0.005693472587701274
Position 1645: 0.004635252261606492
Position 232: 0.0028243610681676487
Position 1597: 0.0026753332593681014
Position 1417: 0.0026494354591564905
Position 3493: 0.0017126293461276882
Position 459: 0.0016510723690477368
Position 158: 0.0011356876482922552
Position 1659: 0.0009747379600985981
Position 2171: 0.0009225354502330454
Position 2223: 0.0007592079854950111
Position 2892: 0.0007345683215670858
Position 2213: 0.000625011924369767
Position 2942: 0.0005628588196426822
Position 3309: 0.0004319806538652413
Position 3297: 0.00040511946464384305
Position 3330: 0.0003348525016717157
Position 1735: 0.0003207662157016966
Position 1594: 0.0002532863568964685
Position 161: 0.00011230602061156247
Position 2150: 9.660277164033258e-05
Position 126: 6.915111260567132e-05
Position 3119: 6.177808222504976e-05
Position 132: 3.615834468606756e-05
Position 2954: 3.497227323450291e-05
Position 507: 2.6279205189890236e-05
Position 2957: 1.0856384600786674e-05
Position 167: 4.448471711419174e-06
Position 165: 2.805772769171941e-06
Position 1965: 6.96923422085988e-07
