Gene = TPRA1
index = 1474
Annotated 5SS: [ 416  698 3448 3617 3821 4498 4689 5035 5253]
Annotated 3SS: [ 564 3360 3543 3740 4386 4627 4931 5171 6648]
SMsplice 5SS: [ 416  698 3448 3617 3821 4253 4498 4812 5035 5253]
SMsplice 3SS: [ 564 3360 3543 3740 4181 4386 4627 4931 5171 6648]
top_k =  100
Partition function (log Z): 21.436367895858478

Sorted 5' Splice Sites (High to Low Probability):
Position 416: 0.9940899017055631
Position 5035: 0.9913057935825315
Position 698: 0.9764010961522133
Position 5253: 0.9449621372674151
Position 3448: 0.9102591667612812
Position 3821: 0.8572587550212546
Position 4498: 0.7737465620484261
Position 3617: 0.7597966825404217
Position 4812: 0.6791926722743875
Position 4253: 0.5958925007043828
Position 4063: 0.3212125919459797
Position 4546: 0.14331932766418898
Position 2704: 0.13802251230121487
Position 3829: 0.13166698747625916
Position 3412: 0.08785099825739806
Position 3184: 0.07531505405629883
Position 4759: 0.07214918451960507
Position 3108: 0.06636081391555677
Position 4689: 0.0629884219289426
Position 146: 0.06265507466689745
Position 142: 0.057551325699601974
Position 3104: 0.05019486422757995
Position 4474: 0.04918224036835271
Position 3619: 0.04638185812308006
Position 3172: 0.03824369516989559
Position 3623: 0.03519058048237649
Position 6044: 0.03017310232743994
Position 4078: 0.023811082365553057
Position 3011: 0.021700675887860902
Position 55: 0.016116417062470044
Position 4503: 0.014954235573449434
Position 788: 0.011393589603463204
Position 5904: 0.010390840815102088
Position 1888: 0.009800284900953561
Position 5318: 0.009700144215428556
Position 3753: 0.009566624345562384
Position 3290: 0.008075012772461749
Position 5345: 0.00805053687263862
Position 3165: 0.0076610638000623316
Position 1136: 0.007030133043402657
Position 5320: 0.005646446791047052
Position 6255: 0.005343636412828846
Position 2875: 0.005084145312488396
Position 5938: 0.0049837510128681265
Position 210: 0.003819003284389098
Position 58: 0.002896007101093311
Position 452: 0.002864537992149906
Position 2196: 0.0018795314016295801
Position 155: 0.0013822020494001354
Position 3592: 0.0013146362510670518
Position 482: 0.0011930597444617715
Position 5079: 0.0010886019239921062
Position 6078: 0.0009291702011613306
Position 3590: 0.0008809287337957464
Position 2207: 0.0008676740150504974
Position 1714: 0.0008013869212782396
Position 168: 0.0007615590810408498
Position 309: 0.0007547783663388972
Position 2140: 0.0003756936408601481
Position 5053: 0.00035906189974681745
Position 110: 0.000240879198365131
Position 107: 0.0001911010839005926
Position 31: 0.00017341858162685242
Position 117: 0.00013697015530429667
Position 158: 8.533200395258963e-05
Position 175: 8.158074456022447e-05
Position 471: 7.167192748288192e-05
Position 1754: 6.758952607334364e-05
Position 3400: 5.869741329878041e-05
Position 39: 3.38947173415151e-05
Position 571: 3.169538259012418e-05
Position 119: 1.9261858621610606e-05
Position 488: 3.214717516024889e-10
Position 469: 1.6680720302415376e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5171: 0.9935084865356586
Position 3543: 0.9801254841377619
Position 4931: 0.9776108183876941
Position 4386: 0.9704514033297404
Position 3360: 0.9581462000837673
Position 6648: 0.9148695940514999
Position 564: 0.861744917037205
Position 4627: 0.8172014350516539
Position 3740: 0.7604756536362601
Position 4181: 0.5214322272125723
Position 2996: 0.2751749240526695
Position 3919: 0.26083179008428925
Position 273: 0.1417514051085518
Position 3895: 0.11605527024326334
Position 3726: 0.10210539105025833
Position 536: 0.09961110075529983
Position 2594: 0.07278983007957233
Position 5971: 0.046152607082407114
Position 6077: 0.03842049828139582
Position 2525: 0.033122694266994934
Position 3262: 0.026109159228396205
Position 2528: 0.02506461089442329
Position 4125: 0.020665206133749926
Position 631: 0.01841210970670489
Position 3970: 0.013761954197364826
Position 5805: 0.010880278726642103
Position 4426: 0.010750962324674242
Position 2560: 0.009373650651345435
Position 652: 0.007684654354397288
Position 5777: 0.006944185590887417
Position 4598: 0.0063664314632724765
Position 3316: 0.006345426751218239
Position 4054: 0.006293410955475535
Position 4895: 0.0059050512265848695
Position 1587: 0.004908316886238323
Position 1006: 0.0045454408935053855
Position 7173: 0.003265630938368393
Position 1546: 0.003053420979242
Position 1843: 0.0027075234828248256
Position 866: 0.002484692149897275
Position 2091: 0.002083747615702968
Position 2803: 0.0020135392312089027
Position 5204: 0.0019784288734102855
Position 5427: 0.001917518124089256
Position 209: 0.0017776412029655185
Position 6870: 0.0010851420068819376
Position 2109: 0.0010391514418372561
Position 3515: 0.0007642600639108426
Position 6614: 0.0007575423855354337
Position 2421: 0.0007423324901583296
Position 246: 0.0005509360843737848
Position 364: 0.0004934785179847231
Position 333: 0.0004893343322033869
Position 3943: 0.00040563317833500315
Position 5675: 0.0003800516914688765
Position 544: 0.00014246414408505782
Position 305: 5.505962946146759e-05
Position 203: 5.239158122710879e-05
Position 180: 4.351261598944234e-05
Position 399: 3.4875580908767135e-05
Position 165: 2.2351446966447483e-05
Position 215: 1.621016034371245e-05
Position 669: 1.4715451955943167e-05
Position 237: 1.4616653750097494e-05
Position 308: 1.446345518360721e-05
Position 5815: 1.2609515242424561e-05
Position 224: 1.0569938171078516e-05
Position 5179: 7.1921124424477155e-06
Position 540: 4.278268199668727e-06
Position 3820: 1.2785539058244086e-06
Position 142: 1.0321595169683064e-06
Position 510: 9.828104129110337e-07
Position 496: 9.248550884644904e-07
Position 512: 2.294281846576525e-07
Position 712: 1.0337197236472508e-07
Position 3585: 6.882286706858738e-10
