Gene = PTGES2
index = 1097
Annotated 5SS: [1024 3219 3971 4761 5529 6101]
Annotated 3SS: [3020 3911 4610 5327 5982 7188]
SMsplice 5SS: [1024 3219 3971 4761 5529 6101]
SMsplice 3SS: [3020 3911 4610 5327 5982 7188]
top_k =  100
Partition function (log Z): 4.090439376517759

Sorted 5' Splice Sites (High to Low Probability):
Position 6101: 0.9346774152255756
Position 4761: 0.9200666750422867
Position 3971: 0.8423398051611561
Position 3219: 0.7023866833628057
Position 1024: 0.6478024806908018
Position 785: 0.26443718789872594
Position 5642: 0.20047155846489736
Position 2233: 0.1767747986330339
Position 3994: 0.13854312182675718
Position 3183: 0.11600823142414454
Position 3087: 0.10779582831943585
Position 789: 0.10118876130358347
Position 3684: 0.08281278436720307
Position 5533: 0.06439519647374664
Position 408: 0.05848887125718742
Position 391: 0.05472920380109236
Position 3135: 0.05270353856787383
Position 5478: 0.0475343406032004
Position 2567: 0.039121203157774176
Position 215: 0.03859526022666241
Position 4742: 0.032339407241303804
Position 4737: 0.02849571154198615
Position 3126: 0.027987026173844406
Position 766: 0.023276660903045386
Position 450: 0.02246022627462658
Position 2237: 0.022000934753221024
Position 899: 0.019712594826794928
Position 245: 0.017340256910048715
Position 400: 0.014563467320517077
Position 233: 0.012908438748219328
Position 529: 0.01224393325420448
Position 4678: 0.009314220991211226
Position 5448: 0.008272926649951313
Position 301: 0.007939630747070527
Position 5535: 0.006547284290930983
Position 4304: 0.006342725436829832
Position 5486: 0.005311905025548619
Position 5465: 0.004841223430229854
Position 151: 0.00426324278088354
Position 3633: 0.004225842174959977
Position 5589: 0.004124515807520348
Position 3144: 0.003537222788918847
Position 4698: 0.003018239904422029
Position 7069: 0.00281957356052306
Position 6120: 0.002796630688303161
Position 173: 0.0024647604918133087
Position 1095: 0.0019224950372485243
Position 1272: 0.0018445677329273773
Position 4790: 0.0002584262967126833
Position 335: 0.00020952880354591492
Position 347: 0.00019897683077499837
Position 294: 0.00014535325539028986
Position 193: 9.953680246179267e-05
Position 306: 9.853289083172131e-05
Position 4148: 7.420454513125263e-05
Position 6034: 3.631992904958156e-05
Position 4986: 1.804121434244823e-05
Position 239: 1.6597964026202694e-05
Position 54: 1.6311881300281894e-05
Position 196: 6.7490102034724665e-06
Position 309: 4.4419031550958395e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4610: 0.9767894879560127
Position 3020: 0.9756311565173867
Position 5982: 0.9752750928999466
Position 3911: 0.9661156891697804
Position 7188: 0.4089058603061641
Position 5327: 0.357131078438777
Position 895: 0.26352944758436336
Position 2201: 0.20426400325346186
Position 6915: 0.16758248905818274
Position 6201: 0.11220995587283902
Position 3590: 0.08703862654216306
Position 6233: 0.06856057181729507
Position 7469: 0.046103194617020324
Position 7331: 0.03845129251581897
Position 2435: 0.025616623663828976
Position 7116: 0.021236687580498844
Position 7585: 0.020663655147646502
Position 843: 0.019459708763689472
Position 6552: 0.015881442454210127
Position 3178: 0.015174183433305063
Position 6767: 0.013541217344618259
Position 7248: 0.012600896371855715
Position 4614: 0.012594929909735484
Position 3125: 0.010983470241959302
Position 3943: 0.008532565497178663
Position 3034: 0.008201648960082684
Position 2306: 0.00801630962673821
Position 993: 0.007686086936389135
Position 440: 0.0075930798387299275
Position 7157: 0.006700658015729049
Position 3762: 0.005811975341966756
Position 7757: 0.00490249240162235
Position 4645: 0.00410826315217378
Position 3811: 0.003557378294782822
Position 1006: 0.0033406755964172983
Position 4112: 0.0032822486661658605
Position 5913: 0.0030891276278834957
Position 5995: 0.003045621610124125
Position 1183: 0.0018445677329273764
Position 6626: 0.0016193630727413194
Position 480: 0.0015705086504939037
Position 6344: 0.0015070520027715285
Position 7697: 0.0014816929894875016
Position 666: 0.0014624350153531562
Position 6203: 0.0011806905243028926
Position 630: 0.0004164503692959973
Position 2902: 0.0002997320028148704
Position 5815: 0.00015875747994159174
Position 501: 7.111134664296027e-05
Position 3203: 6.801125688198813e-05
Position 2923: 6.0328224592777626e-05
Position 4815: 1.804121434244824e-05
