Gene = ZNF367
index = 1611
Annotated 5SS: [  717 20166 23507 25932]
Annotated 3SS: [20014 23386 25792 29869]
SMsplice 5SS: [  717 20166 23507 25932]
SMsplice 3SS: [20014 23386 25792 29869]
top_k =  100
Partition function (log Z): -19.991377859865437

Sorted 5' Splice Sites (High to Low Probability):
Position 717: 0.9660365578255838
Position 231: 0.18855593682509508
Position 6000: 0.10926255471787835
Position 1521: 0.0515619065799304
Position 425: 0.03525841669171275
Position 6035: 0.033992106697258606
Position 4098: 0.03078358525229919
Position 8670: 0.027658204251218614
Position 9023: 0.022279961765443793
Position 670: 0.01872026629343933
Position 179: 0.013492063287173627
Position 4839: 0.012606771801840742
Position 3488: 0.01102389495295845
Position 500: 0.0034989953466045094
Position 128: 0.0030914851276368682
Position 392: 0.0024982319844544234
Position 384: 0.0014102813416611965
Position 1204: 0.0013433761690096848
Position 246: 0.0013408463638374761
Position 498: 0.000906590682535987
Position 433: 0.0005839640478624854
Position 151: 0.0005722456283869925
Position 256: 0.0005590055708264028
Position 284: 0.0005175503670580393
Position 1250: 0.0004374409720040341
Position 110: 0.00036193545255257286
Position 146: 0.00034170687277015036
Position 390: 0.00024167891092757344
Position 396: 0.00017342313199563127
Position 941: 2.8069549250626668e-05
Position 774: 1.8164346898882535e-05
Position 72: 3.3838004490867984e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8576: 0.5617193933474399
Position 588: 0.2263011462212897
Position 5884: 0.16511417960021557
Position 8796: 0.15026412418885646
Position 1121: 0.06454522042289064
Position 1351: 0.05502031222522924
Position 9722: 0.04631687475770801
Position 3983: 0.03830464989260651
Position 8950: 0.03714926483735837
Position 6770: 0.03695442297855686
Position 3430: 0.035445057994072646
Position 4480: 0.0202383910477768
Position 4664: 0.0162667878077836
Position 4823: 0.012626168514229453
Position 7459: 0.0120415079291708
Position 8383: 0.010368406960033652
Position 475: 0.009864132248254377
Position 1143: 0.007631986639862604
Position 7152: 0.006209002491574997
Position 2302: 0.00416800703508617
Position 6338: 0.0038983515039914753
Position 4753: 0.003280905214548244
Position 4805: 0.0028987861833301614
Position 4051: 0.0027117354141371615
Position 380: 0.0015778864747850157
Position 3587: 0.0013265692640347488
Position 940: 0.0013035918501224843
Position 2928: 0.0012057966060417718
Position 1977: 0.0011501673635973093
Position 1881: 0.0007365196159139402
Position 1898: 0.0007148037501613014
Position 1937: 0.0006702530887501978
Position 1154: 0.00058131789411614
Position 594: 0.00024793399981986295
Position 1407: 8.724674064571712e-05
Position 403: 8.052019155594845e-05
Position 487: 6.756423986693554e-05
Position 544: 5.1266757041034576e-05
Position 314: 6.199939307071526e-06
Position 806: 5.801239891839499e-06
Position 841: 2.2148379476337425e-06
Position 419: 1.549601837284885e-06
Position 906: 8.042990815902671e-07
Position 881: 5.254665303576757e-07
Position 793: 2.0851109853513034e-07
