Gene = SURF1
index = 1355
Annotated 5SS: [  86  238 1683 1848 2758 3813 4061 4446]
Annotated 3SS: [ 185 1548 1764 2565 3739 3897 4363 4523]
SMsplice 5SS: [  86  238 1683 1848 4446]
SMsplice 3SS: [ 185 1548 1764 4363 4523]
top_k =  100
Partition function (log Z): 6.423183128097196

Sorted 5' Splice Sites (High to Low Probability):
Position 1848: 0.9980290848178902
Position 238: 0.9891324383736428
Position 4446: 0.9826373556595802
Position 86: 0.9566500390986915
Position 1683: 0.6791874292209102
Position 2758: 0.4790483648872909
Position 4061: 0.3945420454591635
Position 3813: 0.3490860500852998
Position 2101: 0.06841202791420249
Position 97: 0.03461470522881373
Position 2606: 0.02311941715429465
Position 455: 0.013937751280499852
Position 2485: 0.01206306118081657
Position 1631: 0.007110170046876817
Position 3201: 0.004854991898751649
Position 104: 0.0045863409485700675
Position 564: 0.0035034006513332276
Position 829: 0.0022832812124702778
Position 2244: 0.0022194740059043273
Position 111: 0.0019175551962541243
Position 27: 0.0018697558810234847
Position 4671: 0.0016075956261148423
Position 2282: 0.001002618680264397
Position 571: 0.0006489423989911691
Position 1702: 0.00043729666828028587
Position 1498: 0.000383597815484085
Position 1966: 0.0003092064791137843
Position 118: 0.00030605345762832107
Position 4586: 0.0002918260639092666
Position 1700: 0.00020374567922205417
Position 1188: 0.0001809119774891864
Position 2157: 7.822754441248296e-05
Position 41: 1.7216666014520958e-05
Position 2106: 7.820707013373644e-06
Position 1935: 9.115348520278448e-07
Position 374: 5.300161263348014e-07
Position 222: 4.754049869699856e-07
Position 312: 3.524880816888801e-07
Position 259: 3.429860404152148e-08
Position 125: 1.542889854948014e-08
Position 132: 3.782146781989909e-09
Position 49: 6.286721652747201e-19

Sorted 3' Splice Sites (High to Low Probability):
Position 1764: 0.9996452605419346
Position 185: 0.9954838883891289
Position 4363: 0.9951701463872977
Position 4523: 0.8763395642774227
Position 1548: 0.4729551397126754
Position 3897: 0.3859296086129774
Position 2565: 0.36108351723041926
Position 3739: 0.3576984869314857
Position 2632: 0.1076981826491918
Position 1530: 0.10703298224787436
Position 4540: 0.05443400337317712
Position 1965: 0.04528689228658725
Position 4563: 0.04192522104431161
Position 1631: 0.031804344716272984
Position 1590: 0.031147432559620852
Position 2223: 0.03044042585264013
Position 1497: 0.01755718860375344
Position 1464: 0.01681659516051044
Position 1947: 0.012914007937682655
Position 2595: 0.006886670272295433
Position 310: 0.006244289015767109
Position 4596: 0.006163243379476395
Position 2511: 0.0057567247388762765
Position 4742: 0.0056661047451685535
Position 1608: 0.0055458894358725195
Position 2527: 0.00403716443599282
Position 2713: 0.003934728187797656
Position 1985: 0.0036079837790180622
Position 1921: 0.0034190444105566264
Position 483: 0.0029748947866344664
Position 1443: 0.0024715660958252077
Position 3051: 0.0024488899722768594
Position 2985: 0.0024061019264747896
Position 722: 0.002283281212470277
Position 1368: 0.002091936306221523
Position 4631: 0.0019605178110831626
Position 396: 0.0017789045151699941
Position 2029: 0.0017630216676543563
Position 426: 0.0005203581640204833
Position 2124: 0.0002708047829789954
Position 2100: 0.0002552438287637917
Position 955: 0.00018091197748918632
Position 196: 7.400594880945739e-05
Position 164: 7.295332425649411e-05
Position 1770: 3.419579583517078e-05
Position 1682: 1.943699814940061e-05
Position 452: 1.5365618027847682e-05
Position 350: 1.0570853979458072e-05
Position 454: 1.0244484203435895e-05
Position 1843: 8.859506661838262e-06
Position 1801: 3.1012877210358287e-06
Position 2059: 2.0896391110936958e-06
Position 220: 3.852496765028863e-08
Position 159: 3.8352041927757174e-08
Position 208: 3.755307297739173e-08
Position 148: 1.557650443598381e-08
Position 211: 5.49372403442312e-09
