Gene = CRBN
index = 407
Annotated 5SS: [   90  4548  5652  6935 12077 23492 24964 25751 26287 27255]
Annotated 3SS: [ 4440  5448  6784 11916 23428 24878 25634 26221 27122 28664]
SMsplice 5SS: [   90  6935  7205 12077 22143 23492 25751 26287]
SMsplice 3SS: [ 6784  7063 11916 22089 23428 25647 26221 28664]
top_k =  100
Partition function (log Z): -11.072195187351113

Sorted 5' Splice Sites (High to Low Probability):
Position 6935: 0.9492891543188975
Position 4548: 0.8091550926533357
Position 12077: 0.7774741844571426
Position 7205: 0.741888333087926
Position 90: 0.6237034322045106
Position 5602: 0.5118017576883608
Position 6237: 0.4360219052789833
Position 5652: 0.4146883848805906
Position 5330: 0.40827171125439127
Position 295: 0.25602981045593604
Position 9153: 0.14963901703633647
Position 6164: 0.13517764048616918
Position 3725: 0.12903349385936597
Position 966: 0.10870618615541748
Position 3527: 0.08987699077321819
Position 7226: 0.07107208399984413
Position 9950: 0.06963521123283967
Position 6899: 0.03654839744557726
Position 5593: 0.02506293195227148
Position 12287: 0.024162156340825965
Position 13030: 0.021282084439567566
Position 647: 0.01248129315344932
Position 934: 0.008138937781443693
Position 2513: 0.0027104000907482266
Position 4809: 0.0024670339600346455
Position 3655: 0.0022974793452744053
Position 4773: 0.0017395185710442132
Position 410: 2.622394846281921e-05
Position 13: 1.080270508068463e-05
Position 103: 5.897249092796981e-06
Position 307: 4.453030616925976e-06
Position 305: 3.5960861909515927e-06
Position 150: 3.3961599712630613e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 6784: 0.9858375517644747
Position 7063: 0.8829094833854001
Position 11916: 0.8300562148738252
Position 5448: 0.5699073521964456
Position 6048: 0.4575225084190928
Position 4440: 0.4409140319280955
Position 5072: 0.3912562521338515
Position 5483: 0.381645722324777
Position 4443: 0.36824106072523977
Position 17000: 0.22127367942823634
Position 12958: 0.18300688344765145
Position 14814: 0.16791642370968585
Position 9016: 0.15563619922537064
Position 3591: 0.1313309732046405
Position 9824: 0.09655875992236303
Position 3396: 0.08987699077321819
Position 15900: 0.08467385875374694
Position 5994: 0.08022973012348462
Position 12142: 0.07532342178944026
Position 12483: 0.0499593373121158
Position 5963: 0.03344730722257469
Position 7284: 0.03175751223771434
Position 14789: 0.021932410389137635
Position 11478: 0.019370716473390153
Position 5068: 0.017015459120539818
Position 12961: 0.01414915256075744
Position 9463: 0.007949833823348606
Position 11684: 0.006227300797878318
Position 12175: 0.004683257846763072
Position 4641: 0.004206552531078852
Position 881: 0.0035928964225383077
Position 2387: 0.002710400090748227
Position 783: 0.0021107350351794317
Position 551: 0.0019218983765834502
Position 7225: 0.000877117458267974
Position 7100: 0.0006057992801536674
Position 713: 0.0005221655525073833
Position 376: 0.0004984841005247658
Position 865: 0.00044968818599337864
Position 7042: 0.00015199034765131094
Position 7069: 0.00013371753158392824
Position 558: 1.8161256842843436e-05
