Gene = ZC3HC1
index = 1595
Annotated 5SS: [  231  2419 10501 11988 22550 25294 27189 27941 29133]
Annotated 3SS: [ 2306 10349 11903 22421 25138 26944 27727 28925 32718]
SMsplice 5SS: [  231  7824 11988 22550 27189 27941]
SMsplice 3SS: [ 7660 11903 22421 27087 27727 28925]
top_k =  100
Partition function (log Z): -14.765616145516114

Sorted 5' Splice Sites (High to Low Probability):
Position 11988: 0.9766357532962111
Position 7824: 0.9704834690674848
Position 231: 0.9542442921828597
Position 6136: 0.33534632993384217
Position 2526: 0.21186972520368952
Position 1009: 0.12219060890545293
Position 2478: 0.10345858411999106
Position 827: 0.0606160324728717
Position 98: 0.0064028416336539785
Position 2667: 3.289142551513937e-05
Position 1537: 1.2381244288331196e-05
Position 1556: 1.1056240215777698e-05
Position 254: 1.5046456191011255e-06
Position 118: 1.2173081992268223e-06
Position 464: 1.156078204238954e-06
Position 299: 8.564334574236754e-07
Position 319: 4.196343004921044e-10
Position 243: 2.0693745561864801e-10
Position 309: 1.290972229359402e-10
Position 235: 1.0904822164923245e-10
Position 140: 8.309695227704656e-11
Position 124: 2.662642840024771e-11
Position 292: 1.7637962241176165e-11
Position 145: 1.6664553675514228e-11
Position 111: 1.2511870569829656e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 11903: 0.9857735452449887
Position 7660: 0.9708450475412833
Position 21713: 0.6395726639928705
Position 5962: 0.33573221796848346
Position 2306: 0.25363655957175535
Position 12109: 0.1559306880301697
Position 18832: 0.0636964605949342
Position 12134: 0.052759582156435995
Position 898: 0.04591625602829502
Position 930: 0.039925370079331245
Position 2331: 0.03007905552743518
Position 962: 0.02985816594382055
Position 12598: 0.02445764143632024
Position 2465: 0.018648512073468074
Position 14484: 0.017932623702993724
Position 699: 0.017624868451184494
Position 2432: 0.013221534592728445
Position 12531: 0.007767797063220817
Position 15405: 0.0074932665384862315
Position 745: 0.00591523042574669
Position 8019: 0.005637146672258767
Position 12594: 0.004610756935532996
Position 13012: 0.0024142728452486353
Position 7973: 0.0017224698656995961
Position 748: 0.00153869337095602
Position 2748: 0.001374287762714531
Position 9155: 0.0013588600073363732
Position 715: 0.0011220332564539023
Position 9029: 0.0010680159930938247
Position 10645: 0.0008408643355559662
Position 874: 0.0008050485937764045
Position 8181: 0.0007689905576980739
Position 416: 0.0007426183831135239
Position 2611: 0.000287776568639106
Position 7015: 0.0001823772103229991
Position 1385: 1.6542511972494515e-05
Position 718: 6.444216512929378e-06
Position 1486: 6.434286665552628e-06
Position 611: 4.487369289791717e-06
Position 823: 4.039845517916483e-06
Position 430: 2.205076277197613e-06
Position 599: 1.6440275428724698e-06
Position 578: 1.2782841514683128e-06
Position 563: 1.114025620401112e-06
Position 762: 8.521561332123941e-07
Position 352: 6.427114175591133e-07
Position 1530: 4.606858660616946e-07
Position 335: 3.280019431084947e-07
Position 560: 2.697858276644802e-07
Position 621: 2.0360336344355586e-07
Position 633: 1.9974797913368893e-07
Position 629: 1.247615318594853e-07
Position 772: 8.195553019196387e-08
Position 464: 4.88373144379998e-08
