Gene = MRPL20
index = 860
Annotated 5SS: [ 183  405 1505]
Annotated 3SS: [ 293 1426 5056]
SMsplice 5SS: [ 183  405 1505]
SMsplice 3SS: [ 293 1426 5056]
top_k =  100
Partition function (log Z): -3.563187765843413

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.9804880129161258
Position 405: 0.7197973169784732
Position 1505: 0.6841516513907869
Position 1511: 0.27912721874730284
Position 4852: 0.14339697932801532
Position 3911: 0.06147476570671579
Position 326: 0.015280042404977242
Position 165: 0.014752926249593316
Position 2502: 0.00893721425624867
Position 333: 0.0045049554190608986
Position 223: 0.0012762551284062793
Position 56: 0.001002925942607987
Position 480: 0.0003364968085067605
Position 478: 0.00025899900586043355
Position 187: 5.8568019116727816e-06
Position 99: 5.329754411565576e-06
Position 70: 5.065097582883452e-06
Position 63: 1.3647939488670624e-07
Position 135: 6.397423435959851e-08
Position 11: 3.280480181737395e-08
Position 273: 1.408460499342999e-08
Position 68: 5.490913645453108e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1426: 0.9789626018272978
Position 293: 0.7323038921372363
Position 5056: 0.48951254045814185
Position 4711: 0.2844947414109472
Position 4954: 0.12522164252386825
Position 4922: 0.06635448498381807
Position 3741: 0.05002156942299062
Position 5351: 0.04700508287136138
Position 3805: 0.027001866282566074
Position 4887: 0.02238502539364382
Position 4494: 0.018753405180962496
Position 2434: 0.011105668194478812
Position 1338: 0.00764980540310406
Position 325: 0.006124864844910725
Position 4548: 0.005641988950557769
Position 2527: 0.005046836372439514
Position 5030: 0.0044015646061987415
Position 1586: 0.003629394488914397
Position 1646: 0.0034656540404281685
Position 4353: 0.0034631241210085913
Position 731: 0.003372144600645035
Position 2336: 0.002714635609109444
Position 3202: 0.00250423661733293
Position 765: 0.002485744957394498
Position 2893: 0.002272102059213746
Position 1269: 0.001587125267316938
Position 307: 0.001585000424051207
Position 1353: 0.0014576474119452525
Position 2559: 0.0011427744397077338
Position 372: 0.0010737012194939036
Position 2463: 0.0006495398694152694
Position 337: 0.0005149246172645389
Position 557: 0.00035104313858048606
Position 3695: 0.00029995153196531605
Position 1448: 0.00023099095709330121
Position 1402: 7.880491963594168e-06
Position 1388: 3.649637263982117e-06
Position 386: 2.7211318772270345e-06
Position 1499: 3.807534311100471e-07
Position 1287: 3.0551183218506025e-07
Position 351: 2.9342176458766385e-09
Position 392: 1.5095848755918173e-09
Position 239: 1.1410917051853274e-09
Position 161: 4.820471855302833e-10
