Gene = NMD3
index = 945
Annotated 5SS: [  120   768  3775  6054 12190 13566 13923 16902 17537 19874 21364 25159
 26041 28271 29037]
Annotated 3SS: [  703  3639  5956 12108 13436 13831 16822 17439 19755 21217 25045 25967
 28163 28965 29489]
SMsplice 5SS: [  435  3775  6054 12190 13566 13923 16902 17537 21364 26041 27632 28271
 29037]
SMsplice 3SS: [ 3639  5956 12068 13436 13831 16801 17439 21217 25967 27505 28163 28965
 29489]
top_k =  100
Partition function (log Z): 13.557068859411274

Sorted 5' Splice Sites (High to Low Probability):
Position 6054: 1.000000000000002
Position 28271: 0.9893534149988144
Position 13923: 0.9840705383471584
Position 21364: 0.9689679976894657
Position 12190: 0.9627585382706161
Position 29037: 0.9302976459185299
Position 17537: 0.8545804718763395
Position 16902: 0.7941556690002552
Position 3775: 0.7455263829348913
Position 435: 0.6749259885191173
Position 29601: 0.6034578977538105
Position 13566: 0.5574695835695667
Position 26041: 0.5325467445311501
Position 27632: 0.5231270974774969
Position 1566: 0.4804058816024046
Position 26102: 0.28256680599023887
Position 768: 0.27713682121652566
Position 13586: 0.27540692000610795
Position 29401: 0.23225035378164893
Position 28857: 0.19330419399337648
Position 3729: 0.18848693115988355
Position 11628: 0.1588905180084071
Position 26109: 0.14822889277201765
Position 851: 0.13943933662404548
Position 343: 0.09180309229064541
Position 814: 0.0836292958973869
Position 28874: 0.07893705261580046
Position 446: 0.07600405208737768
Position 14445: 0.07140885449826515
Position 16898: 0.0712511286006812
Position 25717: 0.06180671352199686
Position 120: 0.05432568570206865
Position 641: 0.05327817797840882
Position 17123: 0.03852365676792329
Position 25159: 0.03455125771467045
Position 1534: 0.02828871496880246
Position 3858: 0.027363529526232003
Position 29349: 0.02339730936791612
Position 8101: 0.022658960069142333
Position 16126: 0.02075167750459369
Position 8200: 0.02011083774266505
Position 42: 0.014466792711156473
Position 28403: 0.014435755778843937
Position 3785: 0.013498533850912344
Position 29592: 0.012649261133299663
Position 27646: 0.008845695772350571
Position 22191: 0.0071895683194936446
Position 13554: 0.0063381621717576685
Position 215: 0.005053052912731648
Position 26171: 0.003664914106102905
Position 3743: 0.002894569256557103
Position 855: 0.002640431110923843
Position 266: 0.001823091984222356
Position 319: 0.0016380769411079158
Position 4132: 0.001331616751819222
Position 241: 0.0006744602834788235
Position 423: 0.0005146703404169637
Position 272: 0.00045698987391615313
Position 801: 0.0004194449902743956
Position 124: 0.0002939482476952907
Position 772: 0.00028947829573073083
Position 323: 3.579475786337844e-05
Position 507: 2.1345001956796673e-05
Position 105: 1.3519716201501148e-05
Position 259: 9.626466845921966e-06
Position 167: 9.623951005054377e-06
Position 338: 1.1331434734673346e-06
Position 335: 9.468700304527513e-07
Position 300: 8.72066687177539e-07
Position 348: 6.914039466498315e-07
Position 67: 4.252899259549384e-07
Position 239: 3.829455084648015e-07
Position 246: 3.0296008720335165e-07
Position 83: 1.1508448122199088e-07
Position 276: 1.0943173789294947e-07
Position 132: 7.50017792113649e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 28163: 0.9994541577604396
Position 29489: 0.9991847194168002
Position 3639: 0.9736876492028403
Position 25967: 0.9670073573995088
Position 28965: 0.9242832880394546
Position 13831: 0.8574271729547454
Position 17439: 0.8545804718763388
Position 21217: 0.8272268481362859
Position 5956: 0.802448621905487
Position 13436: 0.7933016702982065
Position 12068: 0.7855747009044967
Position 27505: 0.5319727932498477
Position 1323: 0.5086945965712074
Position 16822: 0.45854317502029324
Position 16801: 0.4322896591916954
Position 703: 0.31416910851862245
Position 29704: 0.24481980479288717
Position 28739: 0.19283865365668829
Position 5922: 0.19283838721510535
Position 12108: 0.17718383736611967
Position 11453: 0.1588905180084071
Position 21282: 0.14174114955317943
Position 29231: 0.13493630811573096
Position 580: 0.13489019232577837
Position 30323: 0.10771229931036178
Position 13648: 0.10179319948918178
Position 29757: 0.0741540405369952
Position 30018: 0.06351137141739754
Position 25611: 0.06180671352199686
Position 29252: 0.06019232834739591
Position 28736: 0.059023450516144126
Position 30445: 0.05325999686860759
Position 14335: 0.038859148438787856
Position 13365: 0.038223650991239894
Position 25045: 0.03455125771467045
Position 29161: 0.03144288911689381
Position 14279: 0.03127514752772394
Position 29282: 0.027107692587576362
Position 30254: 0.02621970891756127
Position 7987: 0.02556671505937531
Position 13867: 0.02485016590323124
Position 15993: 0.020751677504593714
Position 28764: 0.020541833646799998
Position 8100: 0.017203082752432066
Position 30328: 0.017145237553896197
Position 711: 0.013530043983822718
Position 30531: 0.012656021393436544
Position 605: 0.010649228192293705
Position 30224: 0.00967143344025864
Position 17060: 0.00812069701414369
Position 13330: 0.007689344457986208
Position 22037: 0.0071895683194936446
Position 30878: 0.006957244655707832
Position 17006: 0.004976923142726656
Position 5896: 0.004712990879408894
Position 3807: 0.0040822975256348815
Position 28344: 0.0030906826577317284
Position 28988: 0.003071353889736743
Position 28658: 0.0027803127788838793
Position 421: 0.0023387552543200946
Position 29304: 0.0019684449819680374
Position 544: 0.0017891276035139753
Position 4013: 0.0013316167518192218
Position 14353: 0.0012745585317533448
Position 521: 0.0010391839005784822
Position 29495: 0.0007302355443912781
Position 28350: 0.0006984881199245368
Position 28124: 0.0005458422395628754
Position 739: 0.0002514631496850681
Position 755: 0.0002507491701456398
Position 29511: 8.504503880838908e-05
