Gene = ZNF467
index = 1613
Annotated 5SS: [ 372 2481 3040 4390]
Annotated 3SS: [2404 2922 4278 7239]
SMsplice 5SS: [ 372 3040]
SMsplice 3SS: [2922 7239]
top_k =  100
Partition function (log Z): -7.838757201047439

Sorted 5' Splice Sites (High to Low Probability):
Position 3040: 0.8638033391893932
Position 372: 0.5255589016825437
Position 2481: 0.34929629555881947
Position 2161: 0.3468545718217331
Position 4390: 0.27589821123736896
Position 8723: 0.23906367591932695
Position 776: 0.18078198979703858
Position 457: 0.1769543958507546
Position 7263: 0.11199478894377278
Position 4146: 0.09813528923079438
Position 6654: 0.07380088354774914
Position 4479: 0.06439314248290978
Position 8739: 0.06081508133369054
Position 7302: 0.05174347961637426
Position 126: 0.04483923813558955
Position 472: 0.03441505679010739
Position 564: 0.03420849254078746
Position 2597: 0.029443675699520697
Position 3044: 0.023998920559566168
Position 2601: 0.021941777644557046
Position 69: 0.016258501462514695
Position 7269: 0.006676338780959832
Position 297: 0.001962274018186066
Position 520: 0.0016421068393387098
Position 747: 0.0014479282317889372
Position 156: 5.090693564120285e-06
Position 179: 1.1722999853962646e-08
Position 204: 4.3633871844188015e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 2922: 0.8779538491012118
Position 7239: 0.5537523739665049
Position 8618: 0.4846888612896766
Position 2404: 0.3461081783470712
Position 8902: 0.27325154270009433
Position 4278: 0.1893816622600071
Position 8800: 0.15687137096241355
Position 2094: 0.14752636062520808
Position 4249: 0.14512912008637585
Position 2065: 0.13678770501285284
Position 3963: 0.09813528923079434
Position 6413: 0.07380088354774914
Position 1982: 0.04170086672649818
Position 2425: 0.031825195989626666
Position 2280: 0.023761156420423892
Position 173: 0.014551780563634778
Position 2054: 0.013143273011723206
Position 2815: 0.009848410647747797
Position 4211: 0.0057805713738958795
Position 228: 0.004935437170746836
Position 1893: 0.003325388540282032
Position 1926: 0.0014872723594922283
Position 2261: 0.0007164338212111813
Position 1929: 0.0004727388251030404
Position 750: 0.000226231292212442
Position 1832: 0.00020492799684517182
Position 456: 0.00013362022994095735
Position 669: 0.0001199263440512971
Position 259: 0.00011726165213433145
Position 681: 9.406066786303859e-05
Position 677: 8.265100566637876e-05
Position 1864: 1.5297790849881435e-05
Position 281: 1.591418978012872e-06
Position 243: 1.5591109262952755e-06
Position 1872: 6.096782737354945e-07
