Gene = ZNF316
index = 1610
Annotated 5SS: [ 126  688 1820 4641 5443 5752 6627 7272]
Annotated 3SS: [  523  1719  4502  5059  5641  6499  7157 14980]
SMsplice 5SS: [ 126  688 1820 4641 5752 6627 7272]
SMsplice 3SS: [  591  1719  4502  5641  6499  7157 14980]
top_k =  100
Partition function (log Z): 8.349345190260962

Sorted 5' Splice Sites (High to Low Probability):
Position 5752: 0.999202438136931
Position 7272: 0.997302511624963
Position 6627: 0.9745470626217055
Position 1820: 0.9536900756269396
Position 4641: 0.9421503657215158
Position 126: 0.8645213848141233
Position 688: 0.6881009197468901
Position 4892: 0.28935763113938995
Position 7430: 0.28541685297576946
Position 5443: 0.2783473473503896
Position 7441: 0.2424946621774759
Position 11264: 0.22348939312564253
Position 805: 0.14157158581560333
Position 5208: 0.10364360014625866
Position 5150: 0.06859675523581399
Position 171: 0.04936683017498107
Position 3067: 0.04870615060590102
Position 692: 0.04702979775872819
Position 6941: 0.04609366843947481
Position 4669: 0.04383622302416625
Position 301: 0.04307996193316415
Position 7446: 0.03992212865865918
Position 3634: 0.036404982631954894
Position 6895: 0.034819809922482736
Position 9521: 0.03357578533035104
Position 4322: 0.023736611237000722
Position 1646: 0.02260364908657428
Position 5274: 0.01868626191441637
Position 655: 0.014547296803248313
Position 148: 0.013674136003920926
Position 3119: 0.012857700379257316
Position 3679: 0.011162885125139145
Position 1964: 0.010204756164487067
Position 751: 0.009901967617925805
Position 2103: 0.008694796582701503
Position 2603: 0.008184408894886901
Position 1868: 0.006491177026328613
Position 376: 0.005984186100296546
Position 3081: 0.005056101080965846
Position 6831: 0.003454545673917303
Position 884: 0.003329552170806186
Position 1525: 0.00306919483438359
Position 4867: 0.0025879208723324147
Position 853: 0.0021225816981311585
Position 6108: 0.00195622868496371
Position 1008: 0.0011708469769325732
Position 130: 0.000675873585968175
Position 524: 0.0002189793611348147
Position 134: 1.4098084908109334e-06
Position 58: 1.4083295096493553e-06
Position 342: 1.0457841120189187e-06
Position 91: 1.7171078653444397e-07
Position 89: 1.0555755799583553e-07
Position 48: 5.750226078367197e-08
Position 3: 5.4029876413611245e-08
Position 38: 2.5100195673820605e-11
Position 46: 1.4117017609017973e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 7157: 0.993566268728546
Position 1719: 0.9676494467476572
Position 14980: 0.9403483818231526
Position 5641: 0.9285223937018464
Position 4502: 0.8876986793634948
Position 6499: 0.8574339059857801
Position 7356: 0.5857107804376318
Position 5059: 0.3406337966562202
Position 591: 0.3352778725515378
Position 4763: 0.2543805819107716
Position 11140: 0.22892019207793873
Position 458: 0.19263449040874334
Position 687: 0.10839782332006896
Position 5121: 0.0998355093592567
Position 6352: 0.0848024320332658
Position 4549: 0.0830389229588969
Position 488: 0.08249948021410743
Position 5649: 0.06651545235088288
Position 523: 0.06088798620821871
Position 643: 0.05739752467424617
Position 4735: 0.03616725207552641
Position 9393: 0.035317908817490154
Position 2902: 0.033664068682231596
Position 6717: 0.03306039762804496
Position 6730: 0.02883306627602124
Position 3517: 0.028652140731616805
Position 2991: 0.027200791538629098
Position 1504: 0.024493583473763132
Position 4135: 0.023736611237000722
Position 4984: 0.02281072290368063
Position 533: 0.022057913174489786
Position 3593: 0.018915727025477218
Position 6460: 0.016509363421806963
Position 4437: 0.014190556979825771
Position 6813: 0.01214201546472941
Position 6544: 0.010797141622524448
Position 8886: 0.010776865699172144
Position 9689: 0.008641027293016256
Position 8945: 0.007944653925513795
Position 594: 0.007560383767003489
Position 646: 0.007258774871024716
Position 6759: 0.006271909096279866
Position 5082: 0.005993935727721213
Position 3033: 0.005755091845263499
Position 1987: 0.005428982106372667
Position 2485: 0.004687274278449093
Position 13151: 0.00432516487027607
Position 5665: 0.004164592084201699
Position 1887: 0.0036776167181156094
Position 7135: 0.003237650211208776
Position 6830: 0.0032120896416775297
Position 748: 0.0030101351442582726
Position 6586: 0.002700727590843479
Position 503: 0.0026756574623996543
Position 282: 0.0023456391779505025
Position 2522: 0.0023153383962174682
Position 11288: 0.00183885486412867
Position 6502: 0.0016748734834643002
Position 1862: 0.0015519273865441145
Position 6011: 0.0012960649761176134
Position 1364: 0.0012549908307008069
Position 2338: 0.0011817962202203402
Position 961: 0.0011708469769325727
Position 4370: 0.0010584294434646702
Position 745: 0.0009958941943624979
Position 4668: 0.000894703901094416
Position 464: 0.0008896421286257356
Position 6885: 0.000848545929121811
Position 2039: 0.0006966139662746456
Position 5843: 0.0006601637088460961
Position 8996: 0.0006444536752535171
Position 6518: 0.0006202746397588845
Position 4890: 0.00045002604666430335
Position 7989: 0.00041635409826699216
Position 7026: 0.0003520037104773697
Position 249: 0.00020637143922509288
Position 6940: 0.0001607736607909655
Position 4872: 2.7803380032460506e-05
Position 4768: 2.5184697633287003e-05
Position 319: 1.5824939148746573e-05
Position 284: 8.758444191929102e-06
Position 6270: 8.343844262100161e-06
Position 304: 7.894641008097738e-06
Position 260: 7.427506349406571e-07
Position 1798: 4.880919868261773e-07
Position 170: 4.658994672744884e-07
Position 76: 3.093602040730517e-08
