Gene = PEX1
index = 1013
Annotated 5SS: [  225  6430  9537 10391 11256 14684 16952 17588 19203 21538 22284 23800
 25491 26642 27025 28828 31819 34045 34239 35579 37260 38818 39239]
Annotated 3SS: [ 6285  9452 10275 10488 14563 16827 17483 19119 21404 22186 23628 25335
 26451 26857 28692 31753 33901 34134 35401 37028 38619 39107 40989]
SMsplice 5SS: [  225  6430  9537 14684 16952 21538 22284 25491 26642 27025 28828 34045
 34313 35579]
SMsplice 3SS: [ 6285  9452 14563 16827 21404 22186 25335 26451 26857 28692 33901 34134
 35401 40989]
top_k =  100
Partition function (log Z): 5.946742218296417

Sorted 5' Splice Sites (High to Low Probability):
Position 19203: 1.000000000000002
Position 14684: 1.0000000000000016
Position 16952: 0.9768520921321192
Position 225: 0.9749850814482305
Position 21538: 0.9517664818825657
Position 683: 0.9445239791176925
Position 28828: 0.9236620357290916
Position 26642: 0.8764538901791271
Position 22284: 0.8439704922605045
Position 25491: 0.8287876255173421
Position 34313: 0.8005420880279568
Position 9537: 0.7609560560627195
Position 34045: 0.6850418601222537
Position 27025: 0.6820090654081491
Position 6430: 0.6691232514604175
Position 10391: 0.5410509795302437
Position 17705: 0.37497299743789275
Position 31402: 0.27234194130977074
Position 31819: 0.2650111973284193
Position 17588: 0.2617481424581919
Position 36657: 0.2497615435412018
Position 37260: 0.2143402685341115
Position 3727: 0.1849519202188387
Position 27119: 0.18427082538597497
Position 9572: 0.18130540751247365
Position 34239: 0.1806750878066068
Position 24387: 0.16031499831003837
Position 32136: 0.13409206806376786
Position 26969: 0.12967338468935272
Position 35680: 0.11243063389434074
Position 28786: 0.07220194934396419
Position 28104: 0.06333315986592453
Position 35583: 0.053423058186686447
Position 13094: 0.05124900149826497
Position 21551: 0.04819278220333832
Position 28243: 0.04461553743632191
Position 22295: 0.03289276984996529
Position 41060: 0.028937314190369306
Position 31430: 0.01974655250036489
Position 5667: 0.018301095682662485
Position 27465: 0.016641403026784834
Position 23800: 0.01663181121502219
Position 8570: 0.016356314692535217
Position 26559: 0.01433273473828614
Position 25460: 0.013494027755735181
Position 65: 0.012965424130217763
Position 24536: 0.010853401432723729
Position 10395: 0.010462830456877504
Position 426: 0.0074580561630816136
Position 35483: 0.005815257559400943
Position 26697: 0.005111467814809834
Position 3239: 0.0024112830201818026
Position 34726: 0.0024076809478920055
Position 1675: 0.0021732311050448017
Position 639: 0.0019150469485620224
Position 373: 0.0018049448604201138
Position 3272: 0.0016865188420236374
Position 34590: 0.0012829558880832874
Position 25505: 0.0011283171800979836
Position 24392: 0.0010185302872413753
Position 265: 0.0005263867703530324
Position 347: 0.00045106957792418313
Position 121: 0.0004425679257222856
Position 439: 0.0004262455236125736
Position 98: 0.0002829616575637739
Position 393: 0.0002739752113449901
Position 47: 0.00023454918222370755
Position 40: 0.00011398786990861493
Position 376: 3.4749679399596656e-05
Position 17319: 5.877373641980577e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 14563: 1.0000000000000018
Position 19119: 1.0000000000000013
Position 21404: 0.9999592640859054
Position 28692: 0.9958639850730558
Position 26857: 0.9829547129838696
Position 34134: 0.9829281037181891
Position 16827: 0.9652650503817763
Position 9452: 0.9422614635751932
Position 40989: 0.8909788115575417
Position 22186: 0.8702440993248809
Position 25335: 0.8434099704531753
Position 33901: 0.6850418601222539
Position 549: 0.6789770793811759
Position 6285: 0.6691232514604181
Position 26451: 0.6057259066820765
Position 10275: 0.5515138099871213
Position 17483: 0.5188608426888897
Position 26535: 0.27635559675928073
Position 31753: 0.2650111973284193
Position 36514: 0.25033697104942276
Position 37028: 0.23802580988817326
Position 35401: 0.22009732424200726
Position 31199: 0.2101645722850309
Position 565: 0.20614415489453045
Position 3573: 0.17605304704324146
Position 24266: 0.15110534598147318
Position 17448: 0.11786029720719543
Position 28085: 0.0820400441231338
Position 31272: 0.08192392152510479
Position 31902: 0.07335123202043778
Position 32035: 0.06074083604333017
Position 575: 0.05649445925272985
Position 13048: 0.05124900149826497
Position 37155: 0.029288666932311594
Position 41138: 0.028937314190369306
Position 27912: 0.02309621971526454
Position 24130: 0.021081584048530274
Position 5547: 0.018301095682662485
Position 8434: 0.016356314692535217
Position 27242: 0.015452599388601872
Position 26362: 0.01381657108415717
Position 16627: 0.011587041750342236
Position 23682: 0.009522643533523998
Position 3539: 0.008898873175597222
Position 23628: 0.007109167681498194
Position 21714: 0.00661916278558947
Position 27102: 0.005868669749339537
Position 503: 0.004823332537818516
Position 34895: 0.0045406229899366424
Position 34527: 0.0036906368359752918
Position 27066: 0.003485244905228029
Position 3230: 0.0031091483165290915
Position 28228: 0.002812433463848106
Position 26889: 0.0025015694108420426
Position 1608: 0.0014381142460833626
Position 27216: 0.0011888036381829557
Position 27063: 0.0011404734395885103
Position 3053: 0.0009886535456763504
Position 35453: 0.0007916271727230334
Position 1592: 0.0007351168589614384
Position 26737: 2.6049946097048113e-06
Position 17118: 5.877373641980556e-07
Position 26331: 1.8206708539003204e-08
