Gene = TARBP1
index = 1376
Annotated 5SS: [  931  6390  7916 11602 13448 15267 18843 19874 21437 28676 30624 32301
 41829 45694 49017 49688 49968 51528 51787 53431 58402 61020 68659 73201
 77923 80722 85458 85742 86688]
Annotated 3SS: [ 6291  7845 11452 13394 15168 18706 19776 21346 28536 30523 32127 41730
 45531 48801 49425 49778 51336 51714 53309 58290 60869 68571 73003 77840
 80549 85265 85616 86550 87357]
SMsplice 5SS: [  931 11602 18843 19874 21437 28676 30624 32301 41829 45694 49017 49688
 51056 51528 51787 53431 58402 68529 73201 77923 80698 85458 85742 86688]
SMsplice 3SS: [11452 18706 19776 21346 28536 30523 32127 41730 45531 48801 49547 50967
 51336 51714 53309 58290 68406 73003 77840 80549 85265 85603 86550 87357]
top_k =  100
Partition function (log Z): 6.695926798834021

Sorted 5' Splice Sites (High to Low Probability):
Position 11602: 1.0000000000000036
Position 21437: 1.0000000000000029
Position 28676: 1.0000000000000029
Position 32301: 1.0000000000000029
Position 18843: 1.0000000000000027
Position 41829: 1.0000000000000027
Position 85458: 0.9999989594024961
Position 931: 0.9889445441308502
Position 49017: 0.9797009387400869
Position 49688: 0.9699303952711321
Position 53431: 0.9575327664288646
Position 58402: 0.9513735033410154
Position 45694: 0.921673927357286
Position 19874: 0.9163047135772656
Position 51787: 0.9031009840914874
Position 51528: 0.798979735974969
Position 30624: 0.7912350101673399
Position 7916: 0.7735899512906104
Position 51056: 0.6524378345125859
Position 68529: 0.6328084654803254
Position 21747: 0.6130634284000509
Position 85742: 0.6117563004886606
Position 86688: 0.5186007190494072
Position 6390: 0.43653853204527737
Position 15267: 0.4313993308295967
Position 61020: 0.4106544685385101
Position 68659: 0.3671904939221699
Position 13448: 0.25468024537967804
Position 30739: 0.2388310402122843
Position 49968: 0.22270736436433533
Position 25707: 0.17428700567738103
Position 50192: 0.16552712029362568
Position 29996: 0.12057664100446702
Position 54998: 0.10055704164756989
Position 52175: 0.09825071399603827
Position 45714: 0.07496839739594552
Position 5572: 0.06463624214971432
Position 87455: 0.064234267192293
Position 32014: 0.062006874538483005
Position 3517: 0.05846724045039861
Position 1708: 0.054841332661300854
Position 58378: 0.04862647602401275
Position 54991: 0.04270985887111744
Position 51061: 0.03578472960101761
Position 50151: 0.02899892446225823
Position 49064: 0.01670022610423618
Position 51047: 0.01452979628153301
Position 54084: 0.010069739426909422
Position 14943: 0.009542411616166955
Position 53731: 0.00583924464617542
Position 200: 0.005491681461476496
Position 1397: 0.0023887817305424334
Position 189: 0.001945769807230014
Position 317: 0.00042096293983082003
Position 1242: 0.000276674026817706
Position 804: 0.00026798452169478104
Position 879: 0.0002636013815612594
Position 55617: 2.4208486515707378e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 11452: 1.0000000000000036
Position 18706: 1.0000000000000029
Position 28536: 1.0000000000000029
Position 41730: 1.0000000000000027
Position 58290: 1.0000000000000007
Position 85265: 0.9999989594024954
Position 68406: 0.9999989594024952
Position 45531: 0.9966423247532319
Position 53309: 0.9517932200834742
Position 19776: 0.9163047135772665
Position 51714: 0.8638732123115103
Position 87357: 0.8459211655270692
Position 51336: 0.8382075077549471
Position 21346: 0.8296651570523761
Position 50967: 0.6746490118788304
Position 32127: 0.6227350559329199
Position 7845: 0.6047174424148146
Position 48801: 0.6014594627476826
Position 49547: 0.5575208202204233
Position 86550: 0.5136213497572495
Position 30523: 0.5063736409809989
Position 30526: 0.47792548514115896
Position 6291: 0.436538532045277
Position 15168: 0.4313993308295967
Position 85603: 0.39680271529496564
Position 48945: 0.39494170209664053
Position 21553: 0.38064353495387704
Position 32168: 0.3595108472687391
Position 60869: 0.3509484244465505
Position 49585: 0.24288798188686733
Position 49778: 0.21088725778155412
Position 21550: 0.17633928046073227
Position 50078: 0.1752278806821062
Position 7748: 0.16887250887579586
Position 13394: 0.15331011216809115
Position 49425: 0.12224246956798829
Position 85668: 0.12066085683694648
Position 29862: 0.12057664100446702
Position 21233: 0.1143087090141512
Position 54845: 0.11308276356362609
Position 13218: 0.10137013321158692
Position 85616: 0.0965067153139829
Position 51974: 0.09400997151316227
Position 31934: 0.07976097133682702
Position 25571: 0.07590028568968056
Position 87324: 0.07179276942506738
Position 25585: 0.06871475271580571
Position 5472: 0.06463624214971432
Position 60895: 0.05970612359283332
Position 21651: 0.05608061298544161
Position 21204: 0.05602613393347468
Position 49346: 0.04727912359585333
Position 3416: 0.04649870981750638
Position 30693: 0.04576692425746602
Position 1482: 0.04383614508853953
Position 87540: 0.039138930094510756
Position 54868: 0.03018413695506127
Position 85976: 0.030082434751393154
Position 25552: 0.02967196727189476
Position 86586: 0.026104270670370654
Position 50929: 0.02357338927966991
Position 87751: 0.02044406814841714
Position 86770: 0.01904536880806987
Position 49849: 0.015851326228407573
Position 1665: 0.011005187572761331
Position 53878: 0.010069739426909426
Position 14793: 0.009542411616166955
Position 49809: 0.00831068355373592
Position 50112: 0.0069562608744153775
Position 3487: 0.00641059835149806
