Gene = SUSD3
index = 1359
Annotated 5SS: [  124 17266 19287 20896]
Annotated 3SS: [17076 19138 20763 25829]
SMsplice 5SS: [  124  3755 17266 19287 20896]
SMsplice 3SS: [ 3654 17076 19138 20763 25829]
top_k =  100
Partition function (log Z): -12.013523394984265

Sorted 5' Splice Sites (High to Low Probability):
Position 124: 0.9968411931396333
Position 17266: 0.9928040045037451
Position 3755: 0.515255224939771
Position 7059: 0.4427227351105153
Position 10442: 0.2836271820623193
Position 5903: 0.19510457759619235
Position 3687: 0.16853915450375206
Position 4962: 0.015299065239645545
Position 1370: 0.0031619664754993755
Position 3531: 3.294784174940892e-05
Position 3518: 2.5093754339383735e-05
Position 2456: 2.3502286131270922e-05
Position 3759: 2.9894829861060356e-06
Position 2452: 2.2168118200496673e-06
Position 3869: 2.1933147154242487e-06
Position 2393: 1.8352594143459657e-06
Position 1893: 6.700782529974123e-07
Position 2703: 6.30019665098408e-07
Position 3136: 5.819278748735023e-07
Position 3338: 5.375657031254835e-07
Position 1587: 5.191047164403086e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 17076: 0.9978293195757596
Position 25829: 0.9689402725243996
Position 3654: 0.6841220520970865
Position 6933: 0.44289203761666074
Position 10327: 0.2840628700905535
Position 5779: 0.19519515370918167
Position 4866: 0.015488427332624068
Position 17412: 0.01320936149273192
Position 18675: 0.010654370486613917
Position 5366: 0.0002785279220806652
Position 8390: 0.00020513520623278558
Position 6101: 9.36095441182069e-05
Position 6487: 9.133312315866012e-05
Position 2392: 6.0165601278773405e-05
Position 2218: 5.8746798425905614e-05
Position 3374: 5.843998424095236e-05
Position 284: 4.64859511015611e-05
Position 4408: 2.4026369155631116e-05
Position 250: 2.033739488611173e-05
Position 2592: 1.732036997298797e-05
Position 595: 1.6861584913910895e-05
Position 281: 1.2085265734040807e-05
Position 2742: 1.1983843902053876e-05
Position 1708: 1.0685612236801422e-05
Position 3866: 7.907089417911293e-06
Position 784: 7.143200963120722e-06
Position 2568: 6.600950079598076e-06
Position 1079: 6.4863890089193825e-06
Position 233: 6.301458098412702e-06
Position 734: 5.551019674172535e-06
Position 1631: 3.058742869269507e-06
Position 1267: 2.0630651148840297e-06
Position 577: 1.963935138792948e-06
Position 3197: 5.375657031254835e-07
Position 1534: 4.1824741682663123e-07
Position 2992: 3.6367717405356176e-07
Position 1319: 2.22094991588713e-07
Position 3017: 2.1825070081994048e-07
Position 1263: 1.8855180789639474e-07
Position 1369: 9.697845575436079e-08
Position 1277: 9.03047750852839e-08
