Gene = RP11-96L14.8
index = 1183
Annotated 5SS: [ 166 2547 2756]
Annotated 3SS: [2462 2657 4125]
SMsplice 5SS: [ 166 2547 2760 2984]
SMsplice 3SS: [2462 2657 2899 3478]
top_k =  100
Partition function (log Z): -2.0640883314372265

Sorted 5' Splice Sites (High to Low Probability):
Position 2547: 0.938695913410963
Position 166: 0.7591580673733774
Position 2984: 0.6249020971669623
Position 2756: 0.4375846813075085
Position 2760: 0.4309093057843983
Position 1941: 0.3353298093286253
Position 186: 0.23630468036553137
Position 1866: 0.10401458005805266
Position 2766: 0.041418617570658255
Position 2799: 0.019651263461853804
Position 2829: 0.0165687049606747
Position 2764: 0.015875041704317888
Position 2974: 0.008698724331632095
Position 3090: 0.007477209746603312
Position 3292: 0.0032549058406661237
Position 1337: 0.002286453599287077
Position 529: 0.0009127801280255568
Position 225: 0.0006663147539353129
Position 2815: 0.0006242653276544232
Position 2777: 0.0005677836164559015
Position 709: 0.0005470628575033063
Position 256: 0.0005305325143986181
Position 297: 0.0005206541248538013
Position 1810: 0.0004019953065942826
Position 1826: 0.00023162420818638772
Position 443: 6.527629869840545e-05
Position 170: 3.5881249697316496e-07
Position 199: 7.111591540748114e-08
Position 23: 5.253273007570938e-08
Position 190: 4.078466216567702e-08
Position 118: 2.211643227260052e-08
Position 134: 1.2286135000424714e-08
Position 232: 8.451678393975983e-10
Position 111: 8.303095544982766e-10
Position 48: 1.2205423851619737e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2657: 0.9643756137438135
Position 2462: 0.6181484115334261
Position 2899: 0.45100426228160856
Position 1795: 0.3692042491631647
Position 3478: 0.3227185889498722
Position 2390: 0.3060719644558855
Position 2896: 0.25256541044783754
Position 3445: 0.1043804267712717
Position 3703: 0.09690378173266116
Position 3757: 0.09214798962215878
Position 4125: 0.09098131645079241
Position 3410: 0.06943302336953013
Position 3951: 0.05576541807091206
Position 1825: 0.05419797465814932
Position 3910: 0.02345983067399241
Position 4030: 0.021184765758795954
Position 3923: 0.018981851504938183
Position 3844: 0.017493497534681726
Position 2534: 0.0144285502366332
Position 1722: 0.012963167753185071
Position 3162: 0.012956695919421135
Position 2663: 0.005331975115465112
Position 4153: 0.0035868389135938405
Position 2715: 0.0023892190099984198
Position 3124: 0.0016858920298523624
Position 1865: 0.0015951044561508688
Position 1753: 0.0014464943971841538
Position 1133: 0.0006014392949329679
Position 1882: 0.00033537010626467266
Position 278: 0.00026314576162110635
Position 1760: 0.0002356483673597947
Position 2712: 0.00018620291818846854
Position 395: 8.838361581849506e-05
Position 291: 5.2977533626661865e-05
Position 314: 9.303458527033219e-06
Position 990: 8.133334742392645e-06
Position 1297: 5.87268095783657e-06
Position 1254: 5.616025847862968e-06
Position 1324: 4.49681962490688e-06
