Gene = ABHD11
index = 4
Annotated 5SS: [ 222  540 1306 1647 1939]
Annotated 3SS: [ 403 1131 1475 1756 2175]
SMsplice 5SS: [ 222  540 1306]
SMsplice 3SS: [ 424 1131 2221]
top_k =  100
Partition function (log Z): -0.2391434285926919

Sorted 5' Splice Sites (High to Low Probability):
Position 540: 0.9940940935395257
Position 222: 0.965657707545882
Position 1306: 0.9537802357217408
Position 1647: 0.33109239373834565
Position 1661: 0.2229158106183161
Position 1939: 0.1781349520128021
Position 1799: 0.1070025399495037
Position 970: 0.05302848248969259
Position 1132: 0.037946776042450205
Position 131: 0.02909171296853937
Position 1673: 0.022605059656145187
Position 1025: 0.015057760874748912
Position 992: 0.013700880145493565
Position 1793: 0.00822579770117129
Position 1160: 0.006220573788297601
Position 535: 0.004023441296894215
Position 1953: 0.003133946533005273
Position 1151: 0.002683884888075044
Position 923: 0.0022970756127055816
Position 65: 0.001774602388966528
Position 658: 0.0016074607543440922
Position 552: 0.0011028313152075474
Position 169: 0.0005798600027195506
Position 58: 3.302859335761886e-05
Position 226: 1.1273515835727437e-05
Position 360: 2.19414333597022e-06
Position 257: 1.3925961288415876e-07
Position 309: 4.1863277026612935e-10
Position 175: 3.4932115048814145e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 424: 0.907359468155231
Position 1131: 0.6527056360011527
Position 2221: 0.5014471328696235
Position 1756: 0.3766021300854973
Position 1475: 0.37406675658948363
Position 2272: 0.21984332765331194
Position 1089: 0.18099947096359234
Position 1021: 0.10887657061478241
Position 1560: 0.09423015186268716
Position 1506: 0.08201107500299462
Position 403: 0.07175278655340185
Position 643: 0.06655885655517607
Position 1876: 0.054846403535972414
Position 1230: 0.04946292141612165
Position 1584: 0.03712215085932891
Position 1681: 0.029374227712117885
Position 1646: 0.025244938510201965
Position 1479: 0.016937369963101228
Position 1446: 0.01598354165041554
Position 827: 0.012206675629161882
Position 794: 0.010768703656038579
Position 2175: 0.009769075437130108
Position 335: 0.007486226021567632
Position 1068: 0.00666405346775493
Position 1175: 0.0062658645696776535
Position 1215: 0.005910404223301949
Position 375: 0.004508032522079693
Position 724: 0.0037662644661336027
Position 1034: 0.003315562127486722
Position 1180: 0.00329844445888347
Position 320: 0.0027113509027573562
Position 991: 0.002462199432709034
Position 775: 0.0024305284171629287
Position 1166: 0.002368793920565635
Position 444: 0.00156844991773287
Position 1265: 0.001499249286517103
Position 484: 0.000952275056648836
Position 889: 0.0007041759448070991
Position 1400: 0.0006464537599768413
Position 1567: 0.0005188285287275568
Position 1108: 0.0003711468218460326
Position 958: 0.000154544533395273
Position 440: 2.9171664287612218e-05
Position 512: 2.364964374934723e-06
Position 527: 6.699840489022078e-07
Position 158: 4.05023341703387e-08
Position 524: 1.9422555986106e-08
Position 185: 1.5176003697031155e-08
Position 188: 1.4494803708367948e-08
