Gene = RFK
index = 1134
Annotated 5SS: [ 416 2088 5952]
Annotated 3SS: [1935 5848 6975]
SMsplice 5SS: [ 416 2088 5952]
SMsplice 3SS: [1935 5848 7997]
top_k =  100
Partition function (log Z): -3.977962596037611

Sorted 5' Splice Sites (High to Low Probability):
Position 2088: 0.9773586986913534
Position 416: 0.8847055715607898
Position 5952: 0.8555619681492891
Position 7074: 0.28887340181583604
Position 6323: 0.2797289909463338
Position 1767: 0.2241431502150073
Position 204: 0.22234625881983935
Position 3290: 0.2105449419572503
Position 6887: 0.1345773478715787
Position 5999: 0.1285041389612109
Position 139: 0.0701907849343497
Position 4434: 0.034256309670651845
Position 706: 0.02269436006999097
Position 792: 0.011921273886764642
Position 1100: 0.008040200572417985
Position 150: 0.004207341120470841
Position 2040: 0.0036794899868732626
Position 2122: 0.002544206260019298
Position 2702: 0.0020001454239357295
Position 183: 0.001864406557091938
Position 6243: 0.0006825900333359421
Position 159: 6.291767163651007e-05
Position 192: 2.9216258859716397e-05
Position 749: 2.710697080686571e-05
Position 92: 1.022366157710328e-05
Position 145: 7.282768916506306e-06
Position 180: 4.100488371982256e-06
Position 173: 1.0329069140147096e-06
Position 250: 8.413437832941036e-09
Position 257: 5.025197693336349e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5848: 0.9839056305422537
Position 1935: 0.9286434512778831
Position 7997: 0.7705600162457641
Position 6975: 0.37112652513210465
Position 288: 0.21421989046321654
Position 6514: 0.21159104226748382
Position 3127: 0.1998716553945309
Position 1608: 0.15280941986143315
Position 6140: 0.1510859739130443
Position 6240: 0.1303562368486969
Position 1628: 0.06397710164432287
Position 2008: 0.05165648703103958
Position 6536: 0.04685915858233709
Position 4342: 0.01929197342681471
Position 4196: 0.014964336243837141
Position 7144: 0.010156251582586847
Position 1604: 0.009950934851922484
Position 3180: 0.008581806498343152
Position 8162: 0.007479530656949991
Position 924: 0.004975541116697168
Position 3158: 0.0027092592882822985
Position 220: 0.002484901350180624
Position 7169: 0.0017919495153931224
Position 6069: 0.0013819980710592624
Position 2572: 0.0013085226344234397
Position 1032: 0.001169350429870403
Position 309: 0.0009133787450471439
Position 297: 0.0007507141614796133
Position 2393: 0.0007355751499454187
Position 959: 0.0006364899249477985
Position 1808: 0.0005758946488868301
Position 991: 0.0004927169148274598
Position 224: 0.0004682558492996092
Position 3844: 0.0004091363011460645
Position 2529: 0.00028868744121967086
Position 5614: 0.00016047656824607316
Position 2438: 0.00011409252495945467
Position 1764: 0.00011225583776470247
Position 367: 8.527318665397234e-07
