Gene = ATP5J2
index = 112
Annotated 5SS: [  33 6076 7015]
Annotated 3SS: [5967 6897 7805]
SMsplice 5SS: [  51 6076]
SMsplice 3SS: [5967 6897]
top_k =  100
Partition function (log Z): -4.798612552815359

Sorted 5' Splice Sites (High to Low Probability):
Position 51: 0.8238466656630429
Position 6076: 0.4942919606484641
Position 6183: 0.4526118167238933
Position 7015: 0.3589016603293727
Position 5312: 0.3264034192958312
Position 33: 0.16910379598535422
Position 6671: 0.12208888073713434
Position 3044: 0.09395434964249486
Position 578: 0.06871487238198777
Position 514: 0.04444697120041509
Position 480: 0.027766651515413875
Position 2288: 0.027141763145872744
Position 6692: 0.020406574476732383
Position 2035: 0.012985429259089324
Position 4193: 0.011595475526341473
Position 245: 0.007875209155424402
Position 475: 0.006556144176635254
Position 7247: 0.004917249477994219
Position 6307: 0.003945169754574116
Position 7617: 0.003044258737098479
Position 555: 0.0027820960602881312
Position 6097: 0.002444060311026403
Position 528: 0.0022857380499934207
Position 259: 0.00010369844046488495
Position 25: 4.6197708719182745e-05
Position 29: 1.152889637004121e-05
Position 39: 7.02883744863235e-06
Position 91: 5.520443373234083e-06
Position 98: 1.006476467656246e-06
Position 37: 3.229349464124536e-08
Position 59: 3.0899981468287634e-08
Position 73: 2.1080454267339778e-08
Position 70: 1.2127597878096013e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5967: 0.9951897359896728
Position 6897: 0.8450221156618747
Position 5029: 0.2639693224299879
Position 7805: 0.18595009934997395
Position 6413: 0.15950777722439338
Position 415: 0.14122849600295298
Position 7517: 0.13021573456669666
Position 2894: 0.06668831837805814
Position 5126: 0.0633623059709285
Position 6327: 0.03634800415158353
Position 7150: 0.033626649101662215
Position 7665: 0.0289783782032741
Position 7775: 0.025734299564181204
Position 2944: 0.02178745838901123
Position 7283: 0.014420425554000516
Position 2090: 0.014239380026751949
Position 4099: 0.011595475526341473
Position 2180: 0.008569347971230639
Position 1951: 0.007445291925264938
Position 388: 0.007339625480460883
Position 1956: 0.005540137333824386
Position 153: 0.004952045913742448
Position 2828: 0.004621639757293247
Position 7315: 0.003961907855331956
Position 2122: 0.003540442103537126
Position 6254: 0.0016440128743858175
Position 2808: 0.0008569331181322224
Position 6183: 0.0008084092406721542
Position 2162: 0.0007925930443530392
Position 504: 0.0003483371471667411
Position 6163: 5.896021052579472e-07
