Gene = SCNM1
index = 1230
Annotated 5SS: [ 162  500  981 1177 1373 2297]
Annotated 3SS: [ 428  891 1078 1283 2101 2943]
SMsplice 5SS: [ 162  500  981 1177 1373 2297]
SMsplice 3SS: [ 428  891 1078 1283 2151 2943]
top_k =  100
Partition function (log Z): 10.341271134105453

Sorted 5' Splice Sites (High to Low Probability):
Position 981: 0.9932494025581383
Position 500: 0.9926661107752228
Position 2297: 0.9899605025326769
Position 1177: 0.9873713928064136
Position 1373: 0.647879209607568
Position 162: 0.5833281951483703
Position 211: 0.3300759316176963
Position 1395: 0.19993762219850883
Position 168: 0.07125291190882772
Position 2978: 0.03176253183288077
Position 751: 0.01799927428508643
Position 2644: 0.014259929642172238
Position 819: 0.004489107899424214
Position 2301: 0.004163642596765093
Position 2602: 0.003026055384990931
Position 538: 0.0027982455175510138
Position 1195: 0.001887075002089581
Position 2876: 0.00185979630825909
Position 1559: 0.0015645253422419461
Position 255: 0.0011303183833687456
Position 2874: 0.0011211901706574563
Position 108: 0.0011013875705532371
Position 923: 0.0007148096976873153
Position 985: 0.0005140151364394413
Position 330: 0.0003423632433366328
Position 287: 0.00028385312317579534
Position 48: 0.0002472060205631835
Position 153: 0.000215419842343142
Position 1775: 0.000200019496995122
Position 1441: 0.00019373625010826284
Position 1650: 0.00019318930810510815
Position 794: 0.0001445100309244209
Position 305: 0.00010271558856429638
Position 789: 7.08745945416725e-05
Position 290: 3.924098144984756e-05
Position 197: 2.1987510854063758e-05
Position 105: 1.899907522316909e-05
Position 142: 1.1352882559148122e-05
Position 113: 4.977695791938612e-06
Position 61: 3.4614207931163713e-06
Position 318: 1.209240387271608e-06
Position 31: 5.180078827134681e-07
Position 285: 4.924819823131552e-07
Position 227: 3.538833117531711e-07
Position 584: 1.0316083126864165e-07
Position 727: 2.565553125778891e-08
Position 767: 2.3016226333154974e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1078: 0.9891572931568385
Position 891: 0.9790571964152925
Position 428: 0.9675941650688618
Position 1283: 0.8232782455985092
Position 2943: 0.6616298370859299
Position 2151: 0.37369312833679325
Position 2082: 0.24402442787418124
Position 2210: 0.22230342541590042
Position 2386: 0.17841518169658305
Position 2101: 0.15409641923678094
Position 2412: 0.07020588483487321
Position 3852: 0.04813814608711324
Position 2780: 0.036879743613147935
Position 577: 0.023023887211002993
Position 328: 0.015990209959312884
Position 3130: 0.01070628018163967
Position 1086: 0.009090918873956435
Position 1301: 0.00832539738389169
Position 2786: 0.007319848269959813
Position 4137: 0.007100846820150768
Position 3227: 0.0069439697416445985
Position 716: 0.005770439746519316
Position 620: 0.004898531242289142
Position 2960: 0.004800524037928849
Position 3969: 0.004179926982167435
Position 1319: 0.003643057138248418
Position 2706: 0.0035598302336458335
Position 1333: 0.003151757947002258
Position 3107: 0.003071651706978307
Position 3820: 0.002409126207501428
Position 3545: 0.0019438232250463881
Position 1351: 0.0019036679182389345
Position 962: 0.0016501029669531472
Position 2392: 0.0015749089932074313
Position 3223: 0.0010608840569652782
Position 2903: 0.000962044135256754
Position 1985: 0.0008495754064204921
Position 602: 0.0007190409698327686
Position 645: 0.0003621640370180786
Position 583: 0.00033877614143014054
Position 812: 0.0003306880340450425
Position 834: 0.0003167898390241739
Position 1541: 0.0002662118791215312
Position 751: 0.00024161108166813553
Position 2857: 0.00019905843737424406
Position 453: 0.00015748129678226834
Position 1104: 0.00013011044711038605
Position 1676: 0.00012699692597869882
Position 260: 7.961573130569752e-05
Position 785: 7.692753861789019e-05
Position 433: 7.268733369045891e-05
Position 804: 6.486929206186259e-05
Position 1101: 5.586072066357084e-05
Position 1321: 3.814004027983167e-05
Position 721: 3.576744125015804e-05
Position 2806: 3.261276527249359e-05
Position 1941: 2.7939491909707257e-05
Position 724: 2.4228386413517224e-05
Position 468: 2.3587918409587736e-05
Position 1107: 2.1493300577947585e-05
Position 436: 1.727210909789126e-05
Position 457: 1.3379492456747276e-05
Position 1945: 1.0957006020821505e-05
Position 2550: 7.077169409287531e-06
Position 2485: 6.5694186001603136e-06
Position 657: 5.010489677184e-06
Position 1143: 2.5181151316514272e-06
Position 1367: 2.7690459484340804e-08
Position 470: 1.8709807666197585e-08
Position 122: 9.496400243824773e-09
Position 263: 5.3622364695153285e-09
Position 210: 3.0865629363166636e-09
Position 280: 2.3117181615439798e-09
Position 271: 1.323339364972985e-09
Position 124: 3.528229254379201e-10
Position 129: 2.7677408066553747e-10
Position 166: 9.952509157018266e-11
Position 162: 4.9966169793991323e-11
Position 197: 1.067039485918718e-11
Position 132: 7.824384112747014e-12
