Gene = DALRD3
index = 426
Annotated 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279 5448]
Annotated 3SS: [2932 3381 3737 3894 4403 4577 4739 4910 5164 5378 5543]
SMsplice 5SS: [ 406 3229 3639 3818 4024 4478 4640 4823 5094 5279]
SMsplice 3SS: [3037 3560 3737 3894 4403 4577 4710 4891 5164 5543]
top_k =  100
Partition function (log Z): 11.34442042496869

Sorted 5' Splice Sites (High to Low Probability):
Position 4823: 0.9890762701962307
Position 4024: 0.9867418457660507
Position 406: 0.9796289246344383
Position 3818: 0.976486303840215
Position 5279: 0.8612673833179115
Position 4478: 0.8550908555921392
Position 3229: 0.8381406375159576
Position 5094: 0.8064208204775348
Position 3639: 0.7895555558647216
Position 4640: 0.5238266674228096
Position 2852: 0.4439468452551838
Position 5448: 0.19161067527179662
Position 5035: 0.11722410483470579
Position 4622: 0.04490262251293861
Position 4594: 0.03796638884430381
Position 5433: 0.02779636032667002
Position 4515: 0.021396708664866315
Position 827: 0.017422088047017188
Position 199: 0.014527596771547595
Position 64: 0.01421626057844274
Position 4482: 0.014155676575816109
Position 3018: 0.009225552386199529
Position 3837: 0.00828503051129602
Position 3274: 0.007334141796718368
Position 5058: 0.00695963810840316
Position 2537: 0.005518972188693575
Position 3180: 0.0050524875514987265
Position 734: 0.00471713282521706
Position 2858: 0.0038042972143933983
Position 2382: 0.003785408066257363
Position 5264: 0.0035445079711484448
Position 658: 0.002882913914129736
Position 4028: 0.0010968862963795286
Position 3385: 0.0009999579906790892
Position 4469: 0.0006085223417825231
Position 3841: 0.0001969167643731034
Position 188: 0.00018524278500875647
Position 211: 8.794533493787638e-05
Position 61: 4.5156000408751876e-05
Position 4671: 3.120745783503676e-05
Position 138: 2.411460919275807e-05
Position 4682: 1.721176411329797e-05
Position 1250: 1.7039420557125184e-05
Position 1948: 1.5660761381829897e-05
Position 50: 1.4462720119428363e-05
Position 68: 1.148464035722545e-05
Position 582: 1.0527836056515407e-05
Position 841: 1.044196501594798e-05
Position 190: 5.589781666425237e-06
Position 359: 4.166879768059123e-06
Position 3185: 2.3749339836224515e-06
Position 82: 2.138792760710853e-06
Position 92: 1.3824022898683818e-06
Position 102: 1.3335198445395882e-06
Position 305: 5.7359274778589785e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3737: 0.983669883074839
Position 3894: 0.9310956855142611
Position 4403: 0.877932139101475
Position 4891: 0.8301883023434478
Position 4710: 0.8253937863135148
Position 5543: 0.7327821772961122
Position 4577: 0.6656981308690603
Position 5164: 0.5630973682573928
Position 3037: 0.49750818860686874
Position 3560: 0.4438456691216931
Position 5190: 0.40116491121005265
Position 5378: 0.36401798285284925
Position 2750: 0.3272024913792838
Position 2932: 0.2858704769454246
Position 3381: 0.21529898962148716
Position 3439: 0.1327107066881348
Position 4910: 0.11266170640004386
Position 4739: 0.09013561903345504
Position 2971: 0.07637652863206382
Position 2615: 0.05405692794636071
Position 2770: 0.04618992848686624
Position 3947: 0.04080690263554783
Position 4406: 0.015756227178856507
Position 499: 0.014832973124412273
Position 2830: 0.01330500553069649
Position 291: 0.010938427274102856
Position 3709: 0.009916444821192185
Position 2300: 0.006661899128729231
Position 2619: 0.006472865496515026
Position 5570: 0.005644140488224005
Position 3907: 0.005462564357904084
Position 4348: 0.004506089590552779
Position 4434: 0.003918492633820753
Position 4540: 0.0029842765198570854
Position 4933: 0.0029784310384040414
Position 2432: 0.0026424811262217036
Position 704: 0.0024442725693966374
Position 5065: 0.002288470421642822
Position 589: 0.0018747483667969347
Position 726: 0.001369888365546686
Position 674: 0.0010066497665176316
Position 552: 0.0005312505884652269
Position 2506: 0.0005239236298546729
Position 299: 0.0003855906078364042
Position 3919: 0.0002986471397649615
Position 3993: 0.0002570040588904035
Position 4593: 0.0002460174344386968
Position 4431: 0.00020076921492428573
Position 4170: 0.00017383383348729624
Position 4293: 0.00012651780288383787
Position 714: 0.00010617712827177447
Position 156: 9.875281528602964e-05
Position 317: 9.692289753774213e-05
Position 576: 6.50269634686287e-05
Position 264: 5.202627401071503e-05
Position 1815: 1.5660761381829894e-05
Position 1118: 8.960048452374824e-06
Position 997: 4.276726037083813e-06
Position 4214: 2.3184650822752704e-07
