Gene = MUTYH
index = 900
Annotated 5SS: [ 170 5998 6976 7104 7292 7471 7626 7815 7998 8223 8366 8728 8969 9207
 9873]
Annotated 3SS: [ 5876  6793  7063  7217  7428  7553  7700  7899  8077  8301  8538  8831
  9053  9830 10950]
SMsplice 5SS: [ 170 1882 5998 6976 7292 7626 7998 8223 8366 8969 9873]
SMsplice 3SS: [ 1731  5876  6890  7217  7553  7899  8077  8301  8831  9830 10950]
top_k =  100
Partition function (log Z): 6.990581291140443

Sorted 5' Splice Sites (High to Low Probability):
Position 8969: 0.9987719462822731
Position 5998: 0.9929314384826977
Position 7626: 0.9762956480395975
Position 7998: 0.9002681795297092
Position 6976: 0.8575552453742522
Position 170: 0.8210077855773726
Position 1882: 0.6441004327385957
Position 9873: 0.6110339937365564
Position 8223: 0.5994794070983768
Position 8366: 0.46713927201728656
Position 7292: 0.4614493681370661
Position 8728: 0.4161698480926465
Position 5562: 0.262569786243831
Position 7104: 0.2541803486846301
Position 7471: 0.24313704189470767
Position 9145: 0.22862152783945527
Position 7815: 0.1436536088936049
Position 413: 0.13284908030791087
Position 7172: 0.09447056337481581
Position 8445: 0.08306404021343501
Position 10079: 0.048738553894548724
Position 7356: 0.041252142477158346
Position 186: 0.03934441251301467
Position 10659: 0.03056024212954849
Position 4883: 0.025610776350282773
Position 7182: 0.019090639374286428
Position 7645: 0.0188645594143003
Position 166: 0.015922318443436587
Position 7488: 0.013401477864235192
Position 8011: 0.01007524766775822
Position 7324: 0.007057444721924673
Position 490: 0.00637044523457769
Position 533: 0.005090160683533259
Position 1862: 0.004912739795349104
Position 1509: 0.0037203675648366497
Position 622: 0.0033040011613656595
Position 1373: 0.0026494129455280507
Position 146: 0.001978663010612022
Position 727: 0.0017940017573190145
Position 710: 0.0016156385203583725
Position 831: 0.00133286236128616
Position 8973: 0.0005918459171381305
Position 203: 3.6590054400122726e-05
Position 279: 2.9339885346862386e-05
Position 162: 1.9178565973371124e-05
Position 190: 1.1480247704216735e-05
Position 124: 5.904120176164277e-06
Position 159: 2.811249580534252e-06
Position 253: 1.5626089047362857e-06
Position 242: 1.0649896336480706e-06
Position 229: 6.832681932539872e-07
Position 264: 4.54676071234376e-07
Position 85: 2.7020793862439216e-07
Position 118: 1.6867328838991285e-07
Position 212: 3.073480033064592e-08
Position 375: 2.7266479410315447e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7553: 0.9981285876758471
Position 5876: 0.9929314384826979
Position 8831: 0.9915743526487176
Position 7899: 0.8618799139359391
Position 9830: 0.7316700344163534
Position 7217: 0.7093518704019939
Position 10950: 0.6869628432692614
Position 8077: 0.6366575271108674
Position 1731: 0.6261849256317451
Position 8301: 0.5306468264452302
Position 7063: 0.39926059251273266
Position 6890: 0.38192460406100837
Position 8538: 0.3653503933315717
Position 9053: 0.3452968555065221
Position 5420: 0.26256978624383104
Position 6892: 0.24969524521006786
Position 6826: 0.16739920591476726
Position 7700: 0.12989852535745683
Position 6823: 0.05468630164116194
Position 10166: 0.04142101803653439
Position 10535: 0.03545932197820023
Position 9975: 0.03246917376094022
Position 7867: 0.03072223697013922
Position 6770: 0.022866680060740403
Position 344: 0.02280995929495025
Position 10032: 0.019554846893100757
Position 8515: 0.016772621958985545
Position 1748: 0.016085820270028747
Position 7872: 0.015468183711559617
Position 4581: 0.013235696098405105
Position 4607: 0.012375080251877665
Position 10985: 0.010932085928814648
Position 7737: 0.00882183953133813
Position 8843: 0.007789439550693214
Position 7428: 0.007257215619142281
Position 1823: 0.006742426632170747
Position 10162: 0.006713112237318068
Position 8678: 0.006640785668165063
Position 269: 0.005177244237260941
Position 9080: 0.004965510904407408
Position 7740: 0.004246774910527939
Position 8168: 0.0030237735813467967
Position 1243: 0.002967669045973484
Position 8085: 0.002085318252275224
Position 9910: 0.0019009055347289313
Position 477: 0.0016111806264725473
Position 7852: 0.0014586586420903254
Position 9144: 0.0014508334753551295
Position 1270: 0.001238529142613706
Position 1363: 0.00121238458602516
Position 1316: 0.0009511977357523512
Position 8058: 0.0008977751206975141
Position 7814: 0.0008252255641480148
Position 8061: 0.0006373996799910406
Position 527: 0.0005995049331074745
Position 298: 0.0004608276049805287
Position 9605: 0.0001577756585722623
Position 294: 6.0219422505374776e-05
