Gene = ANAPC2
index = 79
Annotated 5SS: [  122  1057  2314  3625  4866  5413  6857  7750  8086  8357 12830 13301]
Annotated 3SS: [  433  2180  3449  4745  5294  6674  7607  8009  8152 12699 13064 13382]
SMsplice 5SS: [  122  2314  4866  5413  7750  8086  8259 12830 13301]
SMsplice 3SS: [ 2241  4745  5294  7607  7952  8152 12699 13064 13382]
top_k =  100
Partition function (log Z): 15.124885057929516

Sorted 5' Splice Sites (High to Low Probability):
Position 12830: 0.9959695944070497
Position 7750: 0.9951705260071371
Position 8086: 0.9825433377042779
Position 4866: 0.9336415767562816
Position 13301: 0.8743359935245585
Position 122: 0.8730449389255363
Position 8259: 0.8316894809372617
Position 5413: 0.8028925023784005
Position 2314: 0.7909154383707904
Position 2589: 0.45973531267564427
Position 3625: 0.4097097221424521
Position 548: 0.2424852952008039
Position 2300: 0.20904780432716186
Position 8357: 0.16831051906273845
Position 4456: 0.16804943809847403
Position 12535: 0.14898813027607616
Position 3647: 0.11589150882071043
Position 538: 0.11324251977301175
Position 5075: 0.09713889217343392
Position 13533: 0.08499552103646284
Position 83: 0.07447495578204329
Position 13152: 0.06368669649855788
Position 1274: 0.05284383262688489
Position 170: 0.03161130946401191
Position 13161: 0.027868103722749626
Position 1144: 0.02477296234538612
Position 2551: 0.022685662206573573
Position 497: 0.020165388229322186
Position 6857: 0.019516260349897396
Position 13641: 0.01637438575087699
Position 1460: 0.01226726375182686
Position 9554: 0.011460094578517599
Position 1466: 0.011312189245180482
Position 2049: 0.010955899230804889
Position 5388: 0.009683903811233104
Position 13132: 0.008273550615066856
Position 6490: 0.005721617870647102
Position 3070: 0.005515823206374435
Position 12883: 0.003831928772578549
Position 3361: 0.0030216240377193317
Position 3325: 0.0020563427440724934
Position 64: 0.0016138649270445579
Position 1057: 0.0015778304795928822
Position 7729: 0.0011035946945657197
Position 311: 0.0006771560869387567
Position 98: 0.0005339216100353575
Position 198: 0.0005270072559997717
Position 7693: 0.0005202113097223431
Position 7655: 0.0002862992065359812
Position 1220: 0.00024250390726671223
Position 12802: 0.00018228285930709456
Position 8069: 0.0001577515956662054
Position 8074: 8.680897627587195e-05
Position 158: 2.6670132342820507e-05
Position 61: 5.855757275504579e-06
Position 17: 1.5327447920512559e-06
Position 341: 1.3204531889411342e-06
Position 23: 8.604278770187982e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8152: 0.9862581120898455
Position 4745: 0.9576364313087108
Position 7607: 0.9299633551252429
Position 2241: 0.8962928523526109
Position 5294: 0.8018135657257974
Position 7952: 0.7207665427793618
Position 13064: 0.6669302569922051
Position 12699: 0.6200556100780834
Position 13382: 0.5887089421954665
Position 3425: 0.3946202950394559
Position 12632: 0.379928195960852
Position 433: 0.3576346059948009
Position 13403: 0.31787756182216426
Position 2492: 0.24250759889617352
Position 13239: 0.216551857757495
Position 8009: 0.17630534841471424
Position 4389: 0.1680494380984741
Position 2531: 0.15789910088946518
Position 12367: 0.14898813027607616
Position 3449: 0.08443158085006584
Position 7993: 0.0829981610680346
Position 4969: 0.07314403762100558
Position 13195: 0.0718043162385914
Position 2463: 0.06852570250247347
Position 13725: 0.06710218454166918
Position 13147: 0.06625490902823697
Position 7569: 0.06450566106462517
Position 2180: 0.05617823910811953
Position 2186: 0.047505846371138645
Position 3494: 0.04654935507364097
Position 1123: 0.04406997033359509
Position 13626: 0.03857258542883581
Position 6656: 0.019516260349897396
Position 1302: 0.016941717501879755
Position 13505: 0.015952679703686256
Position 13150: 0.013863554167364085
Position 8124: 0.013741887910153537
Position 967: 0.011485745136148875
Position 9378: 0.011460094578517599
Position 450: 0.011291881004731856
Position 5341: 0.010762840463836082
Position 2391: 0.01039954065925574
Position 275: 0.006966946137464297
Position 1305: 0.006637735495127572
Position 1852: 0.006260726503385446
Position 6388: 0.005721617870647102
Position 13640: 0.0056932395793595075
Position 1769: 0.004695172727419443
Position 2874: 0.003869740017524501
Position 3190: 0.0038242523020542265
Position 1164: 0.002835991409549535
Position 983: 0.0027865067580687066
Position 7647: 0.0026116150280933712
Position 7909: 0.0024709515832677157
Position 13685: 0.0024111830942122677
Position 2465: 0.0023578520067055685
Position 12963: 0.0020862793388218078
Position 13068: 0.001260588609255379
Position 3294: 0.0012537144797375934
Position 2882: 0.0009693624632592323
Position 1247: 0.0007733682910816448
Position 2547: 0.0007174847942269315
Position 3017: 0.0006767207255907032
Position 13041: 0.0004641126509082617
Position 8013: 0.0001735921469573368
Position 7817: 7.330228388395085e-05
Position 807: 1.6472805114436509e-06
Position 298: 1.1669298545089549e-06
Position 874: 1.1224684554868274e-06
