Gene = GFM2
index = 587
Annotated 5SS: [  434  3692  6470  8003  8523 16004 16793 19680 21267 21694 25843 27383
 28870 29054 30576 34350 37112 41431 41732 44993]
Annotated 3SS: [ 3604  6384  7944  8424 15877 16703 19590 21205 21513 25761 27233 28728
 28953 30385 34272 36972 41244 41615 44809 45587]
SMsplice 5SS: [  434  3692  6470  8523 16004 16793 19680 20009 25843 28870 29054 34143
 34350 36770 37112 37362 41431 41732 44993]
SMsplice 3SS: [ 3604  6384  8424 15877 16703 19590 19789 25761 28728 28953 33998 34272
 36595 36972 37258 41244 41615 44809 45642]
top_k =  100
Partition function (log Z): 12.942492288094241

Sorted 5' Splice Sites (High to Low Probability):
Position 8523: 0.9999999999999947
Position 16793: 0.9999999999999947
Position 37362: 0.9978351555975647
Position 28870: 0.9974189636187959
Position 19680: 0.9943625486235783
Position 25843: 0.9875975977204468
Position 29054: 0.9569603118189206
Position 37112: 0.9471726024017866
Position 3692: 0.9433482317357061
Position 6470: 0.8967728582791636
Position 41732: 0.8951881140444723
Position 41431: 0.8948773215100604
Position 36770: 0.8815989437022598
Position 44993: 0.8151960695959587
Position 34350: 0.7876140413133003
Position 434: 0.6985690579553024
Position 21267: 0.550632261659366
Position 20009: 0.45760973263342547
Position 30576: 0.4459012725792043
Position 34143: 0.3864496874043814
Position 34354: 0.2123859586866964
Position 19986: 0.1516552243923449
Position 233: 0.14788620311567036
Position 42043: 0.1270123958020262
Position 33312: 0.11700855683331232
Position 28548: 0.11359224525967407
Position 20107: 0.10829114233755102
Position 27383: 0.09800921045046176
Position 8003: 0.09763371100861294
Position 6164: 0.0962819422617969
Position 26297: 0.09584860666614724
Position 42495: 0.09356215016718174
Position 41765: 0.09299506238722631
Position 26436: 0.09295410996485377
Position 760: 0.08312197340551304
Position 2086: 0.07128214030367994
Position 255: 0.07088727658890298
Position 2013: 0.06412396197637986
Position 21694: 0.06381176263824284
Position 4574: 0.0623621385958371
Position 273: 0.061242464250586
Position 6975: 0.055384380904867525
Position 872: 0.053913221314527415
Position 398: 0.04750797101160463
Position 6699: 0.04338867051378484
Position 41450: 0.03085259548491119
Position 8057: 0.02342206466809357
Position 45769: 0.021216687405836303
Position 29108: 0.019689294487990092
Position 6736: 0.015994839707021452
Position 6970: 0.01555289863456153
Position 579: 0.014431792455205622
Position 25959: 0.012402402279549743
Position 29022: 0.011286977830264597
Position 7032: 0.010329886995166423
Position 1997: 0.010217160739423638
Position 39033: 0.009795189938358637
Position 29804: 0.009780981135746668
Position 2337: 0.008668438906284442
Position 3175: 0.008023658535075088
Position 38105: 0.00791996134450278
Position 37119: 0.006161470554831943
Position 39110: 0.005444046826326407
Position 37658: 0.004135425821812569
Position 30671: 0.0030653680867739207
Position 37099: 0.001607504320742898
Position 166: 0.0014501403822588463
Position 44997: 0.0010655199045871788
Position 39003: 0.0008808432776027349
Position 12: 0.0003779331712688632
Position 247: 0.0002244220700079917
Position 48: 0.00019841655414284864
Position 73: 0.00019285858728877405
Position 142: 0.0001185890853140074
Position 37466: 3.126661584916962e-05
Position 29287: 2.668830751387313e-05
Position 208: 1.4372460525804198e-05
Position 438: 3.200259920197462e-06
Position 249: 1.2711600894640573e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 25761: 0.999999999999996
Position 8424: 0.9999999999999959
Position 34272: 0.9999999999999957
Position 16703: 0.9999999999999947
Position 28728: 0.9974204450834
Position 19590: 0.9943625486235783
Position 28953: 0.98617695000063
Position 41615: 0.9733164835879289
Position 3604: 0.9433482317357064
Position 41244: 0.9191714215219744
Position 37258: 0.9147713657609731
Position 6384: 0.9016224782534134
Position 36595: 0.8815989437022604
Position 36972: 0.6920690969946182
Position 44809: 0.6861553431058286
Position 19789: 0.6264507795519803
Position 21205: 0.5506322616593653
Position 30385: 0.40857560843301716
Position 33998: 0.38644968740438157
Position 45642: 0.3730677377187064
Position 37068: 0.2628724802827431
Position 44900: 0.20477378281077518
Position 45587: 0.17029418610501426
Position 45329: 0.15170200496632386
Position 7944: 0.1210557756767066
Position 26194: 0.118061199355628
Position 28417: 0.11359224525967387
Position 41901: 0.10667013199296317
Position 27233: 0.09800921045046176
Position 42377: 0.09422400729410352
Position 19978: 0.08972682664487977
Position 6886: 0.08126716653459559
Position 1939: 0.07822629947011499
Position 33157: 0.07186893619513746
Position 37277: 0.0699072048284753
