Gene = POLD2
index = 1050
Annotated 5SS: [ 330 1227 1675 5566 5890 6376 6692 7079 7394 7743 8214]
Annotated 3SS: [1048 1312 5443 5765 6260 6492 6997 7235 7614 8111 8562]
SMsplice 5SS: [ 622 1675 5566 5890 6376 6692 7079 7394 7706 8214]
SMsplice 3SS: [1509 5443 5765 6260 6492 6997 7235 7614 8111 8562]
top_k =  100
Partition function (log Z): 10.171956766291547

Sorted 5' Splice Sites (High to Low Probability):
Position 1675: 0.9828642237088473
Position 7394: 0.9796035296767593
Position 8214: 0.9458555023076939
Position 6692: 0.9388388720992658
Position 6376: 0.7993555099092883
Position 5890: 0.7837442143861139
Position 7079: 0.7759930905055143
Position 5566: 0.7482975918436472
Position 7706: 0.5295949772861105
Position 622: 0.47732843082686
Position 7743: 0.4072698856312213
Position 330: 0.29177519113265543
Position 2050: 0.15708292386983116
Position 699: 0.1478299405677365
Position 5925: 0.145900769150589
Position 6413: 0.13652466344132905
Position 5554: 0.06748044336721437
Position 743: 0.06208998975154287
Position 7640: 0.028372618771643217
Position 6744: 0.028089302093046605
Position 6146: 0.02566168292820352
Position 7984: 0.02409045618920135
Position 5912: 0.023556309213113885
Position 5943: 0.023411793810007242
Position 7103: 0.01415435031766159
Position 7963: 0.014130068169915895
Position 6795: 0.014081178491332605
Position 2361: 0.013181785708731387
Position 5959: 0.009193940142468437
Position 1976: 0.009146630430085598
Position 4432: 0.008416869303165585
Position 71: 0.006623587494158201
Position 176: 0.0058398991131998895
Position 718: 0.005497808874299977
Position 252: 0.005343357592341955
Position 6575: 0.0036060063229514097
Position 6873: 0.00251048665722994
Position 6774: 0.001743063891291188
Position 6623: 0.0012484159164714926
Position 6769: 0.0009109816037706574
Position 1227: 0.00074887978824614
Position 7043: 0.000703219537339752
Position 6929: 0.000628191908742203
Position 6799: 0.0005852792682188936
Position 6632: 0.000557887074774173
Position 347: 0.0004184566774303792
Position 250: 0.00036189731994922073
Position 336: 0.0003578882137663031
Position 6287: 0.0002977553374914563
Position 408: 0.00026196603352160734
Position 67: 0.0002198111491501202
Position 371: 0.0001317566609846793
Position 5883: 0.00013154466282037943
Position 5916: 0.0001262876118908901
Position 241: 0.00010967971795142519
Position 334: 6.492084167833432e-05
Position 22: 3.0801580327263565e-05
Position 263: 2.2268508773578054e-05
Position 210: 2.1807680139134496e-05
Position 874: 1.1443129413613988e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 6492: 0.989333205711288
Position 5765: 0.9787434767544546
Position 7235: 0.96525320634999
Position 7614: 0.9180935198434221
Position 8111: 0.9085757280883126
Position 6260: 0.854671720131746
Position 5443: 0.8157780352108617
Position 8562: 0.798721745383574
Position 6997: 0.7808183509591478
Position 1509: 0.4767984315075882
Position 1398: 0.25355060180326394
Position 1469: 0.161639818247643
Position 8501: 0.07844933290776337
Position 1539: 0.06431056461879432
Position 8153: 0.05626329498379991
Position 1966: 0.05331480966275072
Position 6238: 0.05224038374127158
Position 1961: 0.05160905305733857
Position 7839: 0.037501528739632736
Position 8608: 0.030500907259676576
Position 7662: 0.028064235662817804
Position 1867: 0.02781918909146436
Position 8350: 0.026612189662285037
Position 6103: 0.020368654380444873
Position 6346: 0.018945925749205964
Position 1994: 0.017222156014736197
Position 1312: 0.01658298033583718
Position 1810: 0.016202109173831147
Position 8537: 0.016167423659710575
Position 7631: 0.013818853271069518
Position 8517: 0.01310912288912986
Position 450: 0.010454757055707586
Position 7301: 0.009999536281019033
Position 6925: 0.009173233735587422
Position 4334: 0.008416869303165571
Position 2244: 0.00719150968745488
Position 2181: 0.005990276021276511
Position 6371: 0.005960653437883871
Position 5738: 0.0055319709113080115
Position 8332: 0.0042339830862582
Position 8780: 0.0038574360440701205
Position 6021: 0.003719293472026132
Position 5783: 0.003528670380891552
Position 7539: 0.0030289396958604873
Position 6018: 0.002759502257491058
Position 6763: 0.00252158373284734
Position 7298: 0.0022675022300994545
Position 8060: 0.0022248963137183005
Position 514: 0.0021602375603595636
Position 7665: 0.002040316477914994
Position 8513: 0.0016857254644472258
Position 7918: 0.0016481765373162608
Position 6856: 0.0016213182370796344
Position 6349: 0.0014343439337172253
Position 8618: 0.001411601628246436
Position 8644: 0.0013387882323156175
Position 483: 0.00132169910385342
Position 6794: 0.001159670465517189
Position 7585: 0.0006054073591333179
Position 8800: 0.0005563383359842362
Position 8190: 0.00043474938864951156
Position 7263: 0.00041216483408493287
Position 1225: 0.0003860363416799339
Position 7946: 0.0003615187450334578
Position 7242: 0.00029491616953569163
Position 987: 0.0002733858013230748
Position 6559: 0.00026401581314519206
Position 1003: 0.00023992943467873861
Position 1048: 0.0001582683924147238
Position 7352: 0.00013923652523587635
Position 1044: 7.729615982960268e-05
Position 1822: 6.223729979568054e-05
Position 7541: 2.455265786334805e-06
Position 6472: 7.811131343397557e-07
Position 7373: 3.020793913578229e-07
