Gene = FANCD2OS
index = 539
Annotated 5SS: [ 217 4034]
Annotated 3SS: [ 3448 26699]
SMsplice 5SS: [217]
SMsplice 3SS: [3448]
top_k =  100
Partition function (log Z): -17.481671407013458

Sorted 5' Splice Sites (High to Low Probability):
Position 217: 0.9712524312084065
Position 3658: 0.22795957805527373
Position 1791: 0.03905190587352636
Position 1578: 0.012702029367366363
Position 3209: 0.010090272886858742
Position 713: 0.008874322227796608
Position 171: 0.005013011156179665
Position 339: 0.003847526678079039
Position 4197: 0.0033545251303328
Position 745: 0.002611583258177497
Position 1966: 0.0026005262807103947
Position 4782: 0.0025207697162136318
Position 425: 0.002506917708787398
Position 2112: 0.0018667962840281014
Position 1401: 0.001790251365532654
Position 3148: 0.0016922512676965857
Position 384: 0.0013812132570395713
Position 24: 0.0012393391799241345
Position 1651: 0.0012215853084676558
Position 296: 0.0010503433369782743
Position 1286: 0.0009839522406240452
Position 3619: 0.000886424431282513
Position 8: 0.0008753568831924812
Position 2109: 0.0007490851694502004
Position 1645: 0.0007408657659137938
Position 343: 0.0005345382838231828
Position 3718: 0.0002992982590490411
Position 3585: 0.00014063969489957955
Position 62: 4.0471002332356665e-05
Position 1088: 3.754200664571302e-05
Position 868: 2.582559743711608e-05
Position 260: 1.7249244053466493e-05
Position 38: 6.0080985766084475e-06
Position 255: 4.249079325871758e-06
Position 395: 5.021861353836399e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3448: 0.864002865776832
Position 13340: 0.12963414295588332
Position 13084: 0.0685972150525105
Position 8058: 0.04651257492351971
Position 1329: 0.04217155161162023
Position 9134: 0.031107468135005662
Position 12635: 0.02616394925811298
Position 3064: 0.012934623488754795
Position 4663: 0.012127598071180504
Position 4114: 0.01098903611619826
Position 1668: 0.0063547192159062425
Position 1935: 0.006169830209734863
Position 1693: 0.005929231765852825
Position 1604: 0.0055468325053443564
Position 5391: 0.0054682457568156935
Position 9094: 0.004626697934453194
Position 8975: 0.004529070966730507
Position 617: 0.003054273577759437
Position 4117: 0.0028573011342230307
Position 1170: 0.002293694682848615
Position 4856: 0.0022687524980660213
Position 543: 0.001978581021791877
Position 1898: 0.0018750264543827642
Position 1577: 0.0015036862362615203
Position 1726: 0.001253649483774488
Position 1354: 0.0012150393213816821
Position 620: 0.0010185148661005516
Position 3978: 0.0009398266513751878
Position 3463: 0.0007449090287617743
Position 529: 0.0007051504244956687
Position 3770: 0.0006968654138232697
Position 4160: 0.0006622474476372836
Position 3848: 0.0006156637093150759
Position 142: 0.0005152836717308628
Position 1014: 0.0003504482627717709
Position 483: 0.0003089523407614649
Position 2483: 0.00023389765805067268
Position 1563: 5.572788485816699e-06
Position 569: 3.857479379816774e-06
Position 679: 2.339592491309715e-06
