Gene = ALG14
index = 71
Annotated 5SS: [  183  8080 45817]
Annotated 3SS: [ 7927 45684 89638]
SMsplice 5SS: [  183  8080 39895 45817 71888 80692 81034]
SMsplice 3SS: [ 7927 39783 45684 71744 80594 80925 92996]
top_k =  100
Partition function (log Z): -46.340681998534485

Sorted 5' Splice Sites (High to Low Probability):
Position 8080: 0.9533265004930361
Position 183: 0.9178329836993461
Position 690: 0.13419483993190773
Position 4899: 0.04627866821433285
Position 12146: 0.022041167908034225
Position 12988: 0.01566229208238608
Position 260: 0.0009412445526808451
Position 341: 0.0009044095235016003
Position 215: 0.0003121384890547313
Position 388: 0.00019181463059355923
Position 52: 0.00014214691058552233
Position 50: 0.00010306911115392208
Position 372: 7.53879824259929e-05
Position 116: 6.452452257043982e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 7927: 0.5302100836569587
Position 7906: 0.43318219292385923
Position 16309: 0.24212628586318163
Position 13554: 0.22173613386349322
Position 15061: 0.07346709248507205
Position 4762: 0.04950281454447003
Position 16305: 0.04573351098966868
Position 9134: 0.044439166631896815
Position 11764: 0.040455141645439105
Position 12833: 0.03903314818460154
Position 15030: 0.03584553839738882
Position 521: 0.03528691305814002
Position 15114: 0.03190564619328922
Position 11467: 0.029246131259800495
Position 11862: 0.028832541653016654
Position 15552: 0.026350366866586303
Position 14663: 0.023740676250126082
Position 12236: 0.021224358182144486
Position 13264: 0.02041915917912513
Position 8164: 0.00895554402895378
Position 12397: 0.00839745888633705
Position 10700: 0.008372025695577398
Position 8280: 0.00833672139153004
Position 8725: 0.008288237080420667
Position 12600: 0.008192235675754228
Position 11661: 0.006582466154426276
Position 10333: 0.005905737325522516
Position 10570: 0.005799011526799474
Position 10198: 0.0054441774556560915
Position 541: 0.0053002515309439665
Position 10801: 0.004513352529350072
Position 536: 0.0033122526014104287
Position 8419: 0.0029326861419037837
Position 8588: 0.002441881963245824
Position 6091: 0.0023888028716082758
Position 486: 0.002267971386521806
Position 8482: 0.0022422514361520114
Position 604: 0.0021562603425460693
Position 640: 0.0020637491950107594
Position 424: 0.0017955371964381575
Position 3639: 0.0017117204761934266
Position 446: 0.0017017166086781385
Position 7135: 0.0016037722993854054
Position 7409: 0.0014886004019495933
Position 3662: 0.0010579735198692902
Position 569: 0.0009887349788848061
Position 6029: 0.0007296696715193707
Position 5641: 0.0007291759526721951
Position 2669: 0.0005990909613071556
Position 1409: 0.0005624411684592683
Position 3854: 0.00046720777013769296
Position 3643: 0.00035057030662950073
Position 3760: 0.00033324612857582765
Position 2541: 0.0002523094916145505
Position 2912: 0.00020197752688960125
Position 2938: 0.00019866661070106165
Position 269: 0.0001673058026066262
Position 2985: 0.00016081137374537071
Position 1563: 0.00011313263762332897
Position 1177: 9.480039485678339e-05
Position 898: 7.339787773724976e-05
Position 1163: 5.2407293490366045e-05
Position 413: 6.718425648049696e-06
Position 453: 2.261280615120638e-07
