Gene = PSMD2
index = 1089
Annotated 5SS: [ 693 1199 1736 2950 3363 3820 4115 4354 4758 5041 5366 5683 7222 7447
 7787 8126 8817 9000 9308 9859]
Annotated 3SS: [1141 1570 2827 3137 3660 3969 4292 4610 4933 5237 5594 7058 7344 7640
 8041 8647 8904 9180 9739 9998]
SMsplice 5SS: [ 693 1199 1736 2950 3363 3820 4115 4354 4758 5683 7222 7447 7787 8126
 9000 9308 9859]
SMsplice 3SS: [1141 1570 2827 3259 3660 3969 4292 4610 5594 7058 7344 7686 8041 8904
 9180 9739 9998]
top_k =  100
Partition function (log Z): 29.028137013592453

Sorted 5' Splice Sites (High to Low Probability):
Position 8126: 0.999999999999992
Position 9308: 0.9999999999999901
Position 4115: 0.9918048871139388
Position 9859: 0.9766345682152214
Position 1199: 0.9628571946989894
Position 2950: 0.955100508859277
Position 4758: 0.9415591846584238
Position 7222: 0.9263183300849818
Position 1736: 0.918328298319357
Position 4354: 0.9161056825943692
Position 7447: 0.8896921266542216
Position 7787: 0.792067507433523
Position 3363: 0.7386497548526659
Position 9000: 0.7332942206316632
Position 5683: 0.7108485507020947
Position 693: 0.6924856647072951
Position 3820: 0.6913777555011693
Position 8817: 0.43347319878075957
Position 5366: 0.4177818213176223
Position 5041: 0.2988797480804873
Position 5710: 0.2891513989116034
Position 3592: 0.2637259612928958
Position 1901: 0.17664493821051278
Position 1077: 0.15204602218940105
Position 298: 0.1508235252868064
Position 7821: 0.08740618842699932
Position 206: 0.06846738265168456
Position 3343: 0.058623971390839275
Position 8985: 0.04242979975875665
Position 3788: 0.0352018322574647
Position 9564: 0.03517326783441918
Position 4395: 0.02935517219350056
Position 9668: 0.02565749577984839
Position 3824: 0.023308771985590365
Position 2880: 0.02236335500633564
Position 154: 0.02139167265738553
Position 1977: 0.020820601656747494
Position 7431: 0.01996093842788528
Position 3717: 0.0170868485902045
Position 1301: 0.01598991482398879
Position 524: 0.015884315147818913
Position 239: 0.014192101922674383
Position 925: 0.012789684348995007
Position 3376: 0.009181635432333453
Position 514: 0.006117097872092373
Position 9038: 0.0056459514207554806
Position 1344: 0.0053549414252382285
Position 1225: 0.004669057908860127
Position 3494: 0.003572764155777815
Position 4391: 0.0035348767684396285
Position 6722: 0.0027289032224858045
Position 4372: 0.00262976499035759
Position 4314: 0.0023850117210090466
Position 3298: 0.002351345168004581
Position 3784: 0.002337863665484935
Position 4498: 0.0022385708439370423
Position 26: 0.0020086039590114534
Position 4476: 0.0018218751753695836
Position 268: 0.001232366359735114
Position 5189: 0.0012064499884275094
Position 2941: 0.001191229256918733
Position 1279: 0.000843090167693313
Position 4492: 0.0007499646231765437
Position 4076: 0.0006882923849979634
Position 370: 0.0003066344161485734
Position 277: 9.225472238114401e-05
Position 158: 9.117349408459049e-05
Position 3220: 8.395733971381979e-05
Position 3193: 7.66073378213604e-05
Position 115: 3.1463187273642727e-05
Position 7207: 2.33420170953282e-05
Position 43: 1.3213062580170465e-05
Position 119: 1.2723167332556999e-05
Position 123: 2.260476737795748e-06
Position 345: 2.0440324914872147e-06
Position 146: 5.474176623195979e-07
Position 196: 2.9337951437671624e-07
Position 45: 2.3699588117075793e-07
Position 40: 1.8459000078561055e-07
Position 342: 1.6933042433537412e-07
Position 60: 8.743115688559056e-08
Position 5723: 5.038629326274432e-08
Position 148: 3.934995604838631e-08
Position 136: 3.2497662558335335e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5594: 0.999999999999992
Position 3969: 0.9776615415372187
Position 9998: 0.9732218923584222
Position 2827: 0.9664777040778819
Position 8041: 0.9663457495635791
Position 1570: 0.9177254173662496
Position 7344: 0.9096430892771933
Position 9739: 0.8905536851054153
Position 9180: 0.8657247367072142
Position 1141: 0.8651347016614869
Position 4610: 0.8560952950942201
Position 4292: 0.8386059669449447
Position 8904: 0.7797612538092401
Position 3660: 0.7577058148911155
Position 7058: 0.7442030773557856
Position 7686: 0.5711998704865717
Position 5237: 0.3579381623655761
Position 8647: 0.2824512260171666
Position 3259: 0.26599243693537683
Position 3444: 0.2622030790697649
Position 4933: 0.2598750293403971
Position 3084: 0.2559685872953836
Position 7640: 0.24057338176006107
Position 7139: 0.18214857055120667
Position 9230: 0.13221277690580419
Position 8690: 0.12622284813986506
Position 3061: 0.10722297685140608
Position 3225: 0.09086024994016098
Position 1819: 0.08982775650299579
Position 4691: 0.08379083873046415
Position 4259: 0.07895421181409176
Position 3137: 0.07580037241548017
Position 9748: 0.07538704115616397
Position 1047: 0.0702951127663811
Position 948: 0.06582910113385608
Position 449: 0.05832520993434911
Position 9422: 0.05016076607490079
Position 1857: 0.039313151443628534
Position 5265: 0.03819057904497394
Position 7585: 0.033453858287378346
Position 7968: 0.03076545686195325
Position 1573: 0.027665417595387147
Position 4211: 0.022499790557017146
Position 4882: 0.018160510138066337
Position 5145: 0.016188250254956665
Position 8579: 0.015299780866918807
Position 3931: 0.015084022419753368
Position 7660: 0.015041074458669193
Position 1598: 0.013323697793692498
Position 3730: 0.012902280727638441
Position 7556: 0.012309858925112686
Position 4224: 0.011516440153798407
Position 1081: 0.01095626942748023
Position 9792: 0.010653048864297257
Position 1790: 0.010606108769815544
Position 1120: 0.010604237021235169
Position 4948: 0.010547720612294528
Position 10140: 0.010346920836471273
Position 2810: 0.008801523019601812
Position 3103: 0.008632905714865571
Position 1267: 0.007154976442620735
Position 9387: 0.007116877881033416
Position 602: 0.006948268528865762
Position 7518: 0.006895651942728548
Position 5091: 0.006671279640543443
Position 8552: 0.005946717352942702
Position 4475: 0.005780493624671661
Position 1576: 0.0054387806491952625
Position 9603: 0.005298272478253119
Position 8771: 0.005161344405801547
Position 999: 0.00500369238193528
Position 4196: 0.004929275865273497
Position 1526: 0.004767073325106701
Position 3044: 0.004489742368704825
Position 5001: 0.004456878436614796
Position 593: 0.004393909075122999
Position 599: 0.004316475605089795
Position 1299: 0.004087987209402365
Position 10002: 0.00407277903400232
Position 9600: 0.0038725189480531066
Position 1050: 0.0037103369585635483
Position 3362: 0.00358273879760487
Position 2710: 0.0033758660250486922
Position 535: 0.003258921955563257
Position 1652: 0.0029280439520672358
Position 7870: 0.002888793574459051
Position 10160: 0.002439411908981062
Position 792: 0.002366743234275369
Position 6533: 0.002357694953574466
Position 9196: 0.002062486386971595
Position 1426: 0.0017364871346964392
Position 1884: 0.0016335005289481689
Position 3534: 0.001512907581304044
Position 10342: 0.001346672120294229
Position 10208: 0.0012914770612600414
Position 755: 0.0012116330735581406
Position 4633: 0.001137858372394732
Position 221: 0.0010142662425143827
Position 1854: 0.000758440025740193
Position 4854: 0.0007127943808777894
Position 10019: 0.0006374029045466904
Position 10068: 0.0006335881751962268
Position 563: 0.0005743207568263907
Position 390: 0.0005018333464337659
Position 4820: 0.00043968374344484926
Position 10182: 0.000432976922197332
Position 609: 0.00043124295762894595
Position 236: 0.0004057571384633462
Position 6497: 0.0003712082689113429
Position 546: 0.00036879185216403973
Position 283: 0.0003519324381381872
Position 4497: 0.00020965576362024473
Position 509: 0.00014471818827764847
Position 638: 0.00014080331580083
Position 396: 0.00013269865514089783
Position 239: 8.708013080817767e-05
Position 1430: 2.142134791730347e-05
Position 363: 1.8626988782856683e-06
Position 136: 1.416411498336864e-06
Position 268: 2.3488778835527725e-07
