Gene = AK2
index = 46
Annotated 5SS: [  257 12551 15400 15626 22471]
Annotated 3SS: [12424 15288 15530 22397 23589]
SMsplice 5SS: [  257  1904 12551 15400 15626 22471]
SMsplice 3SS: [ 1748 12424 15288 15530 22397 23589]
top_k =  100
Partition function (log Z): -4.264424626261436

Sorted 5' Splice Sites (High to Low Probability):
Position 12551: 0.9999988186076297
Position 15626: 0.9999511336592459
Position 22471: 0.9442561674194347
Position 15400: 0.9346487220062609
Position 1904: 0.9113531358236834
Position 257: 0.4534731228504101
Position 5449: 0.4047047394765213
Position 243: 0.26873741179582333
Position 17126: 0.19655718931756505
Position 17365: 0.09646009722371982
Position 1854: 0.08864619211857734
Position 196: 0.0877437782701903
Position 81: 0.06637607863269171
Position 18698: 0.04427612434236646
Position 18735: 0.037288100128472695
Position 90: 0.019398438923774138
Position 94: 0.019140900010054588
Position 398: 0.016552767791232357
Position 637: 0.014036568187056961
Position 430: 0.01196314705436679
Position 23360: 0.011268921146044771
Position 392: 0.008616675822930162
Position 63: 0.007367024832490413
Position 757: 0.005786381671760187
Position 122: 0.005748587087152165
Position 145: 0.003989901791103453
Position 678: 0.003226337316465316
Position 16955: 0.002525975591203917
Position 304: 0.0022995667065963776
Position 750: 0.0014874886179418588
Position 386: 0.0009615236868139678
Position 771: 0.0008115744898628696
Position 541: 0.0008062527191119323
Position 488: 0.0007582143459164816
Position 498: 0.0007182573962561866

Sorted 3' Splice Sites (High to Low Probability):
Position 1748: 0.9999999990694111
Position 12424: 0.9999988186076297
Position 22397: 0.9701602476919806
Position 15288: 0.9346487220062609
Position 15530: 0.9221343419957055
Position 23589: 0.5976676898676139
Position 5330: 0.3388611139937882
Position 23272: 0.19176246250551432
Position 16952: 0.1657394833204371
Position 17264: 0.09929668476056015
Position 18582: 0.08993930416764961
Position 23239: 0.08178951815296305
Position 15475: 0.07786447661192412
Position 5366: 0.06584362548273306
Position 23360: 0.02889601429701707
Position 23686: 0.0190705412170051
Position 22967: 0.01647064891747851
Position 16830: 0.016250082108327683
Position 22652: 0.014761155393421497
Position 17016: 0.013866905661954714
Position 23399: 0.011781675756937986
Position 23275: 0.005943443664565886
Position 16878: 0.0032141838634938895
Position 22675: 0.003025022974590245
Position 17319: 0.0012902010735877784
Position 17052: 0.0008656343584323041
Position 18602: 0.0007194060042733845
Position 16634: 7.340307024824312e-05
Position 3839: 2.6064979050812715e-07
Position 1977: 2.48684840276217e-07
Position 1808: 9.305905791841374e-10
