Gene = ARV1
index = 98
Annotated 5SS: [  231  9391 11215 16936 18219]
Annotated 3SS: [ 9270 11060 16710 18071 21088]
SMsplice 5SS: [  231  9391 11215 16936 17935 18219 20339]
SMsplice 3SS: [ 9270 11060 16710 17800 18071 20120 20573]
top_k =  100
Partition function (log Z): -3.9425812245623297

Sorted 5' Splice Sites (High to Low Probability):
Position 9391: 1.0000000000000009
Position 11215: 0.991384341405996
Position 18219: 0.9908240263407837
Position 16936: 0.848944766711268
Position 231: 0.6906203782175578
Position 20339: 0.6589732983739818
Position 17935: 0.4675066542687109
Position 17882: 0.41178259600885464
Position 710: 0.38480918647007034
Position 2856: 0.322379543822066
Position 9708: 0.309711008989096
Position 17539: 0.23938308290996035
Position 11650: 0.23190585263261262
Position 21395: 0.21005434210498428
Position 20172: 0.13518703643570965
Position 243: 0.13345548463667176
Position 471: 0.11542039708737321
Position 155: 0.03394880251390712
Position 208: 0.023361116984789283
Position 11421: 0.020981902596807947
Position 11370: 0.010420672584176126
Position 328: 0.0025512183124721164
Position 18754: 0.0016869139843919156
Position 477: 0.0006426022472304244

Sorted 3' Splice Sites (High to Low Probability):
Position 9270: 1.0000000000000013
Position 18071: 0.9998652632749051
Position 17800: 0.879289250277566
Position 16710: 0.8489447667112678
Position 11060: 0.5933968212094866
Position 11100: 0.39975801872708744
Position 20120: 0.38701421246561374
Position 21088: 0.36292964031342906
Position 9574: 0.2492602315298583
Position 17422: 0.23938308290996035
Position 20573: 0.23116910655956563
Position 20088: 0.22689824122201252
Position 569: 0.2262097900116539
Position 2770: 0.1952201109257426
Position 20501: 0.19432381724907336
Position 21511: 0.19014998447243217
Position 20294: 0.17568993408461486
Position 11550: 0.16910019477761926
Position 632: 0.1458572903810019
Position 2687: 0.12715943289632348
Position 20139: 0.09144653697189987
Position 11530: 0.056362813516436586
Position 20257: 0.0535493028202418
Position 9467: 0.047039156397416744
Position 18778: 0.041852899189254986
Position 21536: 0.019904357632552175
Position 11310: 0.014184295839793875
Position 9686: 0.013411621061820913
Position 11346: 0.01338289390451455
Position 551: 0.012742106077414649
Position 18450: 0.008222361715472828
Position 18361: 0.006959892313035018
Position 11526: 0.00644284433855686
Position 18570: 0.006009552112864883
Position 11333: 0.0020648869060977794
Position 18693: 0.000605778117787774
Position 17982: 0.00013473672509549015
