Gene = SPINK1
index = 1313
Annotated 5SS: [ 264 2188 3765]
Annotated 3SS: [2155 3657 7079]
SMsplice 5SS: [ 264  404 3765]
SMsplice 3SS: [ 338 3657 7079]
top_k =  100
Partition function (log Z): -0.8625026996482938

Sorted 5' Splice Sites (High to Low Probability):
Position 3765: 0.9985150288408193
Position 404: 0.8330078102455772
Position 215: 0.5278076539719541
Position 264: 0.43331463949775967
Position 2188: 0.1725528359581238
Position 18: 0.04531674063563843
Position 160: 0.040371694232363274
Position 2559: 0.023743933478220073
Position 2316: 0.02234748407541687
Position 1592: 0.02060823907926567
Position 2156: 0.02006600079075436
Position 6146: 0.015806920453027385
Position 1864: 0.003852644766971907
Position 6101: 0.003587282430644354
Position 1531: 0.003336442411082936
Position 95: 0.0019567289272104955
Position 462: 0.0006953713745288352
Position 1117: 0.0006202850490491706
Position 542: 0.0005718509621693602
Position 1982: 0.0005289392890709848
Position 99: 0.0004927865415492019
Position 250: 7.532879194872606e-05
Position 58: 5.559587230170432e-05
Position 164: 4.7002903100563944e-05
Position 5785: 3.488163953524818e-05
Position 169: 3.361022937834395e-05
Position 157: 9.30475124024807e-06
Position 528: 2.166094093783621e-06
Position 82: 3.573872705066663e-07
Position 136: 2.7616994252827422e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3657: 0.993987148504331
Position 338: 0.5489657956044952
Position 7079: 0.2724195192803327
Position 5947: 0.26066729600408856
Position 323: 0.25582520147848126
Position 7023: 0.22231862843555011
Position 2123: 0.1366584754810156
Position 6876: 0.08275716090353127
Position 2155: 0.06774585477550289
Position 5668: 0.05798659179867123
Position 136: 0.0405524515268874
Position 3917: 0.036031092370321385
Position 5413: 0.025732438082240426
Position 351: 0.02267690188197151
Position 2220: 0.016198935738185996
Position 5155: 0.015801985997546085
Position 3937: 0.013829759990358265
Position 1375: 0.011092729278029175
Position 2516: 0.010367018159618335
Position 1964: 0.008378266854607339
Position 1439: 0.007684144436900446
Position 3974: 0.0068585566013695505
Position 356: 0.006425438215439432
Position 4069: 0.0051154769649386575
Position 1463: 0.004959400627458173
Position 142: 0.004068733891896955
Position 3512: 0.0039903684528406645
Position 3882: 0.0036935917288353198
Position 237: 0.003533477638313805
Position 4489: 0.003071426201166623
Position 1712: 0.0029306088938235893
Position 4170: 0.0025588059715286027
Position 5986: 0.0019020689838492523
Position 4977: 0.001853548645857011
Position 198: 0.0013700690562296813
Position 5879: 0.0012443278226233145
Position 4099: 0.001224320622657455
Position 3413: 0.0011803646970720736
Position 5092: 0.0011778797957687885
Position 1861: 0.0011322239169197414
Position 3940: 0.0006725915330942118
Position 4419: 0.0006708434832953827
Position 900: 0.00044197678179091473
Position 4234: 0.0003946148993941167
Position 962: 0.00034371715360741255
Position 1889: 0.0003187512452995611
Position 1310: 0.00020840714796081528
Position 174: 0.00015681811182843006
Position 90: 5.2290010556269206e-05
Position 164: 4.744350202424513e-05
Position 255: 3.1624489182147014e-05
Position 98: 2.285397026317429e-05
Position 152: 1.6215310527894793e-05
Position 95: 7.0833697323083316e-06
Position 154: 3.995136562959055e-06
Position 206: 1.0068758511847694e-06
Position 403: 4.4796835112666436e-07
Position 445: 4.2327804047428027e-07
Position 385: 2.2993245156570114e-07
Position 221: 9.694371213393747e-08
Position 422: 4.425290335086623e-08
